,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
47,BNB,$1.37,Binance Coin,48,"100,000,000*","$1,676,620","$137,025,000"
48,SC,$0.004426,Siacoin,49,"30,179,498,139","$1,918,990","$133,572,950"
49,LINK,$0.371260,ChainLink,50,"350,000,000*","$5,244,640","$129,941,000"
50,TRX,$0.001974,TRON,51,"65,394,999,999*","$124,679","$129,120,466"
51,PPT,$3.04,Populous,52,"41,252,246*","$323,208","$125,223,255"
52,GAME,$1.90,GameCredits,53,"64,355,352","$551,831","$122,252,644"
53,DOGE,$0.001070,Dogecoin,54,"111,532,372,567","$7,745,210","$119,385,367"
54,SYS,$0.214005,Syscoin,55,"528,239,001","$5,666,870","$113,045,787"
55,ZRX,$0.222907,0x,56,"500,000,000*","$2,545,690","$111,453,500"
56,CVC,$0.318612,Civic,57,"340,200,000*","$1,204,600","$108,391,802"
57,BTCD,$83.18,BitcoinDark,58,"1,288,862","$83,197","$107,204,592"
58,FUN,$0.026653,FunFair,59,"4,000,000,000*","$4,810,400","$106,612,000"
59,ETP,$4.71,Metaverse ETP,60,"22,600,000","$22,581,800","$106,395,828"
60,GBYTE,$174.61,Byteball Bytes,61,"583,896*","$162,804","$101,951,831"
61,LKK,$0.378135,Lykke,62,"269,047,210*","$175,048","$101,736,167"
62,BLOCK,$20.33,Blocknet,63,"4,845,367*","$49,967","$98,515,032"
63,SNT,$0.027388,Status,64,"3,470,483,788*","$1,567,930","$95,050,651"
64,GNO,$84.14,Gnosis,65,"1,104,590*","$626,230","$92,936,889"
65,AE,$0.398551,Aeternity,66,"233,020,472*","$428,914","$92,870,542"
66,BTM,$0.093887,Bytom,67,"987,000,000*","$252,374","$92,666,963"
67,BNT,$2.22,Bancor,68,"40,772,871*","$2,319,480","$90,453,798"
68,MCO,$9.18,Monaco,69,"9,814,875*","$6,255,450","$90,120,773"
69,REC,$31.99,Regalcoin,70,"2,810,000","$3,952,810","$89,884,032"
70,SNGLS,$0.149078,SingularDTV,71,"600,000,000*","$1,088,110","$89,446,800"
71,DGB,$0.010217,DigiByte,72,"8,742,253,657","$6,760,050","$89,321,354"
72,MCAP,$2.24,MCAP,73,"38,295,641*","$480,337","$85,953,418"
73,ATM,$0.032042,ATMChain,74,"2,401,437,109*","$82,404","$76,945,647"
74,GXS,$1.79,GXShares,75,"40,510,000*","$85,008","$72,402,713"
75,NXS,$1.32,Nexus,76,"53,152,461","$338,670","$69,970,431"
76,XVG,$0.004875,Verge,77,"14,123,634,794","$1,739,570","$68,849,754"
77,BDL,$0.434097,Bitdeal,78,"156,209,812","$183,090","$67,810,211"
78,VTC,$1.67,Vertcoin,79,"40,404,850","$2,606,480","$67,510,444"
79,PURA,$0.391938,Pura,80,"171,513,540","$120,701","$67,222,674"
80,NXT,$0.066640,Nxt,81,"998,999,942*","$4,706,830","$66,573,456"
81,VEN,$0.221643,VeChain,82,"278,708,913*","$420,317","$61,773,880"
82,AST,$0.390250,AirSwap,83,"150,000,000*","$2,601,210","$58,537,500"
83,ANT,$1.77,Aragon,84,"32,732,352*","$855,620","$57,856,724"
84,CTR,$0.798511,Centra,85,"68,000,000*","$375,584","$54,298,748"
85,ADX,$0.898381,AdEx,86,"56,325,759*","$3,145,650","$50,601,992"
86,IOC,$3.00,I/O Coin,87,"16,373,443*","$173,680","$49,118,690"
87,KIN,$0.000064,Kin,88,"756,097,560,976*","$48,888","$48,227,154"
88,ATB,$1.24,ATBCoin,89,"38,395,228","$985,941","$47,758,288"
89,TAAS,$5.57,TaaS,90,"8,146,001*","$275,998","$45,355,222"
90,UBQ,$1.17,Ubiq,91,"38,398,438","$305,962","$45,040,600"
91,LRC,$0.157217,Loopring,92,"286,170,756*","$293,234","$44,990,908"
92,PART,$5.73,Particl,93,"7,740,500*","$48,841","$44,359,798"
93,MLN,$72.78,Melon,94,"599,400*","$522,011","$43,626,010"
94,NEBL,$3.46,Neblio,95,"12,469,328*","$796,442","$43,135,271"
95,EDG,$0.513896,Edgeless,96,"82,046,288*","$755,985","$42,163,259"
96,MGO,$0.415813,MobileGo,97,"98,028,887*","$493,485","$40,761,686"
97,WINGS,$0.446822,Wings,98,"89,708,333*","$361,876","$40,083,657"
98,NAV,$0.646442,NAV Coin,99,"61,907,254*","$792,057","$40,019,449"
99,BQX,$0.554969,Bitquence,100,"71,637,960*","$331,491","$39,756,847"
100,STORJ,$0.389918,Storj,101,"99,359,589*","$355,627","$38,742,092"
101,ENG,$0.511343,Enigma,102,"74,836,171*","$1,492,020","$38,266,952"
102,NLC2,$0.182057,NoLimitCoin,103,"203,971,061*","$50,632","$37,134,359"
103,RLC,$0.454034,iExec RLC,104,"79,070,793*","$243,261","$35,900,829"
104,CND,$0.023858,Cindicator,105,"1,445,976,590*","$68,342","$34,498,109"
105,SNM,$0.095492,SONM,106,"359,600,000*","$674,064","$34,338,923"
106,DCN,$0.000113,Dentacoin,107,"303,095,254,787*","$11,330","$34,166,716"
107,NLG,$0.094868,Gulden,108,"354,604,245","$147,528","$33,640,454"
108,FAIR,$0.628923,FairCoin,109,"53,193,831*","$4,997","$33,454,824"
109,CLOAK,$6.34,CloakCoin,110,"5,117,512*","$286,819","$32,439,189"
110,UNITY,$39.73,SuperNET,111,"816,061*","$1,987","$32,424,543"
111,QRL,$0.601683,Quantum Resis...,112,"52,000,000*","$253,912","$31,287,516"
112,XZC,$9.58,ZCoin,113,"3,232,507","$495,232","$30,961,272"
113,RDD,$0.001064,ReddCoin,114,"28,644,488,371*","$544,462","$30,469,142"
114,RISE,$0.267957,Rise,115,"113,139,200*","$608,124","$30,316,441"
115,CFI,$0.091633,Cofound.it,116,"325,000,000*","$675,593","$29,780,628"
116,PPC,$1.22,Peercoin,117,"24,388,511","$174,978","$29,637,162"
117,MDA,$1.49,Moeda Loyalty...,118,"19,628,888*","$223,555","$29,337,925"
118,SMART,$0.041767,SmartCash,119,"694,366,388*","$46,471","$29,001,393"
119,SUB,$0.126731,Substratum,120,"226,091,449*","$698,360","$28,652,795"
120,XAS,$0.375092,Asch,121,"75,000,000","$13,963","$28,131,900"
121,XEL,$0.317933,Elastic,122,"86,976,062*","$189,463","$27,652,560"
122,TKN,$1.17,TokenCard,123,"23,644,056*","$243,417","$27,566,841"
123,EDO,$2.51,Eidoo,124,"10,708,403*","$112,337","$26,877,770"
124,SPRTS,$0.000033,Sprouts,125,"789,304,147,921*",$556,"$26,273,251"
125,MANA,$0.011432,Decentraland,126,"2,273,755,650*","$961,409","$25,993,802"
126,VIA,$1.13,Viacoin,127,"22,860,067","$484,127","$25,730,605"
127,CMP,$5.96,Compcoin,128,"4,290,882","$119,313","$25,555,378"
128,1ST,$0.298215,FirstBlood,129,"85,558,371*","$3,442,330","$25,514,789"
129,RBY,$1.02,Rubycoin,130,"24,880,706*","$727,112","$25,489,786"
130,TRST,$0.275651,WeTrust,131,"92,147,500*","$311,585","$25,400,551"
131,DICE,$3.52,Etheroll,132,"7,001,623*","$41,329","$24,666,647"
132,AEON,$1.68,Aeon,133,"14,651,140","$196,861","$24,644,097"
133,XCP,$9.10,Counterparty,134,"2,617,597*","$612,589","$23,818,929"
134,BMC,$0.785156,Blackmoon Crypto,135,"30,049,251*","$803,809","$23,593,350"
135,DNT,$0.039121,district0x,136,"600,000,000*","$2,430,780","$23,472,300"
136,ADT,$0.038331,adToken,137,"600,000,000*","$3,106,540","$22,998,540"
137,DCT,$0.447688,DECENT,138,"51,306,089*","$147,375","$22,969,120"
138,BAY,$0.022790,BitBay,139,"1,007,789,143*","$125,145","$22,967,615"
139,LEO,$0.250015,LEOcoin,140,"91,809,405*","$23,384","$22,953,728"
140,EMC,$0.556727,Emercoin,141,"40,848,148","$101,497","$22,741,267"
141,CREDO,$0.041011,Credo,142,"549,891,703*","$9,270","$22,551,389"
142,TNT,$0.052529,Tierion,143,"422,513,667*","$321,763","$22,194,305"
143,TCC,$0.131562,The ChampCoin,144,"164,925,727*","$88,010","$21,697,958"
144,TGT,$0.022396,Target Coin,145,"952,429,892*","$201,856","$21,330,810"
145,KICK,$0.065523,KickCoin,146,"321,137,782*","$224,570","$21,041,975"
146,PTOY,$0.298534,Patientory,147,"70,000,000*","$632,291","$20,897,380"
147,AVT,$3.48,Aventus,148,"6,000,000*","$3,602,170","$20,896,560"
148,SIB,$1.30,SIBCoin,149,"15,635,547","$116,844","$20,399,073"
149,EVX,$1.22,Everex,150,"16,500,000*","$321,229","$20,071,590"
150,EMC2,$0.093446,Einsteinium,151,"214,761,164","$2,026,090","$20,068,464"
151,SKY,$3.36,Skycoin,152,"5,933,198*","$15,182","$19,929,790"
152,ION,$1.17,ION,153,"16,973,641*","$41,713","$19,923,830"
153,CDT,$0.035781,CoinDash,154,"555,015,474*","$197,816","$19,858,842"
154,CRW,$1.25,Crown,155,"15,645,974","$39,205","$19,530,713"
155,XAUR,$0.152960,Xaurum,156,"127,109,316*","$92,873","$19,442,641"
156,SAFEX,$0.008901,Safe Exchange...,157,"2,147,483,647*","$198,930","$19,115,697"
157,MTH,$0.087655,Monetha,158,"216,819,832*","$199,272","$19,005,386"
158,VOISE,$0.029493,Voise,159,"643,012,000*","$891,973","$18,964,417"
159,XPA,$0.018793,XPlay,160,"1,000,000,000*","$24,118","$18,792,800"
160,TRIG,$0.576186,Triggers,161,"32,105,578*","$1,057,100","$18,498,784"
161,PPP,$0.218304,PayPie,162,"82,500,000*","$69,055","$18,010,080"
162,LBC,$0.171685,LBRY Credits,163,"104,394,945","$655,259","$17,923,046"
163,NMR,$14.24,Numeraire,164,"1,248,667*","$505,528","$17,780,148"
164,DMD,$7.05,Diamond,165,"2,471,700","$152,169","$17,435,299"
165,NMC,$1.16,Namecoin,166,"14,736,400","$110,956","$17,145,801"
166,XRL,$0.201585,Rialto,167,"85,000,000*","$68,034","$17,134,725"
167,NXC,$0.251564,Nexium,168,"66,521,586*","$1,910,270","$16,734,436"
168,SAN,$0.296097,Santiment Net...,169,"55,967,968*","$411,750","$16,571,947"
169,VIB,$0.137250,Viberate,170,"120,000,000*","$39,021","$16,470,000"
170,PPY,$4.29,Peerplays,171,"3,815,846*","$15,096","$16,377,803"
171,STX,$0.532954,Stox,172,"29,600,000*","$734,544","$15,775,438"
172,ZEN,$6.94,ZenCash,173,"2,229,310","$190,219","$15,476,182"
173,MUE,$0.122101,MonetaryUnit,174,"126,330,998","$72,572","$15,425,141"
174,POT,$0.070341,PotCoin,175,"218,274,679","$142,570","$15,353,681"
175,PLR,$0.066723,Pillar,176,"227,384,800*","$20,763","$15,171,796"
176,MSP,$0.108183,Mothership,177,"140,000,000*","$236,332","$15,145,620"
177,EXP,$1.89,Expanse,178,"7,906,397","$1,429,970","$14,976,771"
178,TIME,$20.99,Chronobank,179,"710,113*","$441,342","$14,902,143"
179,ALIS,$0.392780,ALIS,180,"37,852,608*","$981,015","$14,867,747"
180,PLBT,$3.84,Polybius,181,"3,808,454*","$11,740","$14,624,348"
181,PEPECASH,$0.020240,Pepe Cash,182,"701,884,009*","$65,386","$14,205,922"
182,XRB,$0.112892,RaiBlocks,183,"125,415,296","$166,996","$14,158,384"
183,LUN,$5.94,Lunyr,184,"2,297,853*","$223,871","$13,656,761"
184,OK,$0.186654,OKCash,185,"73,046,331*","$543,884","$13,634,390"
185,OMNI,$24.05,Omni,186,"559,943*","$276,096","$13,467,683"
186,ENRG,$0.110387,Energycoin,187,"121,310,195","$19,674","$13,391,068"
187,BLK,$0.174188,BlackCoin,188,"76,434,908*","$187,846","$13,314,044"
188,SLS,$13.22,SaluS,189,"1,004,420*","$341,905","$13,274,619"
189,GOLOS,$0.104890,Golos,190,"124,518,891","$23,737","$13,060,787"
190,GRC,$0.033059,GridCoin,191,"390,312,753","$49,633","$12,903,193"
191,ECN,$3.01,E-coin,192,"4,266,817","$46,626","$12,856,133"
192,HMQ,$0.078425,Humaniq,193,"162,858,880*","$187,063","$12,772,159"
193,TOA,$0.007427,ToaCoin,194,"1,717,733,870","$9,926","$12,757,798"
194,POE,$0.005674,Po.et,195,"2,136,283,004*","$30,372","$12,120,864"
195,BURST,$0.006712,Burst,196,"1,800,339,818","$233,431","$12,083,287"
196,AGRS,$0.286582,Agoras Tokens,197,"42,000,000*","$129,615","$12,036,444"
197,CSC,$0.304297,CasinoCoin,198,"38,601,187","$38,361","$11,746,225"
198,QAU,$0.147404,Quantum,199,"79,522,355*","$16,118","$11,721,913"
199,MYST,$0.600114,Mysterium,200,"19,429,024*","$453,793","$11,659,629"
200,RVT,$0.435993,Rivetz,201,"26,244,468*","$25,823","$11,442,404"
201,RADS,$3.37,Radium,202,"3,368,543*","$69,993","$11,350,001"
202,MOON,$0.000051,Mooncoin,203,"222,423,788,293","$9,205","$11,283,158"
203,KORE,$5.57,Kore,204,"2,021,479*","$303,354","$11,261,678"
204,DLT,$0.130329,Agrello,205,"85,978,873*","$13,290","$11,205,541"
205,OAX,$0.434359,OAX,206,"25,009,250*","$240,313","$10,862,993"
206,BCAP,$1.07,BCAP,207,"10,000,000*","$6,207","$10,739,800"
207,AMP,$0.130310,Synereo,208,"82,256,324*","$163,005","$10,718,822"
208,CLAM,$3.97,Clams,209,"2,666,936*","$759,405","$10,585,737"
209,SHIFT,$0.933920,Shift,210,"11,302,722*","$64,864","$10,555,838"
210,SWT,$1.38,Swarm City,211,"7,648,022*","$10,516","$10,555,418"
211,LMC,$0.048198,LoMoCoin,212,"217,731,458*","$1,514,780","$10,494,199"
212,DTB,$0.460023,Databits,213,"22,747,809*","$36,027","$10,464,515"
213,AIR,$0.009900,AirToken,214,"1,050,000,000*","$114,547","$10,395,357"
214,WGR,$0.056526,Wagerr,215,"183,000,000*","$41,461","$10,344,276"
215,XDN,$0.001462,DigitalNote,216,"6,885,695,758","$8,407,480","$10,064,546"
216,PZM,$1.03,PRIZM,217,"9,640,793*","$12,204","$9,950,552"
217,CSNO,$0.141217,BitDice,218,"70,000,000*","$26,571","$9,885,190"
218,GUP,$0.129493,Matchpool,219,"75,000,000*","$191,614","$9,711,975"
219,VRC,$0.315877,VeriCoin,220,"30,405,617","$73,252","$9,604,435"
220,PST,$0.186532,Primas,221,"51,200,000*","$6,725","$9,550,438"
221,GAM,$7.92,Gambit,222,"1,195,707*","$125,302","$9,472,000"
222,UNO,$47.18,Unobtanium,223,"197,828","$114,081","$9,332,796"
223,FLO,$0.066967,FlorinCoin,224,"138,808,914","$174,776","$9,295,561"
224,SOAR,$0.012037,Soarcoin,225,"763,073,048*","$13,327","$9,184,729"
225,ODN,$0.376069,Obsidian,226,"24,400,000*","$169,441","$9,176,084"
226,HVN,$0.023946,Hive,227,"375,000,000*","$355,731","$8,979,713"
227,BSD,$0.518298,BitSend,228,"16,835,675","$52,464","$8,725,897"
228,EDR,$0.009679,E-Dinar Coin,229,"886,211,988","$689,270","$8,577,885"
229,NEOS,$2.42,NeosCoin,230,"3,529,544","$54,049","$8,537,543"
230,IFT,$0.044470,InvestFeed,231,"191,381,257*","$65,185","$8,510,763"
231,PIX,$0.073027,Lampix,232,"113,322,017*","$20,690","$8,275,556"
232,NET,$0.783413,Nimiq,233,"10,500,000*","$116,963","$8,225,837"
233,CNT,$0.112634,Centurion,234,"72,113,500","$29,722","$8,122,432"
234,XC,$1.37,XCurrency,235,"5,858,048*",$997,"$8,028,396"
235,VSL,$0.234818,vSlice,236,"33,390,496*","$464,086","$7,840,689"
236,SPHR,$2.54,Sphere,237,"3,082,940*","$27,945","$7,835,293"
237,EXCL,$1.81,ExclusiveCoin,238,"4,284,977","$727,011","$7,755,680"
238,DIME,$0.000014,Dimecoin,239,"535,912,305,360","$4,175","$7,731,392"
239,OBITS,$0.482629,OBITS,240,"15,819,400*","$15,604","$7,634,901"
240,MUSIC,$0.019426,Musicoin,241,"390,084,084","$110,750","$7,577,851"
241,PINK,$0.020701,PinkCoin,242,"364,131,900","$325,673","$7,537,785"
242,BET,$0.067963,DAO.Casino,243,"109,942,758*","$53,056","$7,472,084"
243,PLU,$8.74,Pluton,244,"850,000*","$131,956","$7,429,268"
244,WCT,$0.736970,Waves Communi...,245,"9,993,840*","$15,029","$7,365,160"
245,NVST,$0.484579,NVO,246,"15,000,000*","$1,701","$7,268,685"
246,PGL,$0.111968,Prospectors Gold,247,"64,500,000*","$76,444","$7,221,936"
247,VOX,$0.034157,Voxels,248,"210,000,000*","$206,304","$7,173,012"
248,SLR,$0.194985,SolarCoin,249,"36,733,767*","$34,940","$7,162,534"
249,FTC,$0.039611,Feathercoin,250,"178,745,160","$74,889","$7,080,203"
250,XBY,$0.016377,XTRABYTES,251,"425,000,000*","$15,607","$6,960,438"
251,IXT,$0.193044,iXledger,252,"35,778,844*","$45,362","$6,906,891"
252,NSR,$0.002463,NuShares,253,"2,777,600,756*","$6,765","$6,842,036"
253,XSPEC,$0.325024,Spectrecoin,254,"20,785,264*","$13,164","$6,755,710"
254,XTO,$0.205208,Tao,255,"32,580,557","$15,611","$6,685,791"
255,BCY,$0.282398,Bitcrystals,256,"23,233,059*","$76,455","$6,560,969"
256,GRS,$0.093313,Groestlcoin,257,"68,609,399","$55,025","$6,402,135"
257,XWC,$0.025641,WhiteCoin,258,"248,408,995*","$96,412","$6,369,356"
258,BTX,$5.43,Bitcore,259,"1,161,639","$60,321","$6,306,130"
259,VIBE,$0.037652,VIBE,260,"166,409,160*","$58,435","$6,265,654"
260,BITCNY,$0.148092,bitCNY,261,"42,007,300*","$424,562","$6,220,945"
261,INCNT,$0.135040,Incent,262,"46,016,625*","$49,892","$6,214,085"
262,ATCC,$0.588291,ATC Coin,263,"10,525,960*","$1,018,830","$6,192,328"
263,MYB,$2.32,MyBit Token,264,"2,616,334*","$111,476","$6,080,987"
264,PDC,$0.121205,Project Decorum,265,"50,000,000*","$33,801","$6,060,250"
265,CADASTRAL,$0.200060,Bitland,266,"30,000,000*","$3,922","$6,001,800"
266,NVC,$3.15,Novacoin,267,"1,870,677","$51,017","$5,890,985"
267,HEAT,$0.197202,HEAT,268,"29,521,520*",$631,"$5,821,703"
268,GCC,$0.011813,TheGCCcoin,269,"492,440,342*","$1,159","$5,817,001"
269,BITB,$0.002644,BitBean,270,"2,173,717,000*","$70,867","$5,746,764"
270,TIX,$0.141297,Blocktix,271,"40,000,000*","$12,169","$5,651,880"
271,ECC,$0.000224,E-Currency Coin,272,"25,000,000,000","$1,140","$5,598,400"
272,AUR,$0.637593,Auroracoin,273,"8,658,139","$55,265","$5,520,369"
273,DBIX,$4.12,DubaiCoin,274,"1,330,252","$52,727","$5,480,971"
274,RAIN,$0.061338,Condensate,275,"87,306,713","$20,365","$5,355,245"
275,EQT,$0.557935,EquiTrader,276,"9,534,411","$50,385","$5,319,582"
276,IOP,$2.93,Internet of P...,277,"1,816,107","$378,124","$5,319,105"
277,CAT,$0.721420,BlockCAT,278,"7,360,121*","$9,128","$5,309,739"
278,XBC,$52.17,Bitcoin Plus,279,"101,757*","$411,074","$5,308,761"
279,CURE,$0.221026,Curecoin,280,"23,785,410","$39,937","$5,257,194"
280,TFL,$0.838727,TrueFlip,281,"6,247,267*","$175,430","$5,239,752"
281,TX,$0.847006,TransferCoin,282,"6,164,128*","$662,631","$5,221,053"
282,GLD,$0.128693,GoldCoin,283,"40,565,480","$60,067","$5,220,493"
283,POSW,$0.118319,PoSW Coin,284,"44,100,000*","$19,930","$5,217,868"
284,WBB,$2.87,Wild Beast Block,285,"1,810,119","$30,255","$5,198,844"
285,ABY,$0.006500,ArtByte,286,"792,537,250","$30,103","$5,151,666"
286,SEQ,$0.113983,Sequence,287,"45,068,340","$42,404","$5,137,025"
287,CRB,$0.308151,Creditbit,288,"16,501,440*","$92,515","$5,084,935"
288,NOTE,$0.038588,DNotes,289,"128,097,343","$29,765","$4,943,033"
289,OCT,$0.164257,OracleChain,290,"30,000,000*",$797,"$4,927,710"
290,TRC,$0.226992,Terracoin,291,"21,380,350","$7,956","$4,853,168"
291,HBT,$0.215082,Hubii Network,292,"22,261,249*","$33,336","$4,787,994"
292,XST,$0.174974,Stealthcoin,293,"27,162,011","$31,303","$4,752,646"
293,GCR,$0.045963,Global Curren...,294,"103,277,221*","$27,755","$4,746,910"
294,NTRN,$0.149408,Neutron,295,"31,500,304*","$10,885","$4,706,397"
295,QWARK,$0.123333,Qwark,296,"37,627,670*","$43,699","$4,640,733"
296,XVC,$0.303747,Vcash,297,"15,254,447","$39,191","$4,633,493"
297,HTML5,$0.000113,HTMLCOIN,298,"40,659,020,000","$23,239","$4,596,340"
298,FLDC,$0.008759,FoldingCoin,299,"524,682,737*","$74,254","$4,595,460"
299,SWIFT,$1.13,Bitswift,300,"4,068,617*","$205,429","$4,577,846"
300,BLITZ,$1.09,Blitzcash,301,"4,097,519*","$55,240","$4,482,604"
301,DENT,$0.000409,Dent,302,"10,614,760,961*","$9,210","$4,340,811"
302,ZRC,$1.18,ZrCoin,303,"3,630,790*","$92,631","$4,287,999"
303,ERC,$0.427941,EuropeCoin,304,"9,932,694","$37,563","$4,250,607"
304,REAL,$0.416069,REAL,305,"10,055,817*","$12,314","$4,183,914"
305,SNRG,$1.34,Synergy,306,"3,119,883*","$905,957","$4,165,231"
306,COVAL,$0.004143,Circuits of V...,307,"1,000,000,000*","$104,123","$4,142,810"
307,PTC,$0.031353,Pesetacoin,308,"131,086,754","$21,796","$4,110,029"
308,CVCOIN,$0.499030,CVCoin,309,"8,157,653*","$6,520","$4,070,914"
309,PRO,$0.287514,Propy,310,"14,057,212*","$173,000","$4,041,645"
310,DYN,$2.17,Dynamic,311,"1,829,290*","$23,354","$3,974,352"
311,BELA,$0.103567,Bela,312,"38,090,500","$19,451","$3,944,919"
312,PBT,$3885.58,Primalbase Token,313,"1,000*","$10,555","$3,885,580"
313,TRUST,$0.117174,TrustPlus,314,"32,086,595*","$132,199","$3,759,715"
314,UNY,$0.018205,Unity Ingot,315,"202,000,000*","$2,756","$3,677,390"
315,SCL,$0.216619,Social,316,"16,714,020*","$9,929","$3,620,574"
316,GEO,$1.10,GeoCoin,317,"3,256,523","$235,796","$3,576,835"
317,SPR,$0.397629,SpreadCoin,318,"8,935,662","$240,861","$3,553,078"
318,APX,$5.04,APX,319,"703,179*","$38,198","$3,543,003"
319,VRM,$2.67,VeriumReserve,320,"1,324,945","$106,745","$3,540,041"
320,ZEIT,$0.000095,Zeitcoin,321,"36,971,143,445","$3,179","$3,525,457"
321,HUSH,$1.57,Hush,322,"2,242,500","$25,054","$3,524,492"
322,PASC,$0.246497,Pascal Coin,323,"14,292,900","$16,855","$3,523,157"
323,BCO,$0.142054,BridgeCoin,324,"24,700,224","$22,966","$3,508,766"
324,THC,$0.015396,HempCoin,325,"227,489,313","$33,222","$3,502,334"
325,SBD,$0.984323,Steem Dollars,326,"3,468,010*","$61,178","$3,413,642"
326,XMY,$0.002240,Myriad,327,"1,521,482,250","$48,553","$3,407,436"
327,SYNX,$0.216763,Syndicate,328,"15,701,030*","$48,039","$3,403,402"
328,PUT,$0.016791,PutinCoin,329,"200,710,564","$5,509","$3,370,191"
329,VIVO,$6.84,VIVO,330,"455,318","$136,326","$3,113,640"
330,BITUSD,$0.990322,bitUSD,331,"3,123,720*","$132,355","$3,093,489"
331,MBRS,$0.061550,Embers,332,"50,000,000*","$3,606","$3,077,480"
332,STA,$0.605992,Starta,333,"5,063,287*","$19,002","$3,068,311"
333,BLU,$0.005319,BlueCoin,334,"574,683,675","$1,922","$3,056,524"
334,B3,$0.007001,B3Coin,335,"435,452,513","$145,273","$3,048,594"
335,BTM,$0.441899,Bitmark,336,"6,896,000","$5,097","$3,047,336"
336,DOPE,$0.027155,DopeCoin,337,"111,085,648*","$44,426","$3,016,509"
