,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
146,PPP,$0.248909,PayPie,147,"82,500,000*","$118,336","$20,534,993"
147,AVT,$3.41,Aventus,148,"6,000,000*","$2,762,130","$20,437,980"
148,SIB,$1.30,SIBCoin,149,"15,627,531","$61,425","$20,364,861"
149,PPY,$5.31,Peerplays,150,"3,815,660*","$85,321","$20,243,791"
150,XPA,$0.020168,XPlay,151,"1,000,000,000*","$14,800","$20,167,500"
151,SKY,$3.36,Skycoin,152,"5,933,198*","$1,891","$19,922,255"
152,MTH,$0.091838,Monetha,153,"216,819,832*","$233,800","$19,912,386"
153,XAUR,$0.155005,Xaurum,154,"127,109,348*","$97,391","$19,702,585"
154,PTOY,$0.281003,Patientory,155,"70,000,000*","$555,984","$19,670,210"
155,CRW,$1.25,Crown,156,"15,629,684","$83,355","$19,522,569"
156,ADT,$0.031991,adToken,157,"600,000,000*","$32,096","$19,194,480"
157,XRL,$0.222769,Rialto,158,"85,000,000*","$49,594","$18,935,365"
158,EMC2,$0.087271,Einsteinium,159,"214,754,104","$1,561,770","$18,741,805"
159,SAFEX,$0.008710,Safe Exchange...,160,"2,147,483,647*","$253,854","$18,704,346"
160,DMD,$7.17,Diamond,161,"2,469,747","$197,076","$17,705,792"
161,XRB,$0.141154,RaiBlocks,162,"125,364,296","$510,506","$17,695,672"
162,PEPECASH,$0.025179,Pepe Cash,163,"701,884,009*","$38,267","$17,673,018"
163,VIB,$0.143672,Viberate,164,"120,000,000*","$63,046","$17,240,640"
164,STX,$0.576277,Stox,165,"29,600,000*","$585,011","$17,057,799"
165,SAN,$0.302043,Santiment Net...,166,"55,967,968*","$385,359","$16,904,733"
166,LBC,$0.161596,LBRY Credits,167,"104,394,945","$328,858","$16,869,805"
167,NMC,$1.14,Namecoin,168,"14,736,400","$148,785","$16,841,789"
168,TRIG,$0.523475,Triggers,169,"32,105,578*","$5,366,630","$16,806,467"
169,VOISE,$0.025320,Voise,170,"643,012,000*","$159,566","$16,280,742"
170,MSP,$0.112049,Mothership,171,"140,000,000*","$195,121","$15,686,860"
171,MUE,$0.119329,MonetaryUnit,172,"126,233,618","$148,629","$15,063,331"
172,ZEN,$6.72,ZenCash,173,"2,229,310","$125,606","$14,971,399"
173,PLBT,$3.90,Polybius,174,"3,808,454*","$13,282","$14,866,794"
174,POE,$0.006812,Po.et,175,"2,136,283,004*","$21,882","$14,552,680"
175,PLR,$0.063776,Pillar,176,"227,384,800*","$55,525","$14,501,648"
176,POT,$0.066295,PotCoin,177,"218,270,053","$136,655","$14,470,148"
177,TIME,$20.20,Chronobank,178,"710,113*","$542,803","$14,345,841"
178,EXP,$1.76,Expanse,179,"7,906,397","$219,256","$13,942,851"
179,OK,$0.187274,OKCash,180,"73,040,362*","$3,046,240","$13,678,561"
180,ECN,$3.21,E-coin,181,"4,251,619","$40,567","$13,661,131"
181,QAU,$0.168939,Quantum,182,"79,522,355*","$12,225","$13,434,427"
182,GOLOS,$0.107868,Golos,183,"124,518,891","$455,142","$13,431,604"
183,OMNI,$23.90,Omni,184,"559,934*","$1,125,990","$13,379,689"
184,HMQ,$0.081493,Humaniq,185,"162,858,880*","$220,192","$13,271,940"
185,BLK,$0.172799,BlackCoin,186,"76,432,345*","$148,924","$13,207,433"
186,NMR,$10.56,Numeraire,187,"1,248,667*","$103,504","$13,186,176"
187,DLT,$0.152973,Agrello,188,"85,978,873*","$18,380","$13,152,446"
188,GRC,$0.033691,GridCoin,189,"390,312,753","$113,356","$13,150,027"
189,ENRG,$0.107685,Energycoin,190,"121,306,600","$98,207","$13,062,901"
190,SLS,$12.89,SaluS,191,"1,004,411*","$21,214","$12,946,560"
191,TOA,$0.007455,ToaCoin,192,"1,717,037,193","$20,637","$12,801,079"
192,LUN,$5.53,Lunyr,193,"2,297,853*","$206,422","$12,704,830"
193,RVT,$0.483659,Rivetz,194,"26,244,468*","$25,460","$12,693,373"
194,BURST,$0.006801,Burst,195,"1,800,339,818","$908,316","$12,244,327"
195,NXC,$0.181899,Nexium,196,"66,521,586*","$159,767","$12,100,210"
196,AMP,$0.145721,Synereo,197,"82,256,324*","$123,189","$11,986,474"
197,MYST,$0.615359,Mysterium,198,"19,429,024*","$306,540","$11,955,825"
198,AIR,$0.011182,AirToken,199,"1,050,000,000*","$53,628","$11,741,625"
199,KORE,$5.75,Kore,200,"2,021,435*","$286,330","$11,619,413"
200,AGRS,$0.276364,Agoras Tokens,201,"42,000,000*","$88,824","$11,607,288"
201,OAX,$0.463620,OAX,202,"25,009,250*","$325,246","$11,594,788"
202,RADS,$3.42,Radium,203,"3,367,624*","$75,735","$11,502,927"
203,XDN,$0.001632,DigitalNote,204,"6,885,695,758","$2,609,140","$11,237,731"
204,MOON,$0.000050,Mooncoin,205,"222,412,400,077","$9,013","$11,171,753"
205,SWT,$1.46,Swarm City,206,"7,648,022*","$44,945","$11,162,747"
206,CLAM,$4.14,Clams,207,"2,664,942*","$2,997,270","$11,045,811"
207,DTB,$0.476352,Databits,208,"22,747,809*","$140,452","$10,835,964"
208,SHIFT,$0.949227,Shift,209,"11,298,081*","$66,589","$10,724,444"
209,GAM,$8.82,Gambit,210,"1,195,575*","$82,923","$10,546,578"
210,JINN,$177.49,Jinn,211,"58,703*","$19,524","$10,419,254"
211,NVST,$0.693662,NVO,212,"15,000,000*","$4,251","$10,404,930"
212,UNO,$52.18,Unobtanium,213,"197,828","$24,114","$10,322,792"
213,HVN,$0.027367,Hive,214,"375,000,000*","$720,893","$10,262,550"
214,PZM,$1.05,PRIZM,215,"9,620,203*","$12,266","$10,057,634"
215,IFT,$0.052048,InvestFeed,216,"191,381,257*","$28,560","$9,961,069"
216,CSC,$0.257072,CasinoCoin,217,"38,601,187","$9,145","$9,923,284"
217,BCAP,$0.991361,BCAP,218,"10,000,000*","$12,867","$9,913,610"
218,GUP,$0.132180,Matchpool,219,"75,000,000*","$527,216","$9,913,500"
219,LMC,$0.044759,LoMoCoin,220,"217,649,765*","$194,659","$9,741,721"
220,FLO,$0.069895,FlorinCoin,221,"138,742,019","$209,361","$9,697,387"
221,WGR,$0.052573,Wagerr,222,"183,000,000*","$26,449","$9,620,877"
222,VRC,$0.314680,VeriCoin,223,"30,403,734","$116,209","$9,567,447"
223,CSNO,$0.135914,BitDice,224,"70,000,000*","$25,775","$9,513,980"
224,PIX,$0.080532,Lampix,225,"113,322,017*","$7,251","$9,126,094"
225,PST,$0.174800,Primas,226,"51,200,000*","$2,514","$8,949,760"
226,BSD,$0.532059,BitSend,227,"16,820,700","$68,096","$8,949,605"
227,EDR,$0.009733,E-Dinar Coin,228,"886,211,988","$659,426","$8,625,129"
228,NEOS,$2.44,NeosCoin,229,"3,527,797","$116,527","$8,614,280"
229,ALIS,$0.226592,ALIS,230,"37,852,608*","$399,407","$8,577,098"
230,XC,$1.42,XCurrency,231,"5,857,847*","$2,561","$8,333,841"
231,VSL,$0.247293,vSlice,232,"33,390,496*","$273,020","$8,257,236"
232,OBITS,$0.521795,OBITS,233,"15,819,400*","$19,597","$8,254,484"
233,CNT,$0.114102,Centurion,234,"72,069,040","$30,592","$8,223,222"
234,BET,$0.074592,DAO.Casino,235,"109,942,758*","$42,029","$8,200,894"
235,ODN,$0.334690,Obsidian,236,"24,400,000*","$60,486","$8,166,436"
236,SPHR,$2.56,Sphere,237,"3,082,940*","$36,249","$7,895,348"
237,NET,$0.736847,Nimiq,238,"10,500,000*","$105,822","$7,736,894"
238,XBY,$0.018078,XTRABYTES,239,"425,500,000*","$8,861","$7,692,359"
239,SOAR,$0.010073,Soarcoin,240,"763,073,048*","$2,740","$7,686,740"
240,PLU,$9.01,Pluton,241,"850,000*","$101,097","$7,660,790"
241,ETT,$0.123088,EncryptoTel [...,242,"62,131,190*",$926,"$7,647,604"
242,PINK,$0.020744,PinkCoin,243,"364,007,200","$156,251","$7,550,783"
243,XSPEC,$0.365417,Spectrecoin,244,"20,446,404*","$18,860","$7,471,464"
244,FTC,$0.041612,Feathercoin,245,"178,605,880","$73,552","$7,432,219"
245,IXT,$0.207543,iXledger,246,"35,778,844*","$41,807","$7,425,649"
246,MYB,$2.83,MyBit Token,247,"2,616,334*","$4,993","$7,394,439"
247,MUSIC,$0.018782,Musicoin,248,"387,164,826","$203,048","$7,271,807"
248,SLR,$0.197226,SolarCoin,249,"36,732,905*","$51,480","$7,244,684"
249,WCT,$0.712795,Waves Communi...,250,"9,993,840*","$41,374","$7,123,559"
250,NSR,$0.002458,NuShares,251,"2,777,600,756*","$2,159","$6,828,287"
251,VOX,$0.032452,Voxels,252,"210,000,000*","$125,494","$6,814,941"
252,WBB,$2.75,Wild Beast Block,253,"2,435,971","$7,957","$6,688,909"
253,INCNT,$0.144476,Incent,254,"46,016,625*","$178,356","$6,648,298"
254,BCY,$0.279187,Bitcrystals,255,"23,233,059*","$51,339","$6,486,368"
255,GRS,$0.094363,Groestlcoin,256,"68,600,494","$61,441","$6,473,321"
256,BITB,$0.002974,BitBean,257,"2,171,615,000*","$78,536","$6,458,079"
257,CADASTRAL,$0.211981,Bitland,258,"30,000,000*","$1,098","$6,359,430"
258,VIBE,$0.037367,VIBE,259,"166,253,019*","$19,531","$6,212,343"
259,NVC,$3.29,Novacoin,260,"1,869,267","$42,884","$6,154,411"
260,SWIFT,$1.51,Bitswift,261,"4,068,259*","$3,557,210","$6,130,989"
261,XWC,$0.024586,WhiteCoin,262,"248,405,599*","$241,359","$6,107,275"
262,DIME,$0.000011,Dimecoin,263,"535,865,402,000","$5,338","$6,096,273"
263,GCC,$0.012293,TheGCCcoin,264,"492,379,725*","$1,730","$6,052,824"
264,HEAT,$0.205153,HEAT,265,"29,490,992*","$1,444","$6,050,165"
265,PDC,$0.120710,Project Decorum,266,"50,000,000*","$86,528","$6,035,500"
266,BITCNY,$0.143723,bitCNY,267,"41,524,000*","$768,559","$5,967,954"
267,BTX,$5.28,Bitcore,268,"1,126,042","$35,821","$5,949,261"
268,POSW,$0.133101,PoSW Coin,269,"44,100,000*","$44,710","$5,869,754"
269,AUR,$0.671538,Auroracoin,270,"8,658,139","$18,417","$5,814,269"
270,ECC,$0.000228,E-Currency Coin,271,"25,000,000,000","$1,035","$5,691,175"
271,ABY,$0.007000,ArtByte,272,"792,537,250","$63,946","$5,547,880"
272,CRB,$0.333004,Creditbit,273,"16,501,436*","$61,104","$5,495,044"
273,IOP,$2.97,Internet of P...,274,"1,816,107","$1,108,330","$5,385,157"
274,HTML5,$0.000132,HTMLCOIN,275,"40,659,020,000","$11,968","$5,383,823"
275,CAT,$0.730410,BlockCAT,276,"7,360,121*","$20,166","$5,375,906"
276,GLD,$0.131478,GoldCoin,277,"40,562,876","$58,472","$5,333,126"
277,CVCOIN,$0.651779,CVCoin,278,"8,157,653*","$15,176","$5,316,987"
278,DBIX,$4.00,DubaiCoin,279,"1,323,254","$48,097","$5,291,786"
279,SEQ,$0.117409,Sequence,280,"45,064,798","$244,461","$5,291,013"
280,DENT,$0.000498,Dent,281,"10,614,760,961*","$5,219","$5,286,979"
281,TIX,$0.130859,Blocktix,282,"40,000,000*","$1,750","$5,234,360"
282,TX,$0.848497,TransferCoin,283,"6,162,396*","$299,213","$5,228,775"
283,XTO,$0.170906,Tao,284,"30,503,273","$4,225","$5,213,192"
284,CURE,$0.215534,Curecoin,285,"23,784,997","$104,184","$5,126,476"
285,EXCL,$1.18,ExclusiveCoin,286,"4,283,050","$27,409","$5,047,532"
286,XVC,$0.326977,Vcash,287,"15,254,447","$86,694","$4,987,853"
287,GCR,$0.048231,Global Curren...,288,"103,271,853*","$32,266","$4,980,915"
288,RAIN,$0.057299,Condensate,289,"86,810,816","$23,461","$4,974,199"
289,TRC,$0.232237,Terracoin,290,"21,380,350","$15,304","$4,965,308"
290,NOTE,$0.037630,DNotes,291,"128,055,503","$10,861","$4,818,793"
291,UNY,$0.023616,Unity Ingot,292,"202,000,000*","$1,598","$4,770,392"
292,ATCC,$0.451322,ATC Coin,293,"10,525,960*","$371,951","$4,750,597"
293,FLDC,$0.008992,FoldingCoin,294,"524,682,737*","$101,436","$4,717,984"
294,TFL,$0.752214,TrueFlip,295,"6,247,267*","$9,559","$4,699,282"
295,REAL,$0.465201,REAL,296,"10,055,817*","$19,565","$4,677,976"
296,XST,$0.169416,Stealthcoin,297,"27,152,311","$22,024","$4,600,036"
297,BLITZ,$1.11,Blitzcash,298,"4,097,231*","$434,440","$4,549,606"
298,PTC,$0.034708,Pesetacoin,299,"131,068,684","$38,729","$4,549,158"
299,QWARK,$0.119287,Qwark,300,"37,550,753*","$58,668","$4,479,317"
300,EMB,$0.000057,EmberCoin,301,"78,324,745,312*","$154,526","$4,478,664"
301,ERC,$0.448807,EuropeCoin,302,"9,932,263","$98,871","$4,457,669"
302,PUT,$0.022159,PutinCoin,303,"200,707,464","$9,384","$4,447,376"
303,COVAL,$0.004439,Circuits of V...,304,"1,000,000,000*","$32,016","$4,439,130"
304,PRO,$0.309009,Propy,305,"14,057,212*","$104,885","$4,343,805"
305,NTRN,$0.137246,Neutron,306,"31,472,247*","$17,622","$4,319,440"
306,ZRC,$1.19,ZrCoin,307,"3,630,790*","$46,918","$4,318,752"
307,VRM,$3.20,VeriumReserve,308,"1,323,037","$145,317","$4,230,254"
308,XBC,$40.44,Bitcoin Plus,309,"101,719*","$41,253","$4,113,230"
309,SNRG,$1.32,Synergy,310,"3,116,543*","$20,844","$4,098,597"
310,BCO,$0.165967,BridgeCoin,311,"24,587,200","$37,426","$4,080,664"
311,BELA,$0.106246,Bela,312,"38,078,425","$103,219","$4,045,680"
312,PBT,$4030.76,Primalbase Token,313,"1,000*","$28,397","$4,030,760"
313,TRUST,$0.124125,TrustPlus,314,"32,086,595*","$472,155","$3,982,749"
314,DYN,$2.10,Dynamic,315,"1,828,013*","$132,629","$3,839,741"
315,SPR,$0.422373,SpreadCoin,316,"8,928,393","$538,620","$3,771,112"
316,SCL,$0.217539,Social,317,"16,714,020*","$11,937","$3,635,951"
317,THC,$0.015935,HempCoin,318,"227,489,313","$246,088","$3,625,110"
318,EQT,$0.371243,EquiTrader,319,"9,527,854","$19,807","$3,537,149"
319,SYNX,$0.224954,Syndicate,320,"15,678,350*","$90,028","$3,526,908"
320,APX,$4.96,APX,321,"703,179*","$139,829","$3,488,394"
321,PASC,$0.243583,Pascal Coin,322,"14,252,700","$23,961","$3,471,715"
322,XMY,$0.002220,Myriad,323,"1,521,140,750","$279,118","$3,376,826"
323,OCT,$0.112481,OracleChain,324,"30,000,000*","$3,650","$3,374,430"
324,HUSH,$1.49,Hush,325,"2,242,500","$13,695","$3,347,761"
325,SBD,$0.960611,Steem Dollars,326,"3,480,927*","$51,616","$3,343,817"
326,BLU,$0.005686,BlueCoin,327,"574,683,675","$18,996","$3,267,559"
327,OPT,$0.023236,Opus,328,"140,080,549*","$4,391","$3,254,884"
328,RMC,$1.63,Remicoin,329,"1,979,224*","$4,058","$3,220,257"
329,VASH,$0.008042,VPNCoin,330,"400,339,746*","$2,127,430","$3,219,728"
330,VISIO,$0.062811,Visio,331,"50,785,310*","$8,864","$3,189,856"
331,GEO,$0.979297,GeoCoin,332,"3,254,554","$124,916","$3,187,175"
332,PKB,$0.668437,ParkByte,333,"4,764,026*","$11,169,900","$3,184,451"
333,BITUSD,$1.01,bitUSD,334,"3,146,040*","$152,770","$3,179,482"
334,DOPE,$0.028455,DopeCoin,335,"111,085,648*","$83,878","$3,160,920"
335,MEME,$0.189573,Memetic,336,"16,458,796","$207,400","$3,120,143"
336,SNC,$0.028477,SunContract,337,"107,712,011*","$161,001","$3,067,293"
