,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
46,FCT,$16.19,FCTFactom,47,"8,745,102*","$3,992,110","$141,571,833"
47,GAME,$2.19,GAMEGameCredits,48,"64,355,352","$4,071,300","$140,767,036"
48,ICN,$1.27,ICNIconomi,49,"99,900,350*","$777,266","$127,311,008"
49,VERI,$60.68,VERIVeritaseum,50,"2,026,045*","$652,727","$122,937,803"
50,DGD,$61.09,DGDDigixDAO,51,"2,000,000*","$146,404","$122,172,200"
51,DOGE,$0.001089,DOGEDogecoin,52,"111,629,950,880","$5,326,300","$121,600,738"
52,SC,$0.003990,SCSiacoin,53,"30,354,416,622","$3,230,210","$121,125,050"
53,BNB,$1.18,BNBBinance Coin,54,"99,014,000*","$4,410,200","$117,098,907"
54,CVC,$0.340697,CVCCivic,55,"340,200,000*","$4,937,170","$115,905,119"
55,ETP,$5.12,ETPMetaverse ETP,56,"22,600,000","$14,012,500","$115,799,010"
56,BTCD,$87.23,BTCDBitcoinDark,57,"1,288,862","$65,390","$112,433,506"
57,REC,$39.65,RECRegalcoin,58,"2,810,000","$4,420,830","$111,408,351"
58,ATM,$0.036810,ATMATMChain,59,"2,913,534,434*","$1,948,510","$107,246,037"
59,GBYTE,$183.18,GBYTEByteball Bytes,60,"583,896*","$341,587","$106,958,744"
60,SYS,$0.198977,SYSSyscoin,61,"528,395,687","$2,589,440","$105,138,589"
61,BLOCK,$21.23,BLOCKBlocknet,62,"4,855,258*","$365,077","$103,081,494"
62,ZRX,$0.206060,ZRX0x,63,"500,000,000*","$2,125,210","$103,030,000"
63,SNT,$0.027920,SNTStatus,64,"3,470,483,788*","$2,385,000","$96,897,296"
64,LKK,$0.353532,LKKLykke,65,"269,056,890*","$159,418","$95,120,220"
65,LINK,$0.265877,LINKChainLink,66,"350,000,000*","$4,218,710","$93,056,950"
66,GNO,$79.69,GNOGnosis,67,"1,104,590*","$1,361,980","$88,019,365"
67,SNGLS,$0.143114,SNGLSSingularDTV,68,"600,000,000*","$1,335,460","$85,868,400"
68,DGB,$0.009505,DGBDigiByte,69,"8,742,253,657","$5,766,970","$83,095,121"
69,BNT,$2.01,BNTBancor,70,"40,772,871*","$1,967,550","$81,975,895"
70,XVG,$0.005759,XVGVerge,71,"14,151,059,015","$7,416,290","$81,496,373"
71,MCO,$8.24,MCOMonaco,72,"9,814,875*","$3,598,050","$80,864,953"
72,BTM,$0.077352,BTMBytom,73,"987,000,000*","$147,559","$76,346,621"
73,FUN,$0.018983,FUNFunFair,74,"4,000,000,000*","$1,457,660","$75,931,200"
74,PURA,$0.412652,PURAPura,75,"171,589,070","$147,240","$70,806,573"
75,NXS,$1.32,NXSNexus,76,"53,306,425","$1,427,810","$70,284,521"
76,VEN,$0.253371,VENVeChain,77,"277,162,633*","$640,945","$70,224,974"
77,GXS,$1.65,GXSGXShares,78,"40,510,000*","$1,748,750","$66,980,449"
78,BQX,$0.897990,BQXBitquence,79,"71,637,960*","$1,819,210","$64,330,172"
79,ADX,$1.14,ADXAdEx,80,"56,325,759*","$15,129,800","$64,067,172"
80,NEBL,$5.03,NEBLNeblio,81,"12,489,083*","$966,996","$62,846,566"
81,NXT,$0.062746,NXTNxt,82,"998,999,942*","$4,015,150","$62,683,750"
82,MCAP,$1.63,MCAPMCAP,83,"38,295,641*","$788,896","$62,274,074"
83,UBQ,$1.55,UBQUbiq,84,"38,504,863","$938,083","$59,560,477"
84,IOC,$3.52,IOCI/O Coin,85,"16,375,055*","$543,758","$57,665,575"
85,BDL,$0.365183,BDLBitdeal,86,"156,209,812","$159,483","$57,045,168"
86,AE,$0.237976,AEAeternity,87,"233,020,472*","$879,475","$55,453,280"
87,ZEN,$23.62,ZENZenCash,88,"2,338,417","$6,459,770","$55,243,230"
88,PART,$7.10,PARTParticl,89,"7,748,286*","$159,383","$54,979,051"
89,ANT,$1.64,ANTAragon,90,"32,683,997*","$507,871","$53,725,300"
90,NAV,$0.832531,NAVNAV Coin,91,"61,939,296*","$1,932,280","$51,566,384"
91,XAS,$0.667977,XASAsch,92,"75,000,000","$125,613","$50,098,275"
92,TAAS,$5.63,TAASTaaS,93,"8,146,001*","$297,816","$45,856,201"
93,KIN,$0.000060,KINKin,94,"756,097,560,976*","$92,378","$45,664,966"
94,LRC,$0.155033,LRCLoopring,95,"286,170,756*","$317,992","$44,365,911"
95,NLC2,$0.216626,NLC2NoLimitCoin,96,"204,053,093*","$118,816","$44,203,205"
96,SMART,$0.068082,SMARTSmartCash,97,"646,746,698*","$23,994","$44,032,067"
97,SNM,$0.120978,SNMSONM,98,"359,600,000*","$1,215,860","$43,503,689"
98,RLC,$0.543884,RLCiExec RLC,99,"79,070,793*","$558,115","$43,005,339"
99,DCN,$0.000140,DCNDentacoin,100,"303,095,254,787*","$32,343","$42,574,275"
100,XZC,$12.88,XZCZCoin,101,"3,282,313","$1,990,640","$42,288,007"
101,DNT,$0.070445,DNTdistrict0x,102,"600,000,000*","$6,557,590","$42,267,120"
102,ATB,$1.09,ATBATBCoin,103,"38,551,002","$1,356,330","$41,995,149"
103,MGO,$0.420585,MGOMobileGo,104,"98,028,887*","$273,968","$41,229,479"
104,EDG,$0.486533,EDGEdgeless,105,"82,046,288*","$894,867","$39,918,227"
105,WINGS,$0.440726,WINGSWings,106,"89,708,333*","$421,292","$39,536,795"
106,QRL,$0.706134,QRLQuantum Resis...,107,"52,000,000*","$624,598","$36,718,968"
107,FAIR,$0.688156,FAIRFairCoin,108,"53,193,831*","$80,582","$36,605,654"
108,MLN,$60.73,MLNMelon,109,"599,400*","$393,513","$36,403,900"
109,STORJ,$0.363107,STORJStorj,110,"99,685,454*","$373,904","$36,196,486"
110,CTR,$0.517581,CTRCentra,111,"68,000,000*","$2,564,120","$35,195,508"
111,CLOAK,$6.60,CLOAKCloakCoin,112,"5,119,303*","$464,692","$33,796,716"
112,AST,$0.224291,ASTAirSwap,113,"150,000,000*","$1,871,780","$33,643,650"
113,SUB,$0.148362,SUBSubstratum,114,"226,091,449*","$1,083,430","$33,543,380"
114,NLG,$0.093169,NLGGulden,115,"355,009,745","$147,662","$33,075,832"
115,PLR,$0.142271,PLRPillar,116,"227,384,800*","$271,573","$32,350,263"
116,RDD,$0.001119,RDDReddCoin,117,"28,650,044,260*","$2,657,520","$32,054,529"
117,ENG,$0.413712,ENGEnigma,118,"74,836,171*","$773,487","$30,960,622"
118,TKN,$1.25,TKNTokenCard,119,"23,644,056*","$314,627","$29,640,425"
119,PPC,$1.20,PPCPeercoin,120,"24,399,864","$208,546","$29,348,645"
120,VIA,$1.28,VIAViacoin,121,"22,867,861","$1,631,080","$29,273,606"
121,TRST,$0.316401,TRSTWeTrust,122,"92,147,500*","$590,960","$29,155,561"
122,REQ,$0.045267,REQRequest Network,123,"636,000,000*","$1,217,800","$28,789,685"
123,RISE,$0.251638,RISERise,124,"113,139,200*","$878,834","$28,470,122"
124,DCT,$0.526682,DCTDECENT,125,"51,306,089*","$364,581","$27,021,994"
125,CFI,$0.080426,CFICofound.it,126,"325,000,000*","$248,632","$26,138,353"
126,MANA,$0.011142,MANADecentraland,127,"2,273,755,650*","$1,139,390","$25,334,413"
127,MDA,$1.27,MDAMoeda Loyalty...,128,"19,628,888*","$355,112","$24,989,734"
128,1ST,$0.289433,1STFirstBlood,129,"85,558,371*","$544,635","$24,763,416"
129,EDO,$2.29,EDOEidoo,130,"10,708,403*","$1,937,970","$24,562,721"
130,AEON,$1.67,AEONAeon,131,"14,651,140","$164,796","$24,453,046"
131,EMC,$0.580825,EMCEmercoin,132,"40,881,853","$393,225","$23,745,202"
132,XAUR,$0.186779,XAURXaurum,133,"127,109,074*","$152,266","$23,741,306"
133,LEO,$0.256918,LEOLEOcoin,134,"92,160,201*","$20,030","$23,677,615"
134,DIME,$0.000044,DIMEDimecoin,135,"536,233,676,560","$23,268","$23,559,319"
135,BAY,$0.022655,BAYBitBay,136,"1,007,802,582*","$80,701","$22,832,171"
136,XEL,$0.262384,XELElastic,137,"86,976,062*","$379,478","$22,821,127"
137,SAFEX,$0.010283,SAFEXSafe Exchange...,138,"2,147,483,647*","$392,851","$22,082,574"
138,TNT,$0.052057,TNTTierion,139,"422,513,667*","$341,330","$21,994,709"
139,CREDO,$0.039859,CREDOCredo,140,"549,891,703*","$18,230","$21,918,243"
140,RBY,$0.878864,RBYRubycoin,141,"24,905,330*","$413,065","$21,888,398"
141,XCP,$8.27,XCPCounterparty,142,"2,617,554*","$320,960","$21,648,821"
142,BMC,$0.706679,BMCBlackmoon Crypto,143,"30,049,251*","$757,126","$21,235,174"
143,CND,$0.014649,CNDCindicator,144,"1,445,976,590*","$218,622","$21,182,400"
144,TRIG,$0.659592,TRIGTriggers,145,"32,105,578*","$1,035,530","$21,176,582"
145,CRW,$1.34,CRWCrown,146,"15,731,909","$68,161","$21,051,811"
146,TGT,$0.021763,TGTTarget Coin,147,"952,429,892*","$3,094","$20,727,636"
147,CMP,$4.70,CMPCompcoin,148,"4,298,418","$70,107","$20,220,532"
148,DICE,$2.79,DICEEtheroll,149,"7,001,623*","$37,693","$19,534,807"
149,CDT,$0.035052,CDTCoinDash,150,"555,015,474*","$322,328","$19,454,402"
150,TCC,$0.117888,TCCThe ChampCoin,151,"164,925,727*","$249,892","$19,442,764"
151,ION,$1.10,IONION,152,"17,133,611*","$112,318","$18,885,523"
152,DMD,$7.57,DMDDiamond,153,"2,481,948","$244,228","$18,778,913"
153,XRL,$0.218945,XRLRialto,154,"85,000,000*","$37,788","$18,610,325"
154,SIB,$1.19,SIBSIBCoin,155,"15,677,819","$207,276","$18,593,109"
155,XPA,$0.018310,XPAXPlay,156,"1,000,000,000*","$24,212","$18,310,400"
156,KICK,$0.056634,KICKKickCoin,157,"321,137,782*","$205,444","$18,187,157"
157,PPP,$0.215478,PPPPayPie,158,"82,500,000*","$49,474","$17,776,935"
158,VIB,$0.146727,VIBViberate,159,"120,000,000*","$1,388,220","$17,607,240"
159,AVT,$2.88,AVTAventus,160,"6,000,000*","$2,078,060","$17,292,060"
160,PPY,$4.52,PPYPeerplays,161,"3,816,960*","$2,048","$17,267,889"
161,EVX,$1.04,EVXEverex,162,"16,500,000*","$193,356","$17,107,860"
162,NMC,$1.14,NMCNamecoin,163,"14,736,400","$121,754","$16,824,106"
163,MTH,$0.077453,MTHMonetha,164,"216,819,832*","$493,955","$16,793,303"
164,BQ,$0.014033,BQbitqy,165,"1,190,178,404*","$77,640","$16,702,012"
165,ADT,$0.027798,ADTadToken,166,"600,000,000*","$84,225","$16,678,920"
166,SKY,$2.80,SKYSkycoin,167,"5,933,198*","$15,159","$16,641,552"
167,EMC2,$0.077380,EMC2Einsteinium,168,"214,798,172","$3,933,030","$16,621,018"
168,SLS,$16.16,SLSSaluS,169,"1,004,477*","$328,796","$16,227,419"
169,NMR,$12.94,NMRNumeraire,170,"1,248,667*","$120,571","$16,163,373"
170,MSP,$0.114392,MSPMothership,171,"140,000,000*","$160,865","$16,014,880"
171,POT,$0.072801,POTPotCoin,172,"218,354,093","$1,223,020","$15,896,331"
172,MUE,$0.121864,MUEMonetaryUnit,173,"126,843,098","$256,066","$15,457,607"
173,LBC,$0.147137,LBCLBRY Credits,174,"104,394,945","$560,677","$15,360,359"
174,ENRG,$0.126314,ENRGEnergycoin,175,"121,328,908","$72,921","$15,325,540"
175,PEPECASH,$0.021329,PEPECASHPepe Cash,176,"701,884,009*","$3,751","$14,970,484"
176,EXP,$1.87,EXPExpanse,177,"7,906,397","$410,499","$14,817,141"
177,MOD,$0.851820,MODModum,178,"17,366,200*","$512,333","$14,792,876"
178,TIME,$20.21,TIMEChronobank,179,"710,113*","$698,296","$14,350,883"
179,BLK,$0.182564,BLKBlackCoin,180,"76,448,369*","$267,491","$13,956,720"
180,SHIFT,$1.23,SHIFTShift,181,"11,326,926*","$1,316,940","$13,955,678"
181,STX,$0.468945,STXStox,182,"29,600,000*","$508,452","$13,880,772"
182,DLT,$0.159709,DLTAgrello,183,"85,978,873*","$18,601","$13,731,600"
183,XRB,$0.108730,XRBRaiBlocks,184,"125,415,296","$149,620","$13,636,405"
184,GRC,$0.034617,GRCGridCoin,185,"390,312,753","$171,189","$13,511,379"
185,OK,$0.184881,OKOKCash,186,"73,072,885*","$791,831","$13,509,788"
186,SAN,$0.237490,SANSantiment Net...,187,"55,967,968*","$704,313","$13,291,833"
187,AGRS,$0.312971,AGRSAgoras Tokens,188,"42,000,000*","$69,226","$13,144,782"
188,FLO,$0.093037,FLOFlorinCoin,189,"139,165,142","$767,508","$12,947,549"
189,PTOY,$0.183982,PTOYPatientory,190,"70,000,000*","$927,440","$12,878,740"
190,GOLOS,$0.102313,GOLOSGolos,191,"124,518,891","$47,860","$12,739,901"
191,RVT,$0.485403,RVTRivetz,192,"26,244,468*","$22,586","$12,739,144"
192,HVN,$0.033868,HVNHive,193,"375,000,000*","$321,019","$12,700,313"
193,LUN,$5.50,LUNLunyr,194,"2,297,853*","$310,809","$12,628,725"
194,ALIS,$0.333184,ALISALIS,195,"37,852,608*","$223,715","$12,611,883"
195,POE,$0.005890,POEPo.et,196,"2,136,283,004*","$93,580","$12,583,625"
196,PLBT,$3.28,PLBTPolybius,197,"3,808,454*","$24,834","$12,506,885"
197,UNO,$63.03,UNOUnobtanium,198,"197,832","$58,022","$12,469,091"
198,NXC,$0.187245,NXCNexium,199,"66,521,586*","$300,050","$12,455,834"
199,ECN,$2.86,ECNE-coin,200,"4,339,393","$32,192","$12,390,311"
200,XBY,$0.028740,XBYXTRABYTES,201,"427,000,000*","$180,141","$12,272,023"
201,TOA,$0.007013,TOAToaCoin,202,"1,721,609,607","$12,061","$12,073,166"
202,CSNO,$0.172108,CSNOBitDice,203,"70,000,000*","$50,342","$12,047,560"
203,OMNI,$21.51,OMNIOmni,204,"559,985*","$282,939","$12,042,979"
204,HMQ,$0.073750,HMQHumaniq,205,"162,858,894*","$262,529","$12,010,876"
205,AMP,$0.143624,AMPSynereo,206,"82,256,324*","$492,303","$11,813,982"
206,TX,$1.90,TXTransferCoin,207,"6,173,628*","$409,302","$11,758,045"
207,GUP,$0.154485,GUPMatchpool,208,"75,000,000*","$770,668","$11,586,375"
208,BURST,$0.006378,BURSTBurst,209,"1,800,339,818","$412,831","$11,482,243"
209,ART,$0.376665,ARTMaecenas,210,"30,150,150*","$9,041","$11,356,506"
210,CSC,$0.286347,CSCCasinoCoin,211,"38,601,187","$19,983","$11,053,334"
211,PST,$0.214580,PSTPrimas,212,"51,200,000*","$1,779","$10,986,496"
212,LMC,$0.050025,LMCLoMoCoin,213,"218,187,322*","$277,533","$10,914,821"
213,MYST,$0.560217,MYSTMysterium,214,"19,429,024*","$325,280","$10,884,470"
214,QAU,$0.135379,QAUQuantum,215,"79,522,355*","$31,158","$10,765,657"
215,XDN,$0.001555,XDNDigitalNote,216,"6,885,695,758","$3,601,730","$10,707,463"
216,BCAP,$1.06,BCAPBCAP,217,"10,000,000*","$27,836","$10,592,800"
217,VRC,$0.337719,VRCVeriCoin,218,"30,414,167","$181,243","$10,271,442"
218,KORE,$5.04,KOREKore,219,"2,021,734*","$257,205","$10,182,567"
219,XVC,$0.667462,XVCVcash,220,"15,254,447","$1,564,550","$10,181,764"
220,CLAM,$3.79,CLAMClams,221,"2,678,038*","$843,820","$10,152,068"
221,OAX,$0.405626,OAXOAX,222,"25,009,250*","$249,822","$10,144,402"
222,PZM,$1.02,PZMPRIZM,223,"9,747,269*","$8,008","$9,989,001"
223,RADS,$2.95,RADSRadium,224,"3,373,370*","$132,254","$9,941,930"
224,MOON,$0.000043,MOONMooncoin,225,"222,486,441,387","$4,876","$9,460,123"
225,BSD,$0.549952,BSDBitSend,226,"16,914,225","$107,033","$9,302,012"
226,SLR,$0.251585,SLRSolarCoin,227,"36,737,983*","$462,479","$9,242,725"
227,WCT,$0.917711,WCTWaves Communi...,228,"9,993,840*","$21,672","$9,171,457"
228,GAM,$7.65,GAMGambit,229,"1,196,054*","$12,109","$9,150,808"
229,IFT,$0.046724,IFTInvestFeed,230,"191,381,257*","$91,012","$8,942,002"
230,EDR,$0.010058,EDRE-Dinar Coin,231,"886,211,988","$614,115","$8,913,166"
231,DTB,$0.390391,DTBDatabits,232,"22,747,809*","$57,150","$8,880,540"
232,WGR,$0.048491,WGRWagerr,233,"183,000,000*","$21,865","$8,873,871"
233,ODN,$0.362158,ODNObsidian,234,"24,400,000*","$86,934","$8,836,655"
234,COSS,$0.104351,COSSCOSS,235,"83,000,000*","$752,586","$8,661,133"
235,NET,$0.800818,NETNimiq,236,"10,500,000*","$126,812","$8,408,589"
236,AIR,$0.007984,AIRAirToken,237,"1,050,000,000*","$23,832","$8,383,169"
237,BTX,$6.70,BTXBitcore,238,"1,248,485","$115,317","$8,366,023"
238,BET,$0.075980,BETDAO.Casino,239,"109,942,758*","$97,238","$8,353,473"
239,NEOS,$2.32,NEOSNeosCoin,240,"3,538,971","$532,453","$8,226,410"
240,SOAR,$0.010732,SOARSoarcoin,241,"763,443,048*","$1,365","$8,193,576"
241,SPHR,$2.64,SPHRSphere,242,"3,082,940*","$14,779","$8,125,675"
242,B3,$0.006860,B3B3Coin,243,"1,178,402,559","$203,669","$8,083,417"
243,FTC,$0.044810,FTCFeathercoin,244,"179,488,760","$49,560","$8,042,945"
244,SWT,$1.03,SWTSwarm City,245,"7,648,032*","$157,534","$7,859,883"
245,VOISE,$0.011806,VOISEVoise,246,"643,012,000*","$158,754","$7,591,721"
246,PLU,$8.87,PLUPluton,247,"850,000*","$172,199","$7,538,969"
247,PIX,$0.064233,PIXLampix,248,"113,322,017*","$13,640","$7,278,990"
248,HEAT,$0.238699,HEATHEAT,249,"29,683,184*","$2,060","$7,085,346"
249,GRS,$0.102860,GRSGroestlcoin,250,"68,656,829","$663,233","$7,062,041"
250,VOX,$0.033459,VOXVoxels,251,"210,000,000*","$130,741","$7,026,348"
251,CNT,$0.096826,CNTCenturion,252,"72,354,880","$29,474","$7,005,834"
252,INCNT,$0.151703,INCNTIncent,253,"46,016,625*","$93,894","$6,980,860"
253,VSL,$0.205033,VSLvSlice,254,"33,390,496*","$233,290","$6,846,154"
254,OBITS,$0.431183,OBITSOBITS,255,"15,819,400*","$2,975","$6,821,056"
255,HTML5,$0.000164,HTML5HTMLCOIN,256,"40,659,020,000","$56,645","$6,683,286"
256,PINK,$0.018306,PINKPinkCoin,257,"364,776,100","$131,543","$6,677,737"
257,MUSIC,$0.016487,MUSICMusicoin,258,"403,311,020","$198,226","$6,649,429"
258,BITCNY,$0.163062,BITCNYbitCNY,259,"40,520,700*","$218,734","$6,607,386"
259,BCPT,$0.145273,BCPTBlockMason Cr...,260,"45,166,200*","$14,388","$6,561,429"
260,PRO,$0.464600,PROPropy,261,"14,057,212*","$225,845","$6,530,981"
261,NVST,$0.429575,NVSTNVO,262,"15,000,000*","$2,916","$6,443,625"
262,IXT,$0.176075,IXTiXledger,263,"35,778,844*","$45,929","$6,299,760"
263,XSPEC,$0.301720,XSPECSpectrecoin,264,"20,785,264*","$15,462","$6,271,330"
264,XWC,$0.024875,XWCWhiteCoin,265,"248,426,955*","$56,056","$6,179,496"
265,CRB,$0.373837,CRBCreditbit,266,"16,501,652*","$666,529","$6,168,928"
266,ATCC,$0.566934,ATCCATC Coin,267,"10,525,960*","$221,839","$5,967,525"
267,SEQ,$0.129906,SEQSequence,268,"45,086,778","$42,770","$5,857,043"
268,BCY,$0.251018,BCYBitcrystals,269,"23,233,059*","$66,633","$5,831,916"
269,TFL,$0.927284,TFLTrueFlip,270,"6,247,267*","$11,594","$5,792,991"
270,CVCOIN,$0.580628,CVCOINCVCoin,271,"9,837,033*","$2,852","$5,711,657"
271,NVC,$3.03,NVCNovacoin,272,"1,877,060","$19,995","$5,694,663"
272,GCC,$0.011347,GCCTheGCCcoin,273,"495,416,438*","$1,778","$5,621,589"
273,MYB,$2.14,MYBMyBit Token,274,"2,616,334*","$25,247","$5,594,899"
274,PDC,$0.111460,PDCProject Decorum,275,"50,000,000*","$82,434","$5,573,000"
275,DBIX,$3.94,DBIXDubaiCoin,276,"1,369,548","$156,603","$5,395,322"
276,VIBE,$0.031957,VIBEVIBE,277,"168,831,122*","$19,572","$5,395,269"
277,EXCL,$1.25,EXCLExclusiveCoin,278,"4,295,115","$66,120","$5,378,429"
278,BITB,$0.002459,BITBBitBean,279,"2,184,701,000*","$119,454","$5,372,245"
279,NSR,$0.001901,NSRNuShares,280,"2,777,600,756*","$15,126","$5,278,886"
280,POSW,$0.118237,POSWPoSW Coin,281,"44,100,000*","$34,432","$5,214,252"
281,IOP,$2.83,IOPInternet of P...,282,"1,816,107","$2,165,850","$5,146,865"
282,ABY,$0.006488,ABYArtByte,283,"792,537,250","$114,913","$5,141,593"
283,AUR,$0.585724,AURAuroracoin,284,"8,658,139","$33,572","$5,071,280"
284,GLD,$0.124895,GLDGoldCoin,285,"40,580,020","$45,065","$5,068,242"
285,EQT,$0.517445,EQTEquiTrader,286,"9,576,031","$45,824","$4,955,070"
286,FLIK,$0.080787,FLIKFLiK,287,"60,123,682*","$244,986","$4,857,212"
287,CURE,$0.202268,CURECurecoin,288,"23,789,251","$42,590","$4,811,804"
288,NOTE,$0.037408,NOTEDNotes,289,"128,310,444","$46,999","$4,799,773"
289,GCR,$0.045747,GCRGlobal Curren...,290,"103,299,490*","$39,134","$4,725,621"
290,DYN,$2.57,DYNDynamic,291,"1,836,191*","$36,163","$4,721,489"
291,TIX,$0.117438,TIXBlocktix,292,"40,000,000*","$2,639","$4,697,520"
292,QWARK,$0.119416,QWARKQwark,293,"38,384,065*","$165,592","$4,583,672"
293,CAT,$0.616560,CATBlockCAT,294,"7,360,121*","$9,564","$4,537,956"
294,NTRN,$0.142607,NTRNNeutron,295,"31,646,421*","$3,730","$4,513,001"
295,DENT,$0.000423,DENTDent,296,"10,614,760,961*","$15,394","$4,488,515"
296,OCT,$0.147780,OCTOracleChain,297,"30,000,000*","$1,835","$4,433,400"
297,FLDC,$0.008049,FLDCFoldingCoin,298,"524,682,737*","$124,603","$4,223,308"
298,ZRC,$1.16,ZRCZrCoin,299,"3,643,706*","$28,248","$4,210,703"
299,SWIFT,$1.03,SWIFTBitswift,300,"4,068,949*","$98,885","$4,209,776"
300,ECC,$0.000168,ECCE-Currency Coin,301,"25,000,000,000","$7,337","$4,192,325"
301,YOC,$0.038499,YOCYocoin,302,"108,763,600*","$31,192","$4,187,322"
302,ERC,$0.419232,ERCEuropeCoin,303,"9,935,716","$48,182","$4,165,370"
303,BELA,$0.108248,BELABela,304,"38,170,850","$77,521","$4,131,918"
304,XTO,$0.122975,XTOTao,305,"32,589,178","$2,015","$4,007,654"
305,XBC,$38.96,XBCBitcoin Plus,306,"102,061*","$40,086","$3,976,223"
306,REAL,$0.395273,REALREAL,307,"10,055,817*","$14,505","$3,974,793"
307,PTC,$0.029984,PTCPesetacoin,308,"131,182,114","$34,873","$3,933,351"
308,BLITZ,$0.955459,BLITZBlitzcash,309,"4,098,632*","$49,585","$3,916,075"
309,COVAL,$0.003913,COVALCircuits of V...,310,"1,000,000,000*","$79,205","$3,912,840"
310,XST,$0.143315,XSTStealthcoin,311,"27,211,920","$27,830","$3,899,876"
311,RAIN,$0.055044,RAINCondensate,312,"70,348,966","$43,414","$3,872,253"
312,PASC,$0.266241,PASCPascal Coin,313,"14,496,700","$103,331","$3,859,616"
313,THC,$0.016769,THCHempCoin,314,"228,043,521","$720,864","$3,824,130"
314,APX,$5.43,APXAPX,315,"703,179*","$68,661","$3,819,253"
