,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
86,ZEN,$20.96,ZenCash,87,"2,316,517","$13,819,400","$48,550,027"
87,BQX,$0.672190,Bitquence,88,"71,637,960*","$639,666","$48,154,321"
88,ANT,$1.45,Aragon,89,"32,732,352*","$504,841","$47,469,439"
89,NEBL,$3.72,Neblio,90,"12,480,407*","$368,686","$46,426,614"
90,KIN,$0.000061,Kin,91,"756,097,560,976*","$48,358","$45,875,917"
91,PART,$5.89,Particl,92,"7,744,774*","$61,421","$45,644,524"
92,UBQ,$1.17,Ubiq,93,"38,458,243","$531,978","$44,990,376"
93,LRC,$0.156660,Loopring,94,"286,170,756*","$231,188","$44,831,511"
94,NAV,$0.700117,NAV Coin,95,"61,926,560*","$1,746,710","$43,355,837"
95,ADX,$0.734846,AdEx,96,"56,325,759*","$2,291,810","$41,390,759"
96,IOC,$2.42,I/O Coin,97,"16,374,417*","$155,116","$39,596,614"
97,MGO,$0.403562,MobileGo,98,"98,028,887*","$345,337","$39,560,734"
98,MLN,$64.18,Melon,99,"599,400*","$369,561","$38,471,410"
99,WINGS,$0.416800,Wings,100,"89,708,333*","$339,425","$37,390,433"
100,DNT,$0.061869,district0x,101,"600,000,000*","$11,886,300","$37,121,520"
101,XZC,$11.12,ZCoin,102,"3,258,871","$1,295,180","$36,251,351"
102,CTR,$0.531465,Centra,103,"68,000,000*","$1,212,150","$36,139,620"
103,RLC,$0.454783,iExec RLC,104,"79,070,793*","$233,098","$35,960,053"
104,DCN,$0.000117,Dentacoin,105,"303,095,254,787*","$19,082","$35,451,233"
105,SNM,$0.096889,SONM,106,"359,600,000*","$760,446","$34,841,320"
106,REQ,$0.053898,Request Network,107,"636,000,000*","$2,280,640","$34,279,128"
107,AST,$0.223735,AirSwap,108,"150,000,000*","$2,252,380","$33,560,250"
108,FAIR,$0.628775,FairCoin,109,"53,193,831*","$21,545","$33,446,951"
109,QRL,$0.629049,Quantum Resis...,110,"52,000,000*","$475,412","$32,710,548"
110,STORJ,$0.322944,Storj,111,"99,544,129*","$188,473","$32,147,179"
111,EDG,$0.390560,Edgeless,112,"82,046,288*","$743,136","$32,043,998"
112,NLG,$0.088705,Gulden,113,"354,827,145","$172,207","$31,475,013"
113,PPC,$1.27,Peercoin,114,"24,395,884","$287,112","$30,983,749"
114,ENG,$0.411786,Enigma,115,"74,836,171*","$802,993","$30,816,488"
115,TKN,$1.24,TokenCard,116,"23,644,056*","$319,687","$29,338,490"
116,UNITY,$35.56,SuperNET,117,"816,061*","$11,922","$29,017,979"
117,CLOAK,$5.62,CloakCoin,118,"5,118,559*","$209,080","$28,780,071"
118,SUB,$0.125536,Substratum,119,"226,091,449*","$567,871","$28,382,616"
119,RDD,$0.000958,ReddCoin,120,"28,647,699,024*","$541,004","$27,454,207"
120,TRST,$0.297599,WeTrust,121,"92,147,500*","$388,664","$27,423,004"
121,CFI,$0.079884,Cofound.it,122,"325,000,000*","$170,776","$25,962,300"
122,XAS,$0.341368,Asch,123,"75,000,000","$18,581","$25,602,600"
123,EDO,$2.34,Eidoo,124,"10,708,403*","$4,240,900","$25,022,754"
124,LEO,$0.271582,LEOcoin,125,"92,001,629*","$40,013","$24,985,986"
125,MDA,$1.27,Moeda Loyalty...,126,"19,628,888*","$378,390","$24,835,451"
126,CMP,$5.76,Compcoin,127,"4,295,040","$88,648","$24,748,708"
127,RISE,$0.218656,Rise,128,"113,139,200*","$296,996","$24,738,565"
128,XAUR,$0.190940,Xaurum,129,"127,109,163*","$86,671","$24,270,224"
129,BAY,$0.023271,BitBay,130,"1,007,796,507*","$66,551","$23,452,130"
130,MANA,$0.010272,Decentraland,131,"2,273,755,650*","$558,722","$23,356,928"
131,BMC,$0.772503,Blackmoon Crypto,132,"30,049,251*","$872,525","$23,213,136"
132,PLR,$0.100284,Pillar,133,"227,384,800*","$92,864","$22,803,057"
133,DICE,$3.16,Etheroll,134,"7,001,623*","$58,015","$22,101,112"
134,AEON,$1.50,Aeon,135,"14,651,140","$146,708","$21,928,215"
135,1ST,$0.253280,FirstBlood,136,"85,558,371*","$420,156","$21,670,224"
136,DCT,$0.418437,DECENT,137,"51,306,089*","$95,851","$21,468,366"
137,XEL,$0.246503,Elastic,138,"86,976,062*","$491,848","$21,439,860"
138,CRW,$1.33,Crown,139,"15,693,158","$62,623","$20,866,721"
139,CND,$0.014401,Cindicator,140,"1,445,976,590*","$180,114","$20,823,075"
140,SAFEX,$0.009630,Safe Exchange...,141,"2,147,483,647*","$223,756","$20,680,289"
141,EMC,$0.504629,Emercoin,142,"40,857,226","$50,314","$20,617,741"
142,TGT,$0.021363,Target Coin,143,"952,429,892*","$1,042","$20,346,665"
143,XCP,$7.77,Counterparty,144,"2,617,563*","$177,564","$20,327,445"
144,BQ,$0.017018,bitqy,145,"1,190,178,404*","$17,459","$20,254,337"
145,VIA,$0.864071,Viacoin,146,"22,864,350","$554,268","$19,756,421"
146,ION,$1.15,ION,147,"17,061,650*","$26,479","$19,603,324"
147,CDT,$0.035294,CoinDash,148,"555,015,474*","$327,486","$19,588,550"
148,TNT,$0.045062,Tierion,149,"422,513,667*","$357,558","$19,039,480"
149,KICK,$0.059212,KickCoin,150,"321,137,782*","$248,897","$19,015,307"
150,ENRG,$0.154232,Energycoin,151,"121,320,488","$1,382,760","$18,711,502"
151,TRIG,$0.570563,Triggers,152,"32,105,578*","$577,938","$18,318,255"
152,SIB,$1.17,SIBCoin,153,"15,659,258","$50,221","$18,317,887"
153,MTH,$0.084440,Monetha,154,"216,819,832*","$379,070","$18,308,267"
154,AVT,$2.99,Aventus,155,"6,000,000*","$1,826,070","$17,916,060"
155,SKY,$2.99,Skycoin,156,"5,933,198*","$10,052","$17,764,944"
156,NMC,$1.20,Namecoin,157,"14,736,400","$140,835","$17,748,815"
157,TCC,$0.107082,The ChampCoin,158,"164,925,727*","$504,540","$17,660,577"
158,EVX,$1.07,Everex,159,"16,500,000*","$202,847","$17,593,290"
159,XPA,$0.017550,XPlay,160,"1,000,000,000*","$23,278","$17,550,300"
160,ADT,$0.028730,adToken,161,"600,000,000*","$102,716","$17,238,120"
161,XRL,$0.202290,Rialto,162,"85,000,000*","$58,976","$17,194,650"
162,VIB,$0.143079,Viberate,163,"120,000,000*","$521,380","$17,169,480"
163,RBY,$0.688169,Rubycoin,164,"24,894,258*","$414,477","$17,131,457"
164,DMD,$6.53,Diamond,165,"2,477,316","$146,492","$16,171,697"
165,PPP,$0.192946,PayPie,166,"82,500,000*","$74,544","$15,918,045"
166,CSC,$0.408716,CasinoCoin,167,"38,601,187","$41,595","$15,776,923"
167,CREDO,$0.028666,Credo,168,"549,891,703*","$15,609","$15,762,921"
168,EMC2,$0.072683,Einsteinium,169,"214,781,632","$1,189,170","$15,611,038"
169,UNO,$78.44,Unobtanium,170,"197,830","$4,216,660","$15,517,048"
170,DLT,$0.180273,Agrello,171,"85,978,873*","$25,629","$15,499,669"
171,NMR,$12.23,Numeraire,172,"1,248,667*","$201,861","$15,271,700"
172,PLBT,$3.99,Polybius,173,"3,808,454*","$20,671","$15,201,290"
173,PEPECASH,$0.021321,Pepe Cash,174,"701,884,009*","$71,790","$14,964,658"
174,PPY,$3.83,Peerplays,175,"3,816,557*","$9,757","$14,604,286"
175,POT,$0.066405,PotCoin,176,"218,332,241","$66,030","$14,498,374"
176,LBC,$0.135293,LBRY Credits,177,"104,394,945","$422,287","$14,123,905"
177,PTOY,$0.197958,Patientory,178,"70,000,000*","$1,034,660","$13,857,060"
178,SLS,$13.69,SaluS,179,"1,004,435*","$20,843","$13,749,714"
179,STX,$0.463602,Stox,180,"29,600,000*","$450,769","$13,722,619"
180,TIME,$19.31,Chronobank,181,"710,113*","$495,387","$13,715,048"
181,AGRS,$0.325737,Agoras Tokens,182,"42,000,000*","$76,942","$13,680,954"
182,XRB,$0.108925,RaiBlocks,183,"125,415,296","$242,610","$13,660,861"
183,MSP,$0.097115,Mothership,184,"140,000,000*","$144,064","$13,596,058"
184,GOLOS,$0.108236,Golos,185,"124,518,891","$42,686","$13,477,427"
185,EXP,$1.67,Expanse,186,"7,906,397","$166,800","$13,206,766"
186,GRC,$0.033350,GridCoin,187,"390,312,753","$118,043","$13,016,813"
187,TOA,$0.007414,ToaCoin,188,"1,719,915,683","$33,096","$12,751,644"
188,BLK,$0.163024,BlackCoin,189,"76,442,293*","$149,069","$12,461,928"
189,MUE,$0.098338,MonetaryUnit,190,"126,611,402","$84,804","$12,450,687"
190,SLR,$0.337606,SolarCoin,191,"36,735,917*","$5,064,880","$12,402,266"
191,OK,$0.168284,OKCash,192,"73,058,878*","$263,330","$12,294,640"
192,CSNO,$0.171910,BitDice,193,"70,000,000*","$91,617","$12,033,700"
193,HMQ,$0.073392,Humaniq,194,"162,858,880*","$177,011","$11,952,490"
194,DIME,$0.000022,Dimecoin,195,"536,097,310,416","$2,183","$11,759,563"
195,RVT,$0.442007,Rivetz,196,"26,244,468*","$12,850","$11,600,239"
196,SAN,$0.204009,Santiment Net...,197,"55,967,968*","$1,623,570","$11,417,969"
197,OMNI,$20.08,Omni,198,"559,966*","$989,810","$11,246,298"
198,MYST,$0.575135,Mysterium,199,"19,429,024*","$278,269","$11,174,312"
199,POE,$0.005195,Po.et,200,"2,136,283,004*","$119,137","$11,098,033"
200,PST,$0.210896,Primas,201,"51,200,000*","$19,764","$10,797,875"
201,ECN,$2.50,E-coin,202,"4,306,140","$30,928","$10,779,043"
202,HVN,$0.028718,Hive,203,"375,000,000*","$367,576","$10,769,100"
203,MOON,$0.000048,Mooncoin,204,"222,455,016,357","$3,852","$10,748,292"
204,ALIS,$0.282666,ALIS,205,"37,852,608*","$259,200","$10,699,645"
205,BURST,$0.005903,Burst,206,"1,800,339,818","$293,347","$10,626,992"
206,VRC,$0.345489,VeriCoin,207,"30,410,545","$357,158","$10,506,509"
207,TX,$1.70,TransferCoin,208,"6,169,375*","$2,102,830","$10,503,238"
208,LUN,$4.53,Lunyr,209,"2,297,853*","$350,710","$10,416,788"
209,FLO,$0.072770,FlorinCoin,210,"139,002,725","$299,135","$10,115,270"
210,NXC,$0.151472,Nexium,211,"66,521,586*","$171,017","$10,076,158"
211,PZM,$1.03,PRIZM,212,"9,710,597*","$14,982","$10,032,988"
212,COSS,$0.119762,COSS,213,"83,000,000*","$627,878","$9,940,246"
213,SHIFT,$0.861415,Shift,214,"11,316,058*","$63,850","$9,747,822"
214,OAX,$0.389153,OAX,215,"25,009,250*","$203,791","$9,732,425"
215,AMP,$0.117172,Synereo,216,"82,256,324*","$149,374","$9,638,138"
216,BSD,$0.568622,BitSend,217,"16,879,175","$51,419","$9,597,870"
217,WGR,$0.052322,Wagerr,218,"183,000,000*","$33,805","$9,574,853"
218,QAU,$0.120099,Quantum,219,"79,522,355*","$21,092","$9,550,555"
219,ART,$0.316287,Maecenas,220,"30,150,150*","$5,647","$9,536,101"
220,LMC,$0.042944,LoMoCoin,221,"217,990,270*","$195,169","$9,361,483"
221,RADS,$2.74,Radium,222,"3,371,193*","$167,886","$9,253,620"
222,BET,$0.083677,DAO.Casino,223,"109,942,758*","$68,827","$9,199,713"
223,CLAM,$3.39,Clams,224,"2,672,681*","$1,909,730","$9,057,584"
224,KORE,$4.43,Kore,225,"2,021,618*","$137,192","$8,957,690"
225,GUP,$0.118283,Matchpool,226,"75,000,000*","$312,760","$8,871,225"
226,JINN,$150.93,Jinn,227,"58,703*","$1,057","$8,859,926"
227,BCAP,$0.862890,BCAP,228,"10,000,000*","$1,335","$8,628,900"
228,GAM,$7.07,Gambit,229,"1,195,956*","$22,015","$8,451,783"
229,XBY,$0.019817,XTRABYTES,230,"426,000,000*","$46,234","$8,442,255"
230,EDR,$0.009474,E-Dinar Coin,231,"886,211,988","$614,045","$8,395,848"
231,SOAR,$0.010900,Soarcoin,232,"763,073,048*","$6,425","$8,317,344"
232,IFT,$0.042773,InvestFeed,233,"191,381,257*","$60,317","$8,186,027"
233,SWT,$1.05,Swarm City,234,"7,648,032*","$23,003","$8,039,305"
234,XDN,$0.001166,DigitalNote,235,"6,885,695,758","$2,574,530","$8,025,623"
235,PIX,$0.070555,Lampix,236,"113,322,017*","$21,325","$7,995,424"
236,DTB,$0.350805,Databits,237,"22,747,809*","$38,267","$7,980,045"
237,AIR,$0.007519,AirToken,238,"1,050,000,000*","$23,317","$7,894,709"
238,B3,$0.010749,B3Coin,239,"729,969,298","$589,206","$7,846,659"
239,CNT,$0.105316,Centurion,240,"72,240,460","$41,802","$7,608,076"
240,SPHR,$2.42,Sphere,241,"3,082,940*","$18,198","$7,459,236"
241,VOISE,$0.011440,Voise,242,"643,012,000*","$104,524","$7,356,379"
242,NSR,$0.002635,NuShares,243,"2,777,600,756*","$3,688","$7,319,311"
243,NVST,$0.487226,NVO,244,"15,000,000*","$4,644","$7,308,390"
244,WCT,$0.726390,Waves Communi...,245,"9,993,840*","$20,349","$7,259,425"
245,NEOS,$2.00,NeosCoin,246,"3,534,674","$55,986","$7,085,678"
246,HEAT,$0.234114,HEAT,247,"29,610,160*","$3,460","$6,932,153"
247,ODN,$0.283552,Obsidian,248,"24,400,000*","$60,057","$6,918,669"
248,ATCC,$0.653291,ATC Coin,249,"10,525,960*","$536,882","$6,876,515"
249,NET,$0.654250,Nimiq,250,"10,500,000*","$116,630","$6,869,625"
250,PLU,$8.04,Pluton,251,"850,000*","$164,899","$6,833,129"
251,TFL,$1.09,TrueFlip,252,"6,247,267*","$153,674","$6,808,771"
252,OBITS,$0.429217,OBITS,253,"15,819,400*","$10,473","$6,789,955"
253,FTC,$0.037633,Feathercoin,254,"179,156,600","$36,652","$6,742,200"
254,BCPT,$0.148139,BlockMason Cr...,255,"45,166,200*","$23,374","$6,690,876"
255,BTX,$5.73,Bitcore,256,"1,165,868","$41,020","$6,677,856"
256,VSL,$0.199225,vSlice,257,"33,390,496*","$300,322","$6,652,222"
257,VOX,$0.030775,Voxels,258,"210,000,000*","$61,824","$6,462,729"
258,PDC,$0.128761,Project Decorum,259,"50,000,000*","$794,416","$6,438,050"
259,MYB,$2.43,MyBit Token,260,"2,616,334*","$30,300","$6,360,673"
260,BITCNY,$0.154677,bitCNY,261,"40,390,600*","$335,725","$6,247,497"
261,MUSIC,$0.015332,Musicoin,262,"397,311,108","$123,598","$6,091,733"
262,INCNT,$0.131483,Incent,263,"46,016,625*","$82,348","$6,050,404"
263,PINK,$0.016357,PinkCoin,264,"364,482,100","$83,200","$5,961,980"
264,NVC,$3.12,Novacoin,265,"1,874,164","$31,751","$5,856,539"
265,GCC,$0.011738,TheGCCcoin,266,"494,794,259*","$2,006","$5,808,043"
266,DBIX,$4.28,DubaiCoin,267,"1,352,088","$50,731","$5,783,220"
267,BCY,$0.244563,Bitcrystals,268,"23,233,059*","$43,357","$5,681,947"
268,CVCOIN,$0.571202,CVCoin,269,"9,837,033*","$3,046","$5,618,933"
269,YOC,$0.051585,Yocoin,270,"108,758,200*","$50,903","$5,610,346"
270,ETT,$0.090109,EncryptoTel [...,271,"62,131,190*","$1,060","$5,598,592"
271,XSPEC,$0.266696,Spectrecoin,272,"20,785,264*","$10,849","$5,543,347"
272,XTO,$0.169365,Tao,273,"32,585,435","$6,890","$5,518,832"
273,GLD,$0.133839,GoldCoin,274,"40,572,868","$40,618","$5,430,232"
274,XC,$0.913787,XCurrency,275,"5,858,604*","$1,012","$5,353,516"
275,IXT,$0.147281,iXledger,276,"35,778,844*","$67,526","$5,269,544"
276,XWC,$0.021201,WhiteCoin,277,"248,418,853*","$87,533","$5,266,654"
277,AUR,$0.604194,Auroracoin,278,"8,658,139","$58,425","$5,231,196"
278,POSW,$0.117784,PoSW Coin,279,"44,100,000*","$34,097","$5,194,274"
279,SEQ,$0.114388,Sequence,280,"45,078,464","$13,740","$5,156,435"
280,HTML5,$0.000127,HTMLCOIN,281,"40,659,020,000","$39,330","$5,156,052"
281,GRS,$0.074658,Groestlcoin,282,"68,635,444","$87,461","$5,124,164"
282,GCR,$0.049392,Global Curren...,283,"103,289,261*","$43,258","$5,101,663"
283,EXCL,$1.15,ExclusiveCoin,284,"4,290,486","$46,893","$4,913,507"
284,BITB,$0.002224,BitBean,285,"2,179,766,000*","$52,381","$4,848,759"
285,CAT,$0.653615,BlockCAT,286,"7,360,121*","$33,403","$4,810,686"
286,CURE,$0.201006,Curecoin,287,"23,787,599","$30,376","$4,781,450"
287,TIX,$0.118806,Blocktix,288,"40,000,000*","$10,058","$4,752,240"
288,EQT,$0.494231,EquiTrader,289,"9,557,100","$75,411","$4,723,415"
289,NTRN,$0.147260,Neutron,290,"31,580,828*","$11,734","$4,650,593"
290,ECC,$0.000180,E-Currency Coin,291,"25,000,000,000","$2,317","$4,491,675"
291,ZRC,$1.23,ZrCoin,292,"3,630,790*","$81,518","$4,447,899"
292,SWIFT,$1.08,Bitswift,293,"4,068,936*","$93,168","$4,386,313"
293,VIBE,$0.025996,VIBE,294,"167,925,362*","$22,870","$4,365,472"
294,NOTE,$0.033934,DNotes,295,"128,214,053","$23,048","$4,350,764"
295,BCO,$0.173415,BridgeCoin,296,"25,022,848","$19,159","$4,339,337"
296,DENT,$0.000406,Dent,297,"10,614,760,961*","$10,085","$4,306,111"
297,IOP,$2.34,Internet of P...,298,"1,816,107","$508,540","$4,245,096"
298,CRB,$0.254524,Creditbit,299,"16,501,454*","$91,364","$4,200,016"
299,DYN,$2.29,Dynamic,300,"1,833,095*","$26,194","$4,194,451"
300,HUSH,$1.87,Hush,301,"2,242,500","$21,809","$4,184,819"
301,ABY,$0.005159,ArtByte,302,"792,537,250","$142,180","$4,088,668"
302,XVC,$0.265458,Vcash,303,"15,254,447","$50,089","$4,049,415"
303,QWARK,$0.104626,Qwark,304,"38,060,835*","$54,638","$3,982,153"
304,REAL,$0.393983,REAL,305,"10,055,817*","$10,377","$3,961,821"
305,BELA,$0.103254,Bela,306,"38,139,250","$124,573","$3,938,030"
306,ERC,$0.395268,EuropeCoin,307,"9,934,153","$26,119","$3,926,653"
307,XST,$0.142966,Stealthcoin,308,"27,190,134","$69,493","$3,887,265"
308,CADASTRAL,$0.129368,Bitland,309,"30,000,000*",$683,"$3,881,040"
309,PASC,$0.264230,Pascal Coin,310,"14,404,600","$77,919","$3,806,127"
310,TRUST,$0.117383,TrustPlus,311,"32,086,595*","$375,706","$3,766,421"
311,FLDC,$0.007062,FoldingCoin,312,"524,682,737*","$115,963","$3,705,068"
312,RAIN,$0.052489,Condensate,313,"69,153,824","$8,964","$3,629,843"
313,XBC,$35.45,Bitcoin Plus,314,"101,952*","$44,285","$3,613,818"
314,PTC,$0.027290,Pesetacoin,315,"131,139,174","$22,539","$3,578,749"
315,PRO,$0.251243,Propy,316,"14,057,212*","$89,470","$3,531,776"
316,BLITZ,$0.854377,Blitzcash,317,"4,097,935*","$59,499","$3,501,181"
317,EGC,$0.262815,EverGreenCoin,318,"13,321,301","$886,982","$3,501,038"
318,VRM,$2.60,VeriumReserve,319,"1,330,608","$31,908","$3,457,453"
319,SPR,$0.383480,SpreadCoin,320,"8,956,745","$489,214","$3,434,732"
320,UNY,$0.016965,Unity Ingot,321,"202,000,000*","$18,893","$3,426,910"
321,PBT,$3408.69,Primalbase Token,322,"1,000*","$8,707","$3,408,690"
322,TRC,$0.159426,Terracoin,323,"21,380,350","$4,009","$3,408,584"
323,BIS,$0.685592,Bismuth,324,"4,886,565","$34,157","$3,350,190"
324,BITUSD,$1.04,bitUSD,325,"3,207,940*","$211,017","$3,337,028"
325,COVAL,$0.003234,Circuits of V...,326,"1,000,000,000*","$51,903","$3,234,010"
326,SNRG,$1.02,Synergy,327,"3,129,603*","$54,332","$3,207,718"
327,OPT,$0.022727,Opus,328,"140,080,549*","$10,623","$3,183,597"
328,APX,$4.52,APX,329,"703,179*","$23,794","$3,180,141"
329,ZCL,$1.76,ZClassic,330,"1,809,800","$616,987","$3,177,448"
330,SYNX,$0.199322,Syndicate,331,"15,773,680*","$67,230","$3,144,041"
331,SBD,$0.910554,Steem Dollars,332,"3,424,885*","$75,407","$3,118,543"
332,XMY,$0.002035,Myriad,333,"1,522,533,000","$70,739","$3,098,065"
333,PUT,$0.015335,PutinCoin,334,"200,718,265","$1,046","$3,078,055"
334,STA,$0.605874,Starta,335,"5,068,914*","$12,770","$3,071,123"
335,BLU,$0.005213,BlueCoin,336,"574,683,675","$1,524","$2,995,567"
336,CHC,$0.188423,ChainCoin,337,"15,815,056","$12,080","$2,979,920"
