,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
73,PART,$8.04,PARTParticl,74,"7,762,889*","$131,478","$62,428,536"
74,KCS,$0.661084,KCSKuCoin Shares,75,"91,043,076*","$858,618","$60,187,121"
75,FUN,$0.015033,FUNFunFair,76,"4,000,000,000*","$905,520","$60,132,400"
76,BQX,$0.835918,BQXBitquence,77,"71,890,716*","$1,333,860","$60,094,744"
77,LINK,$0.166834,LINKChainLink,78,"350,000,000*","$1,605,160","$58,391,900"
78,MCO,$5.89,MCOMonaco,79,"9,814,875*","$4,201,570","$57,788,807"
79,NXT,$0.056298,NXTNxt,80,"998,999,942*","$2,795,900","$56,241,699"
80,NXS,$0.996565,NXSNexus,81,"53,589,956","$301,486","$53,405,874"
81,ADX,$0.934631,ADXAdEx,82,"56,355,501*","$4,312,070","$52,671,599"
82,XZC,$15.20,XZCZCoin,83,"3,376,778","$1,994,930","$51,330,738"
83,GRS,$0.733741,GRSGroestlcoin,84,"68,746,269","$9,826,540","$50,441,956"
84,MCAP,$1.31,MCAPMCAP,85,"38,295,641*","$1,298,330","$50,238,903"
85,ZEN,$20.68,ZENZenCash,86,"2,424,041","$1,372,810","$50,120,206"
86,STORJ,$0.491621,STORJStorj,87,"101,624,819*","$2,969,470","$49,960,895"
87,NAV,$0.790349,NAVNAV Coin,88,"61,997,250*","$865,805","$48,999,465"
88,ZSC,$0.041599,ZSCZeusshield,89,"1,153,282,016*","$315,115","$47,975,840"
89,NEBL,$3.74,NEBLNeblio,90,"12,525,103*","$284,045","$46,849,899"
90,BDL,$0.292722,BDLBitdeal,91,"156,209,812","$325,734","$45,726,049"
91,LRC,$0.155463,LRCLoopring,92,"286,170,756*","$852,794","$44,488,964"
92,FAIR,$0.833180,FAIRFairCoin,93,"53,193,831*","$67,683","$44,320,037"
93,SMART,$0.052132,SMARTSmartCash,94,"842,767,655*","$79,459","$43,935,501"
94,UBQ,$1.12,UBQUbiq,95,"38,708,409","$291,506","$43,519,865"
95,EDG,$0.528422,EDGEdgeless,96,"82,046,288*","$718,269","$43,355,064"
96,RLC,$0.542058,RLCiExec RLC,97,"79,070,793*","$270,729","$42,860,956"
97,NLC2,$0.196429,NLC2NoLimitCoin,98,"204,219,342*","$154,105","$40,114,601"
98,MOD,$2.21,MODModum,99,"17,366,200*","$1,971,280","$38,345,959"
99,IOC,$2.27,IOCI/O Coin,100,"16,378,053*","$143,128","$37,125,116"
100,AST,$0.243553,ASTAirSwap,101,"150,000,000*","$1,855,380","$36,532,950"
101,TAAS,$4.46,TAASTaaS,102,"8,146,001*","$363,574","$36,324,728"
102,ANT,$1.10,ANTAragon,103,"32,685,221*","$641,613","$35,995,581"
103,VIA,$1.51,VIAViacoin,104,"22,882,505","$628,397","$34,446,637"
104,WINGS,$0.378185,WINGSWings,105,"89,708,333*","$448,079","$33,926,346"
105,KIN,$0.000045,KINKin,106,"756,097,560,976*","$26,824","$33,771,551"
106,MLN,$56.21,MLNMelon,107,"599,400*","$646,263","$33,695,151"
107,PPC,$1.32,PPCPeercoin,108,"24,423,072","$264,493","$32,278,509"
108,XCP,$12.22,XCPCounterparty,109,"2,617,521*","$567,137","$31,984,539"
109,NLG,$0.088904,NLGGulden,110,"355,771,245","$151,271","$31,629,451"
110,MDA,$1.61,MDAMoeda Loyalty...,111,"19,628,888*","$689,793","$31,529,687"
111,POT,$0.142278,POTPotCoin,112,"218,533,695*","$34,886,900","$31,092,537"
112,QRL,$0.594063,QRLQuantum Resis...,113,"52,000,000*","$133,757","$30,891,276"
113,DCN,$0.000095,DCNDentacoin,114,"323,507,001,026*","$12,481","$30,764,286"
114,SNM,$0.084452,SNMSONM,115,"359,600,000*","$778,231","$30,368,939"
115,AMB,$0.209410,AMBAmber,116,"144,590,975*","$212,345","$30,278,796"
116,RDD,$0.001056,RDDReddCoin,117,"28,656,221,646*","$632,218","$30,250,654"
117,CFI,$0.092791,CFICofound.it,118,"325,000,000*","$1,498,870","$30,157,172"
118,REQ,$0.046243,REQRequest Network,119,"636,000,000*","$871,631","$29,410,675"
119,LEO,$0.313704,LEOLEOcoin,120,"92,808,467*","$1,081,730","$29,114,387"
120,RISE,$0.246791,RISERise,121,"113,139,200*","$742,078","$27,921,736"
121,ATB,$0.718843,ATBATBCoin,122,"38,814,314","$932,759","$27,901,398"
122,MANA,$0.012077,MANADecentraland,123,"2,273,755,650*","$564,926","$27,459,465"
123,ENG,$0.362979,ENGEnigma,124,"74,836,171*","$543,075","$27,163,959"
124,1ST,$0.317268,1STFirstBlood,125,"85,558,371*","$503,794","$27,144,933"
125,EMC,$0.656428,EMCEmercoin,126,"40,926,502","$1,163,990","$26,865,302"
126,MGO,$0.273244,MGOMobileGo,127,"98,028,887*","$319,253","$26,785,805"
127,CTR,$0.371286,CTRCentra,128,"68,000,000*","$1,478,170","$25,247,448"
128,TKN,$1.06,TKNTokenCard,129,"23,644,056*","$701,159","$25,013,047"
129,EVX,$1.51,EVXEverex,130,"16,500,000*","$489,894","$24,833,160"
130,CLOAK,$4.79,CLOAKCloakCoin,131,"5,123,304*","$301,691","$24,515,674"
131,DNT,$0.040613,DNTdistrict0x,132,"600,000,000*","$2,381,190","$24,367,860"
132,XEL,$0.278360,XELElastic,133,"87,315,492*","$434,024","$24,305,140"
133,SUB,$0.104927,SUBSubstratum,134,"226,091,449*","$292,339","$23,723,097"
134,TNT,$0.055856,TNTTierion,135,"422,513,667*","$294,695","$23,599,712"
135,BAY,$0.023289,BAYBitBay,136,"1,007,827,945*","$119,721","$23,471,507"
136,TRST,$0.253864,TRSTWeTrust,137,"92,147,500*","$271,315","$23,392,933"
137,PLR,$0.102211,PLRPillar,138,"227,384,800*","$91,348","$23,241,228"
138,ACT,$0.078225,ACTAchain,139,"295,866,721*","$80,134","$23,144,145"
139,TCC,$0.139918,TCCThe ChampCoin,140,"164,925,727*","$647,844","$23,076,078"
140,XPA,$0.023006,XPAXPlay,141,"1,000,000,000*","$18,450","$23,006,100"
141,VIB,$0.144395,VIBViberate,142,"159,318,135*","$1,377,440","$23,004,742"
142,XAUR,$0.179033,XAURXaurum,143,"127,108,824*","$99,345","$22,756,674"
143,CRW,$1.36,CRWCrown,144,"15,893,832","$162,197","$21,687,769"
144,DCT,$0.422126,DCTDECENT,145,"51,306,089*","$187,241","$21,657,634"
145,AEON,$1.44,AEONAeon,146,"14,651,140","$184,677","$21,146,724"
146,PRG,$0.334362,PRGParagon,147,"63,051,980*","$10,681","$21,082,186"
147,RPX,$0.038582,RPXRed Pulse,148,"543,348,500*","$528,112","$20,963,744"
148,CDT,$0.037762,CDTCoinDash,149,"555,015,474*","$573,608","$20,958,383"
149,FTC,$0.115407,FTCFeathercoin,150,"180,866,760","$723,515","$20,873,290"
150,DICE,$2.98,DICEEtheroll,151,"7,001,623*","$54,925","$20,865,326"
151,STX,$0.687013,STXStox,152,"29,600,000*","$1,005,790","$20,335,585"
152,EDO,$1.80,EDOEidoo,153,"10,708,403*","$486,997","$19,255,850"
153,SKY,$3.22,SKYSkycoin,154,"5,933,198*","$6,940","$19,106,500"
154,TRIG,$0.587179,TRIGTriggers,155,"32,105,578*","$963,534","$18,851,721"
155,OK,$0.254600,OKOKCash,156,"73,156,703*","$1,853,620","$18,625,697"
156,NMC,$1.26,NMCNamecoin,157,"14,736,400","$132,335","$18,530,876"
157,PPY,$4.79,PPYPeerplays,158,"3,818,458*","$8,938","$18,287,510"
158,SAFEX,$0.008439,SAFEXSafe Exchange...,159,"2,147,483,647*","$1,068,940","$18,123,452"
159,ION,$1.03,IONION,160,"17,434,120*","$28,821","$17,906,933"
160,VRC,$0.574093,VRCVeriCoin,161,"30,439,435","$1,921,250","$17,475,067"
161,BQ,$0.011445,BQbitqy,162,"1,519,942,017*","$78,788","$17,395,432"
162,DRT,$0.032761,DRTDomRaider,163,"515,634,901*","$131,366","$16,892,663"
163,BLK,$0.220771,BLKBlackCoin,164,"76,473,746*","$396,180","$16,883,185"
164,SIB,$1.07,SIBSIBCoin,165,"15,767,268","$55,805","$16,831,874"
165,RBY,$0.673667,RBYRubycoin,166,"24,951,686*","$52,417","$16,809,128"
166,PPP,$0.203538,PPPPayPie,167,"82,500,000*","$36,146","$16,791,885"
167,TIME,$23.55,TIMEChronobank,168,"710,113*","$438,833","$16,726,210"
168,DMD,$6.59,DMDDiamond,169,"2,501,244","$78,956","$16,489,004"
169,CSNO,$0.227391,CSNOBitDice,170,"70,000,000*","$34,796","$15,917,370"
170,XVC,$1.02,XVCVcash,171,"15,254,447","$3,972,760","$15,549,163"
171,XDN,$0.002251,XDNDigitalNote,172,"6,885,695,758","$3,780,790","$15,499,977"
172,LBC,$0.148043,LBCLBRY Credits,173,"104,394,945","$430,970","$15,454,941"
173,TOA,$0.008747,TOAToaCoin,174,"1,728,345,979","$26,383","$15,118,223"
174,XRL,$0.174376,XRLRialto,175,"85,000,000*","$68,917","$14,821,960"
175,R,$0.080067,RRevain,176,"184,450,000*","$45,220","$14,768,395"
176,GRC,$0.037830,GRCGridCoin,177,"390,312,753","$133,292","$14,765,649"
177,AGRS,$0.347721,AGRSAgoras Tokens,178,"42,000,000*","$30,305","$14,604,282"
178,EXP,$1.84,EXPExpanse,179,"7,906,397","$419,929","$14,558,839"
179,ECN,$3.25,ECNE-coin,180,"4,474,141","$9,558","$14,542,883"
180,MTH,$0.065848,MTHMonetha,181,"216,860,198*","$487,117","$14,279,745"
181,CND,$0.009830,CNDCindicator,182,"1,445,976,590*","$119,076","$14,213,386"
182,GOLOS,$0.113964,GOLOSGolos,183,"124,518,891","$41,119","$14,190,671"
183,DBIX,$9.74,DBIXDubaiCoin,184,"1,447,755","$349,261","$14,101,303"
184,HMQ,$0.085961,HMQHumaniq,185,"162,859,818*","$178,817","$13,999,625"
185,CREDO,$0.025330,CREDOCredo,186,"549,891,703*","$3,354","$13,929,032"
186,MSP,$0.099452,MSPMothership,187,"140,000,000*","$47,265","$13,923,350"
187,EMC2,$0.064202,EMC2Einsteinium,188,"215,402,196","$1,165,220","$13,829,273"
188,BMC,$0.458243,BMCBlackmoon Crypto,189,"30,049,251*","$602,620","$13,769,859"
189,B3,$0.001013,B3B3Coin,190,"13,479,352,653","$174,357","$13,648,923"
190,TGT,$0.014270,TGTTarget Coin,191,"952,429,892*","$1,523","$13,590,984"
191,PST,$0.261649,PSTPrimas,192,"51,200,000*","$35,484","$13,396,429"
192,PEPECASH,$0.018937,PEPECASHPepe Cash,193,"701,884,009*","$3,218","$13,291,648"
193,NMR,$10.59,NMRNumeraire,194,"1,248,632*","$57,971","$13,217,522"
194,SLS,$13.13,SLSSaluS,195,"1,004,767*","$46,326","$13,191,179"
195,XRB,$0.098927,XRBRaiBlocks,196,"133,248,290","$125,621","$13,181,827"
196,CLAM,$4.85,CLAMClams,197,"2,700,532*","$1,006,030","$13,102,684"
197,XWC,$0.052619,XWCWhiteCoin,198,"248,460,785*","$279,876","$13,073,733"
198,MUE,$0.101932,MUEMonetaryUnit,199,"127,806,890","$175,362","$13,027,612"
199,SAN,$0.214242,SANSantiment Net...,200,"60,502,560*","$363,641","$12,962,189"
200,TX,$2.08,TXTransferCoin,201,"6,191,089*","$317,851","$12,861,492"
201,ENRG,$0.105871,ENRGEnergycoin,202,"121,364,046","$19,609","$12,848,933"
202,NXC,$0.192344,NXCNexium,203,"66,521,586*","$404,878","$12,795,028"
203,ADT,$0.020283,ADTadToken,204,"600,000,000*","$236,487","$12,169,560"
204,OAX,$0.484230,OAXOAX,205,"25,009,250*","$419,811","$12,110,229"
205,B@,$1.84,B@Bankcoin,206,"6,559,998*","$4,284","$12,057,473"
206,OMNI,$21.51,OMNIOmni,207,"560,063*","$284,050","$12,046,782"
207,POE,$0.005583,POEPo.et,208,"2,156,389,197*","$7,450","$12,038,625"
208,MYST,$0.611034,MYSTMysterium,209,"19,429,024*","$322,005","$11,871,794"
209,CNT,$0.162018,CNTCenturion,210,"73,022,866","$132,909","$11,831,019"
210,AVT,$1.97,AVTAventus,211,"6,000,000*","$453,156","$11,815,440"
211,AMP,$0.142765,AMPSynereo,212,"82,256,324*","$324,173","$11,743,324"
212,DLT,$0.133036,DLTAgrello,213,"85,978,873*","$18,050","$11,438,285"
213,SHIFT,$1.00,SHIFTShift,214,"11,372,975*","$91,050","$11,396,517"
214,XAS,$0.549657,XASAsch,215,"20,330,601","$152,550","$11,174,857"
215,LUN,$4.81,LUNLunyr,216,"2,297,853*","$175,306","$11,060,371"
216,NVST,$0.735733,NVSTNVO,217,"15,000,000*","$2,827","$11,035,995"
217,UNO,$54.73,UNOUnobtanium,218,"197,838","$17,233","$10,827,298"
218,FLO,$0.076926,FLOFlorinCoin,219,"139,603,354","$159,134","$10,739,114"
219,SLR,$0.287161,SLRSolarCoin,220,"37,229,408*","$89,086","$10,690,834"
220,PTOY,$0.151599,PTOYPatientory,221,"70,000,000*","$374,990","$10,611,930"
221,BTX,$8.81,BTXBitcore,222,"1,195,602","$183,611","$10,533,745"
222,BURST,$0.005838,BURSTBurst,223,"1,800,339,818","$157,640","$10,509,880"
223,GUP,$0.139938,GUPMatchpool,224,"75,000,000*","$496,894","$10,495,350"
224,ALIS,$0.275954,ALISALIS,225,"37,852,608*","$99,149","$10,445,579"
225,RADS,$3.06,RADSRadium,226,"3,382,445*","$138,952","$10,335,128"
226,WCT,$1.03,WCTWaves Communi...,227,"9,974,925*","$21,386","$10,230,084"
227,BSD,$0.594429,BSDBitSend,228,"17,064,800","$123,719","$10,143,812"
228,GRE,$0.002866,GREGreencoin,229,"3,509,388,641*","$1,111","$10,057,978"
229,NVC,$5.25,NVCNovacoin,230,"1,889,281","$240,911","$9,915,306"
230,XSPEC,$0.476244,XSPECSpectrecoin,231,"20,785,264*","$64,998","$9,898,857"
231,KICK,$0.030599,KICKKickCoin,232,"321,137,782*","$307,709","$9,826,623"
232,PLBT,$2.56,PLBTPolybius,233,"3,820,954*","$23,207","$9,772,471"
233,PZM,$0.977402,PZMPRIZM,234,"9,849,350*","$10,575","$9,626,774"
234,BCAP,$0.953619,BCAPBCAP,235,"10,000,000*","$1,272","$9,536,190"
235,SOAR,$0.013366,SOARSoarcoin,236,"711,530,831*","$5,284","$9,510,179"
236,CURE,$0.396722,CURECurecoin,237,"23,795,511","$2,593,330","$9,440,203"
237,LMC,$0.042911,LMCLoMoCoin,238,"219,091,998*","$153,396","$9,401,501"
238,DTB,$0.413056,DTBDatabits,239,"22,747,809*","$77,012","$9,396,119"
239,ECOB,$0.020952,ECOBEcobit,240,"444,444,444*","$1,930","$9,312,178"
240,SWT,$1.21,SWTSwarm City,241,"7,671,625*","$66,400","$9,285,582"
241,IXT,$0.246567,IXTiXledger,242,"35,778,844*","$55,562","$8,821,882"
242,QAU,$0.111249,QAUQuantum,243,"78,480,955*","$20,448","$8,730,928"
243,ART,$0.283711,ARTMaecenas,244,"30,150,150*","$1,320","$8,553,929"
244,WGR,$0.046226,WGRWagerr,245,"183,000,000*","$18,092","$8,459,358"
245,SPHR,$2.74,SPHRSphere,246,"3,082,940*","$69,652","$8,458,262"
246,DOVU,$0.252797,DOVUDovu,247,"33,373,523*","$150,220","$8,436,727"
247,GAM,$6.89,GAMGambit,248,"1,196,904*","$11,299","$8,251,444"
248,NET,$0.783338,NETNimiq,249,"10,500,000*","$98,920","$8,225,049"
249,PINK,$0.022296,PINKPinkCoin,250,"365,998,050","$813,744","$8,160,146"
250,VOX,$0.038767,VOXVoxels,251,"210,000,000*","$875,830","$8,141,154"
251,NEOS,$2.25,NEOSNeosCoin,252,"3,556,950","$151,721","$8,002,105"
252,HVN,$0.021092,HVNHive,253,"375,000,000*","$33,613","$7,909,388"
253,CMP,$1.83,CMPCompcoin,254,"4,311,480","$6,430","$7,887,810"
254,NAS,$1.56,NASNebulas Token,255,"5,000,000*","$4,195,850","$7,788,150"
255,IFT,$0.040616,IFTInvestFeed,256,"191,381,257*","$38,541","$7,773,160"
256,EDR,$0.008629,EDRE-Dinar Coin,257,"886,211,988","$637,509","$7,647,238"
257,RVT,$0.286876,RVTRivetz,258,"26,244,468*","$14,835","$7,528,908"
258,TIX,$0.186678,TIXBlocktix,259,"40,000,000*","$243,317","$7,467,120"
259,KORE,$3.62,KOREKore,260,"2,021,986*","$230,099","$7,325,310"
260,BTDX,$0.502243,BTDXBitcloud,261,"14,577,428","$71,277","$7,321,411"
261,OBITS,$0.462338,OBITSOBITS,262,"15,789,900*","$8,090","$7,300,271"
262,PIX,$0.064025,PIXLampix,263,"113,322,017*","$16,166","$7,255,499"
263,BCY,$0.306399,BCYBitcrystals,264,"23,225,989*","$295,402","$7,116,420"
264,CAG,$0.222377,CAGChange,265,"31,673,646*","$49,260","$7,043,490"
265,INCNT,$0.152871,INCNTIncent,266,"46,016,625*","$33,490","$7,034,607"
266,OCT,$0.233976,OCTOracleChain,267,"30,000,000*","$2,470","$7,019,280"
267,BITCNY,$0.148381,BITCNYbitCNY,268,"46,787,700*","$818,031","$6,942,406"
268,XBY,$0.015926,XBYXTRABYTES,269,"430,000,000*","$30,508","$6,848,094"
269,COSS,$0.080265,COSSCOSS,270,"83,000,000*","$135,302","$6,661,970"
270,ADC,$0.007520,ADCAudioCoin,271,"833,695,560","$80,696","$6,269,391"
271,PLU,$7.36,PLUPluton,272,"850,000*","$168,713","$6,258,317"
272,AIR,$0.005936,AIRAirToken,273,"1,050,000,000*","$10,298","$6,232,874"
273,VSL,$0.186183,VSLvSlice,274,"33,390,496*","$264,249","$6,216,743"
274,BCPT,$0.137381,BCPTBlockMason Cr...,275,"45,166,200*","$223,387","$6,204,978"
275,MUSIC,$0.014284,MUSICMusicoin,276,"428,373,558","$200,413","$6,119,016"
276,RUP,$0.272363,RUPRupee,277,"22,037,050","$57,042","$6,002,077"
277,ODN,$0.244789,ODNObsidian,278,"24,400,000*","$43,897","$5,972,852"
278,BET,$0.051799,BETDAO.Casino,279,"113,761,209*","$14,404","$5,892,671"
279,BITB,$0.002668,BITBBitBean,280,"2,205,356,000*","$102,161","$5,884,926"
280,GLD,$0.144882,GLDGoldCoin,281,"40,607,800","$27,954","$5,883,339"
281,SEQ,$0.127256,SEQSequence,282,"45,121,808","$141,885","$5,742,021"
282,HTML5,$0.000140,HTML5HTMLCOIN,283,"40,659,020,000","$22,572","$5,701,533"
283,QWARK,$0.143775,QWARKQwark,284,"39,416,682*","$519,036","$5,667,133"
284,DYN,$3.05,DYNDynamic,285,"1,849,217*","$12,971","$5,638,024"
285,PDC,$0.111499,PDCProject Decorum,286,"50,000,000*","$31,217","$5,574,950"
286,MTNC,$0.116075,MTNCMasternodecoin,287,"47,435,781*","$1,910","$5,506,108"
287,FLDC,$0.010411,FLDCFoldingCoin,288,"524,682,737*","$602,290","$5,462,577"
288,EXCL,$1.26,EXCLExclusiveCoin,289,"4,314,402","$134,790","$5,429,114"
289,CRB,$0.328386,CRBCreditbit,290,"16,501,719*","$118,584","$5,418,934"
290,CVCOIN,$0.547477,CVCOINCVCoin,291,"9,837,033*","$2,812","$5,385,549"
291,ARC,$2.89,ARCArcade Token,292,"1,850,642*",$985,"$5,349,576"
292,AUR,$0.611245,AURAuroracoin,293,"8,658,139","$19,588","$5,292,244"
293,DENT,$0.000497,DENTDent,294,"10,614,760,961*","$1,269","$5,278,795"
294,VIBE,$0.030694,VIBEVIBE,295,"170,609,436*","$15,708","$5,236,652"
295,GCR,$0.050251,GCRGlobal Curren...,296,"103,340,775*","$123,039","$5,193,008"
296,ZRC,$1.41,ZRCZrCoin,297,"3,643,706*","$36,677","$5,142,107"
297,NOTE,$0.037348,NOTEDNotes,298,"128,714,375","$49,280","$4,807,276"
298,MOON,$0.000022,MOONMooncoin,299,"222,642,796,579","$21,246","$4,789,492"
299,VOISE,$0.007441,VOISEVoise,300,"643,012,000*","$67,873","$4,784,614"
300,POSW,$0.108003,POSWPoSW Coin,301,"44,100,000*","$25,009","$4,762,932"
301,XST,$0.174092,XSTStealthcoin,302,"27,309,143","$163,408","$4,754,303"
302,COVAL,$0.004713,COVALCircuits of V...,303,"1,000,000,000*","$89,104","$4,713,190"
303,XTO,$0.143506,XTOTao,304,"32,608,811","$3,735","$4,679,560"
304,MYB,$1.78,MYBMyBit Token,305,"2,616,334*","$8,258","$4,649,303"
305,ABY,$0.005842,ABYArtByte,306,"792,537,250","$105,032","$4,629,694"
306,ERC,$0.464425,ERCEuropeCoin,307,"9,942,924","$76,815","$4,617,743"
307,EQT,$0.475479,EQTEquiTrader,308,"9,664,767","$13,725","$4,595,394"
308,NSR,$0.001618,NSRNuShares,309,"2,777,600,756*","$4,069","$4,494,047"
309,DIME,$0.000008,DIMEDimecoin,310,"536,959,618,576","$6,922","$4,491,162"
310,SNRG,$1.40,SNRGSynergy,311,"3,170,183*","$51,222","$4,445,928"
311,HEAT,$0.144245,HEATHEAT,312,"29,985,528*","$2,825","$4,325,262"
312,XMY,$0.002815,XMYMyriad,313,"1,526,922,500","$158,176","$4,298,440"
313,PTC,$0.032499,PTCPesetacoin,314,"131,361,144","$49,790","$4,269,093"
314,SWIFT,$1.04,SWIFTBitswift,315,"4,069,002*","$53,374","$4,229,443"
