,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
23,BCN,$0.001366,BCNBytecoin,24,"183,253,534,612","$2,699,750","$250,313,333"
24,STEEM,$0.968600,STEEMSteem,25,"245,066,043","$879,922","$237,370,969"
25,ARK,$2.39,ARKArk,26,"97,981,284*","$1,533,760","$234,566,214"
26,VTC,$5.23,VTCVertcoin,27,"40,781,500","$26,278,700","$213,346,378"
27,KMD,$2.07,KMDKomodo,28,"100,945,510","$2,400,180","$209,335,751"
28,ARDR,$0.194460,ARDRArdor,29,"998,999,495*","$712,234","$194,265,442"
29,REP,$17.12,REPAugur,30,"11,000,000*","$906,129","$188,316,700"
30,PAY,$1.74,PAYTenX,31,"104,661,310*","$1,851,730","$182,177,663"
31,PIVX,$3.30,PIVXPIVX,32,"54,601,623*","$323,085","$180,099,632"
32,DCR,$28.71,DCRDecred,33,"6,059,562","$1,109,670","$173,999,725"
33,MONA,$3.13,MONAMonaCoin,34,"54,979,900","$1,962,080","$171,861,119"
34,WTC,$6.86,WTCWalton,35,"24,898,178*","$10,044,700","$170,842,832"
35,TRX,$0.002573,TRXTRON,36,"65,428,192,465*","$1,667,590","$168,346,085"
36,MTL,$8.56,MTLMetal,37,"19,300,994*","$5,239,930","$165,213,227"
37,GAS,$18.74,GASGas,38,"8,597,035*","$6,003,200","$161,072,336"
38,MAID,$0.354894,MAIDMaidSafeCoin,39,"452,552,412*","$1,235,090","$160,608,136"
39,GNT,$0.188907,GNTGolem,40,"833,032,000*","$2,022,020","$157,365,576"
40,PPT,$3.56,PPTPopulous,41,"41,252,246*","$243,381","$146,738,364"
41,BAT,$0.145764,BATBasic Attenti...,42,"1,000,000,000*","$1,567,950","$145,764,000"
42,BTS,$0.055365,BTSBitShares,43,"2,601,170,000*","$2,402,000","$144,013,777"
43,SALT,$2.87,SALTSALT,44,"46,751,837*","$3,237,980","$134,282,029"
44,KNC,$0.984563,KNCKyber Network,45,"134,132,697*","$1,801,350","$132,062,090"
45,GBYTE,$225.46,GBYTEByteball Bytes,46,"583,896*","$335,225","$131,644,136"
46,FCT,$14.99,FCTFactom,47,"8,745,102*","$3,973,270","$131,119,687"
47,SNT,$0.036729,SNTStatus,48,"3,470,483,788*","$3,211,340","$127,467,746"
48,SYS,$0.239919,SYSSyscoin,49,"528,525,343","$3,086,070","$126,803,272"
49,DOGE,$0.001112,DOGEDogecoin,50,"111,713,537,608","$4,174,180","$124,171,831"
50,BTCD,$96.06,BTCDBitcoinDark,51,"1,288,862","$54,340","$123,809,906"
51,BNB,$1.24,BNBBinance Coin,52,"99,014,000*","$1,465,090","$123,099,156"
52,GAME,$1.91,GAMEGameCredits,53,"64,355,352","$857,091","$123,091,838"
53,DGD,$60.97,DGDDigixDAO,54,"2,000,000*","$218,841","$121,939,200"
54,ICN,$1.14,ICNIconomi,55,"99,900,350*","$557,431","$114,070,215"
55,SC,$0.003719,SCSiacoin,56,"30,485,392,610","$1,344,090","$113,385,235"
56,CVC,$0.330847,CVCCivic,57,"341,000,000*","$4,144,260","$112,818,827"
57,VERI,$51.59,VERIVeritaseum,58,"2,026,045*","$253,314","$104,521,658"
58,LKK,$0.356871,LKKLykke,59,"269,119,781*","$86,977","$96,041,045"
59,ZRX,$0.188282,ZRX0x,60,"500,000,000*","$1,328,410","$94,141,000"
60,ETP,$3.88,ETPMetaverse ETP,61,"22,600,000","$6,805,060","$87,779,982"
61,MCO,$8.88,MCOMonaco,62,"9,814,875*","$3,432,620","$87,136,462"
62,BLOCK,$17.68,BLOCKBlocknet,63,"4,863,453*","$113,238","$85,988,272"
63,BTM,$0.086476,BTMBytom,64,"987,000,000*","$323,614","$85,351,615"
64,DGB,$0.009050,DGBDigiByte,65,"9,331,599,731","$1,666,050","$84,448,925"
65,SNGLS,$0.138046,SNGLSSingularDTV,66,"600,000,000*","$1,198,120","$82,827,600"
66,GNO,$72.57,GNOGnosis,67,"1,104,590*","$4,063,950","$80,163,631"
67,BNT,$1.96,BNTBancor,68,"40,772,871*","$1,227,270","$79,895,663"
68,FUN,$0.019812,FUNFunFair,69,"4,000,000,000*","$1,706,970","$79,246,800"
69,ATM,$0.027170,ATMATMChain,70,"2,913,534,434*","$572,275","$79,160,731"
70,XVG,$0.005244,XVGVerge,71,"14,173,569,824","$1,646,190","$74,322,798"
71,PURA,$0.420875,PURAPura,72,"171,641,830","$193,707","$72,239,755"
72,LINK,$0.203017,LINKChainLink,73,"350,000,000*","$1,421,440","$71,055,950"
73,GXS,$1.73,GXSGXShares,74,"40,510,000*","$2,339,070","$69,993,178"
74,MCAP,$1.79,MCAPMCAP,75,"38,295,641*","$2,093,740","$68,446,948"
75,SMART,$0.082243,SMARTSmartCash,76,"791,433,580*","$108,197","$65,089,714"
76,BQX,$0.868037,BQXBitquence,77,"71,738,060*","$532,860","$62,271,291"
77,AE,$0.255422,AEAeternity,78,"233,020,472*","$528,526","$59,518,555"
78,IOC,$3.63,IOCI/O Coin,79,"16,376,359*","$393,280","$59,507,268"
79,NXS,$1.11,NXSNexus,80,"53,431,779","$345,877","$59,121,195"
80,NXT,$0.058829,NXTNxt,81,"998,999,942*","$2,726,200","$58,770,168"
81,VEN,$0.208087,VENVeChain,82,"277,162,633*","$387,005","$57,673,941"
82,RLC,$0.711544,RLCiExec RLC,83,"79,070,793*","$835,847","$56,262,349"
83,NAV,$0.890258,NAVNAV Coin,84,"61,964,811*","$2,791,310","$55,164,668"
84,FAIR,$1.02,FAIRFairCoin,85,"53,193,831*","$144,303","$54,238,558"
85,PART,$6.90,PARTParticl,86,"7,754,720*","$237,877","$53,542,698"
86,ADX,$0.946733,ADXAdEx,87,"56,355,171*","$3,955,210","$53,353,300"
87,EDG,$0.637452,EDGEdgeless,88,"82,046,288*","$1,725,000","$52,300,570"
88,NEBL,$4.17,NEBLNeblio,89,"12,504,893*","$409,255","$52,206,301"
89,XZC,$14.85,XZCZCoin,90,"3,323,953","$1,245,900","$49,358,371"
90,UBQ,$1.27,UBQUbiq,91,"38,594,839","$294,025","$48,945,974"
91,ANT,$1.43,ANTAragon,92,"32,685,221*","$304,324","$46,718,948"
92,TAAS,$5.73,TAASTaaS,93,"8,146,001*","$354,173","$46,656,057"
93,ZEN,$19.78,ZENZenCash,94,"2,358,874","$1,686,650","$46,655,235"
94,LRC,$0.160538,LRCLoopring,95,"286,170,756*","$1,371,560","$45,941,281"
95,ATB,$1.18,ATBATBCoin,96,"38,678,744","$192,028","$45,643,239"
96,STORJ,$0.421185,STORJStorj,97,"100,775,589*","$901,651","$42,445,167"
97,NLC2,$0.206896,NLC2NoLimitCoin,98,"204,131,820*","$127,274","$42,234,057"
98,BDL,$0.261672,BDLBitdeal,99,"156,209,812","$154,505","$40,875,734"
99,XEL,$0.460434,XELElastic,100,"87,315,492*","$5,977,060","$40,203,021"
100,BQ,$0.032160,BQbitqy,101,"1,243,835,384*","$66,629","$40,001,622"
101,KIN,$0.000053,KINKin,102,"756,097,560,976*","$54,728","$39,970,720"
102,WINGS,$0.435820,WINGSWings,103,"89,708,333*","$308,939","$39,096,686"
103,DCN,$0.000122,DCNDentacoin,104,"303,095,254,787*","$57,555","$36,846,684"
104,QRL,$0.705497,QRLQuantum Resis...,105,"52,000,000*","$267,020","$36,685,844"
105,MLN,$60.13,MLNMelon,106,"599,400*","$837,291","$36,041,742"
106,MGO,$0.352465,MGOMobileGo,107,"98,028,887*","$265,425","$34,551,752"
107,NLG,$0.094858,NLGGulden,108,"355,345,545","$129,932","$33,707,261"
108,EVX,$2.00,EVXEverex,109,"16,500,000*","$3,898,460","$32,987,955"
109,SNM,$0.091578,SNMSONM,110,"359,600,000*","$671,388","$32,931,305"
110,CTR,$0.474775,CTRCentra,111,"68,000,000*","$1,109,330","$32,284,700"
111,RDD,$0.001098,RDDReddCoin,112,"28,654,816,777*","$1,646,650","$31,455,252"
112,RPX,$0.056990,RPXRed Pulse,113,"543,348,500*","$2,566,820","$30,965,431"
113,AST,$0.205273,ASTAirSwap,114,"150,000,000*","$1,972,400","$30,790,950"
114,MDA,$1.51,MDAMoeda Loyalty...,115,"19,628,888*","$763,333","$29,674,757"
115,CFI,$0.090787,CFICofound.it,116,"325,000,000*","$302,131","$29,505,743"
116,VIA,$1.29,VIAViacoin,117,"22,874,304","$2,323,640","$29,493,441"
117,ENG,$0.387708,ENGEnigma,118,"74,836,171*","$498,173","$29,014,582"
118,DNT,$0.048000,DNTdistrict0x,119,"600,000,000*","$2,718,050","$28,799,940"
119,CLOAK,$5.58,CLOAKCloakCoin,120,"5,119,699*","$291,687","$28,554,970"
120,PLR,$0.125546,PLRPillar,121,"227,384,800*","$121,176","$28,547,252"
121,SUB,$0.125047,SUBSubstratum,122,"226,091,449*","$382,497","$28,272,057"
122,PPC,$1.16,PPCPeercoin,123,"24,410,867","$143,160","$28,267,539"
123,REQ,$0.044427,REQRequest Network,124,"636,000,000*","$897,008","$28,255,826"
124,LEO,$0.292408,LEOLEOcoin,125,"92,433,864*","$29,359","$27,028,401"
125,GRS,$0.392641,GRSGroestlcoin,126,"68,696,164","$9,278,560","$26,972,930"
126,XCP,$10.27,XCPCounterparty,127,"2,617,534*","$522,276","$26,876,578"
127,BAY,$0.026351,BAYBitBay,128,"1,007,813,751*","$171,347","$26,557,202"
128,1ST,$0.307840,1STFirstBlood,129,"85,558,371*","$799,286","$26,338,289"
129,TKN,$1.11,TKNTokenCard,130,"23,644,056*","$358,061","$26,207,781"
130,TRST,$0.278545,TRSTWeTrust,131,"92,147,500*","$407,160","$25,667,225"
131,XAUR,$0.197085,XAURXaurum,132,"127,108,968*","$81,110","$25,051,271"
132,EDO,$2.33,EDOEidoo,133,"10,708,403*","$1,108,890","$24,994,591"
133,VIB,$0.207780,VIBViberate,134,"120,000,000*","$943,889","$24,933,600"
134,DICE,$3.49,DICEEtheroll,135,"7,001,623*","$18,384","$24,462,759"
135,RISE,$0.215744,RISERise,136,"113,139,200*","$609,065","$24,409,104"
136,MOD,$1.39,MODModum,137,"17,366,200*","$966,591","$24,114,879"
137,TNT,$0.054947,TNTTierion,138,"422,513,667*","$268,728","$23,215,858"
138,DCT,$0.450979,DCTDECENT,139,"51,306,089*","$217,184","$23,137,969"
139,MANA,$0.010102,MANADecentraland,140,"2,273,755,650*","$385,428","$22,969,480"
140,XPA,$0.022951,XPAXPlay,141,"1,000,000,000*","$4,711","$22,951,100"
141,AEON,$1.44,AEONAeon,142,"14,651,140","$83,527","$21,033,763"
142,TRIG,$0.654743,TRIGTriggers,143,"32,105,578*","$1,379,750","$21,020,902"
143,CRW,$1.33,CRWCrown,144,"15,803,101","$87,454","$20,958,230"
144,ION,$1.20,IONION,145,"17,265,769*","$384,476","$20,800,763"
145,CDT,$0.035457,CDTCoinDash,146,"555,015,474*","$433,016","$19,679,295"
146,EMC,$0.468178,EMCEmercoin,147,"40,912,649","$329,096","$19,154,402"
147,DMD,$7.55,DMDDiamond,148,"2,490,421","$34,991","$18,812,841"
148,SKY,$3.17,SKYSkycoin,149,"5,933,198*","$20,441","$18,779,343"
149,XRL,$0.219196,XRLRialto,150,"85,000,000*","$54,745","$18,631,660"
150,SLS,$18.07,SLSSaluS,151,"1,004,665*","$162,736","$18,156,097"
151,SIB,$1.14,SIBSIBCoin,152,"15,715,166","$70,467","$17,947,191"
152,RBY,$0.710139,RBYRubycoin,153,"24,925,762*","$776,107","$17,700,756"
153,TIME,$24.80,TIMEChronobank,154,"710,113*","$598,329","$17,613,212"
154,CND,$0.011844,CNDCindicator,155,"1,445,976,590*","$122,728","$17,126,002"
155,SAFEX,$0.007912,SAFEXSafe Exchange...,156,"2,147,483,647*","$370,726","$16,991,685"
156,POT,$0.077479,POTPotCoin,157,"218,430,813","$149,822","$16,923,735"
157,XDN,$0.002451,XDNDigitalNote,158,"6,885,695,758","$11,000,400","$16,876,358"
158,ADT,$0.028000,ADTadToken,159,"600,000,000*","$63,214","$16,800,240"
159,FTC,$0.092988,FTCFeathercoin,160,"180,090,440","$3,329,990","$16,746,160"
160,MSP,$0.119161,MSPMothership,161,"140,000,000*","$93,250","$16,682,540"
161,BMC,$0.553124,BMCBlackmoon Crypto,162,"30,049,251*","$587,155","$16,620,962"
162,TCC,$0.099196,TCCThe ChampCoin,163,"164,925,727*","$184,484","$16,359,972"
163,PPP,$0.197870,PPPPayPie,164,"82,500,000*","$41,392","$16,324,275"
164,NMR,$12.99,NMRNumeraire,165,"1,248,667*","$210,975","$16,218,564"
165,PPY,$4.24,PPYPeerplays,166,"3,817,506*","$9,311","$16,189,395"
166,LBC,$0.153903,LBCLBRY Credits,167,"104,394,945","$692,940","$16,066,695"
167,CSNO,$0.225475,CSNOBitDice,168,"70,000,000*","$80,463","$15,783,250"
168,MTH,$0.072040,MTHMonetha,169,"216,819,832*","$415,516","$15,619,657"
169,XAS,$0.760889,XASAsch,170,"20,330,601","$185,648","$15,469,331"
170,FLO,$0.110856,FLOFlorinCoin,171,"139,444,981","$565,556","$15,458,313"
171,XRB,$0.115707,XRBRaiBlocks,172,"133,248,290","$72,431","$15,417,760"
172,NMC,$1.04,NMCNamecoin,173,"14,736,400","$99,451","$15,384,360"
173,EXP,$1.92,EXPExpanse,174,"7,906,397","$1,641,640","$15,187,871"
174,HMQ,$0.091335,HMQHumaniq,175,"162,858,900*","$317,966","$14,874,652"
175,AVT,$2.45,AVTAventus,176,"6,000,000*","$674,279","$14,713,860"
176,ART,$0.487856,ARTMaecenas,177,"30,150,150*","$4,461","$14,708,932"
177,GRC,$0.037456,GRCGridCoin,178,"390,312,753","$951,641","$14,619,594"
178,ENRG,$0.119499,ENRGEnergycoin,179,"121,344,412","$24,955","$14,500,536"
179,DLT,$0.166633,DLTAgrello,180,"85,978,873*","$45,626","$14,326,918"
180,BLK,$0.187171,BLKBlackCoin,181,"76,459,534*","$169,332","$14,311,007"
181,NXC,$0.214124,NXCNexium,182,"66,521,586*","$772,898","$14,243,868"
182,MUE,$0.110170,MUEMonetaryUnit,183,"127,267,826","$67,883","$14,021,096"
183,KICK,$0.043488,KICKKickCoin,184,"321,137,782*","$185,141","$13,965,672"
184,EMC2,$0.064839,EMC2Einsteinium,185,"215,362,956","$345,135","$13,963,897"
185,PEPECASH,$0.019817,PEPECASHPepe Cash,186,"701,884,009*","$3,710","$13,909,165"
186,TOA,$0.008055,TOAToaCoin,187,"1,724,565,553","$36,812","$13,890,599"
187,DBIX,$9.87,DBIXDubaiCoin,188,"1,403,525","$478,363","$13,856,398"
188,OK,$0.188269,OKOKCash,189,"73,108,289*","$425,919","$13,764,024"
189,AGRS,$0.324353,AGRSAgoras Tokens,190,"42,000,000*","$28,959","$13,622,826"
190,STX,$0.455838,STXStox,191,"29,600,000*","$506,176","$13,492,805"
191,CREDO,$0.024481,CREDOCredo,192,"549,891,703*","$16,195","$13,462,009"
192,TGT,$0.013985,TGTTarget Coin,193,"952,429,892*","$9,475","$13,319,542"
193,PTOY,$0.188818,PTOYPatientory,194,"70,000,000*","$454,930","$13,217,260"
194,UNO,$66.73,UNOUnobtanium,195,"197,834","$14,186","$13,202,345"
195,GOLOS,$0.104204,GOLOSGolos,196,"124,518,891","$153,989","$12,975,367"
196,LMC,$0.056211,LMCLoMoCoin,197,"218,575,515*","$853,742","$12,286,392"
197,LUN,$5.32,LUNLunyr,198,"2,297,853*","$271,042","$12,221,913"
198,VRC,$0.396502,VRCVeriCoin,199,"30,421,196","$717,043","$12,062,065"
199,OMNI,$21.48,OMNIOmni,200,"560,019*","$315,214","$12,028,321"
200,SAN,$0.212492,SANSantiment Net...,201,"55,967,968*","$609,369","$11,892,745"
201,AMP,$0.144223,AMPSynereo,202,"82,256,324*","$141,269","$11,863,254"
202,HVN,$0.031571,HVNHive,203,"375,000,000*","$238,562","$11,839,088"
203,SHIFT,$1.04,SHIFTShift,204,"11,347,169*","$89,702","$11,780,517"
204,GUP,$0.156005,GUPMatchpool,205,"75,000,000*","$615,710","$11,700,375"
205,MYST,$0.597962,MYSTMysterium,206,"19,429,024*","$340,516","$11,617,818"
206,KORE,$5.61,KOREKore,207,"2,021,977*","$1,346,250","$11,347,051"
207,TIX,$0.283385,TIXBlocktix,208,"40,000,000*","$916,086","$11,335,400"
208,QAU,$0.141476,QAUQuantum,209,"79,522,355*","$4,986","$11,250,505"
209,BURST,$0.006152,BURSTBurst,210,"1,800,339,818","$335,628","$11,075,709"
210,BTX,$7.22,BTXBitcore,211,"1,515,550","$353,247","$10,946,031"
211,PLBT,$2.87,PLBTPolybius,212,"3,808,454*","$22,504","$10,911,296"
212,ECN,$2.46,ECNE-coin,213,"4,403,238","$57,109","$10,829,543"
213,VOX,$0.051563,VOXVoxels,214,"210,000,000*","$2,885,690","$10,828,230"
214,RVT,$0.412197,RVTRivetz,215,"26,244,468*","$24,119","$10,817,891"
215,CMP,$2.50,CMPCompcoin,216,"4,304,660","$104,536","$10,782,226"
216,OAX,$0.427920,OAXOAX,217,"25,009,250*","$239,943","$10,701,958"
217,PZM,$1.07,PZMPRIZM,218,"9,788,049*","$12,153","$10,468,025"
218,PST,$0.200745,PSTPrimas,219,"51,200,000*","$9,440","$10,278,144"
219,RADS,$3.02,RADSRadium,220,"3,377,359*","$105,047","$10,184,765"
220,SLR,$0.274104,SLRSolarCoin,221,"36,741,266*","$73,029","$10,070,928"
221,POE,$0.004698,POEPo.et,222,"2,136,283,004*","$13,616","$10,036,023"
222,DTB,$0.426653,DTBDatabits,223,"22,747,809*","$48,286","$9,705,421"
223,BSD,$0.570138,BSDBitSend,224,"16,980,325","$62,577","$9,681,129"
224,CLAM,$3.60,CLAMClams,225,"2,686,915*","$417,690","$9,681,037"
225,NVST,$0.620277,NVSTNVO,226,"15,000,000*","$1,589","$9,304,155"
226,SWT,$1.21,SWTSwarm City,227,"7,658,550*","$35,358","$9,247,929"
227,WGR,$0.050099,WGRWagerr,228,"183,000,000*","$97,453","$9,168,117"
228,IXT,$0.255782,IXTiXledger,229,"35,778,844*","$35,330","$9,151,584"
229,B@,$1.37,B@Bankcoin,230,"6,559,998*","$3,389","$8,987,394"
230,ALIS,$0.235918,ALISALIS,231,"37,852,608*","$130,895","$8,930,112"
231,GAM,$7.46,GAMGambit,232,"1,196,344*","$50,146","$8,924,586"
232,BCAP,$0.892032,BCAPBCAP,233,"10,000,000*","$4,448","$8,920,320"
233,DIME,$0.000017,DIMEDimecoin,234,"536,603,778,768","$5,858","$8,877,949"
234,XBY,$0.020401,XBYXTRABYTES,235,"429,500,000*","$52,918","$8,762,401"
235,NEOS,$2.44,NEOSNeosCoin,236,"3,546,830","$169,829","$8,665,686"
236,SOAR,$0.011645,SOARSoarcoin,237,"711,943,048*","$13,463","$8,290,577"
237,EDR,$0.009130,EDRE-Dinar Coin,238,"886,211,988","$704,325","$8,090,796"
238,AIR,$0.007672,AIRAirToken,239,"1,050,000,000*","$37,950","$8,055,558"
239,SPHR,$2.61,SPHRSphere,240,"3,082,940*","$200,568","$8,054,952"
240,IFT,$0.041101,IFTInvestFeed,241,"191,381,257*","$72,201","$7,865,884"
241,CAG,$0.247631,CAGChange,242,"31,673,646*","$22,486","$7,843,377"
242,XWC,$0.031216,XWCWhiteCoin,243,"248,441,869*","$224,995","$7,755,361"
243,OBITS,$0.479944,OBITSOBITS,244,"15,819,400*","$20,692","$7,592,426"
244,BET,$0.068656,BETDAO.Casino,245,"110,002,962*","$21,240","$7,552,352"
245,PINK,$0.019817,PINKPinkCoin,246,"365,315,500","$565,056","$7,239,311"
246,ODN,$0.291074,ODNObsidian,247,"24,400,000*","$59,948","$7,102,206"
247,CNT,$0.097391,CNTCenturion,248,"72,640,601","$34,904","$7,074,548"
248,COSS,$0.084726,COSSCOSS,249,"83,000,000*","$343,669","$7,032,283"
249,SCL,$0.414401,SCLSocial,250,"16,714,020*","$43,683","$6,926,306"
250,JINN,$117.25,JINNJinn,251,"58,703*","$4,573","$6,882,692"
251,NET,$0.648070,NETNimiq,252,"10,500,000*","$94,048","$6,804,735"
252,MUSIC,$0.016336,MUSICMusicoin,253,"414,357,540","$135,460","$6,768,779"
253,WCT,$0.676721,WCTWaves Communi...,254,"9,993,840*","$13,576","$6,763,041"
254,PLU,$7.88,PLUPluton,255,"850,000*","$145,846","$6,702,042"
255,INCNT,$0.145562,INCNTIncent,256,"46,016,625*","$66,016","$6,698,272"
256,TX,$1.08,TXTransferCoin,257,"6,181,361*","$122,853","$6,650,897"
257,VSL,$0.198394,VSLvSlice,258,"33,390,496*","$210,928","$6,624,474"
258,PIX,$0.056385,PIXLampix,259,"113,322,017*","$17,923","$6,389,651"
259,BCY,$0.274823,BCYBitcrystals,260,"23,233,059*","$133,232","$6,384,979"
260,BITCNY,$0.149939,BITCNYbitCNY,261,"41,543,800*","$286,589","$6,229,036"
261,HEAT,$0.207321,HEATHEAT,262,"29,815,560*","$4,825","$6,181,392"
262,BITB,$0.002806,BITBBitBean,263,"2,193,787,000*","$1,436,570","$6,155,964"
263,XSPEC,$0.294698,XSPECSpectrecoin,264,"20,785,264*","$21,678","$6,125,376"
264,PGL,$0.093238,PGLProspectors Gold,265,"64,500,000*",$766,"$6,013,870"
265,XTO,$0.182742,XTOTao,266,"32,597,083","$11,715","$5,956,856"
266,XC,$0.994857,XCXCurrency,267,"5,860,293*","$10,768","$5,830,153"
267,PDC,$0.115292,PDCProject Decorum,268,"50,000,000*","$46,200","$5,764,600"
268,DYN,$3.12,DYNDynamic,269,"1,841,894*","$13,492","$5,742,234"
269,MOON,$0.000026,MOONMooncoin,270,"222,549,542,131","$6,053","$5,722,706"
270,NVC,$3.03,NVCNovacoin,271,"1,882,543","$21,602","$5,694,787"
271,XVC,$0.369111,XVCVcash,272,"15,254,447","$122,567","$5,630,584"
272,CURE,$0.235341,CURECurecoin,273,"23,792,767","$42,846","$5,599,413"
273,TFL,$0.895632,TFLTrueFlip,274,"6,247,267*","$2,257","$5,595,252"
274,AUR,$0.646141,AURAuroracoin,275,"8,658,139","$65,239","$5,594,379"
275,COVAL,$0.005548,COVALCircuits of V...,276,"1,000,000,000*","$1,155,020","$5,548,150"
276,HTML5,$0.000136,HTML5HTMLCOIN,277,"40,659,020,000","$16,277","$5,521,902"
277,EXCL,$1.28,EXCLExclusiveCoin,278,"4,303,552","$53,144","$5,509,493"
278,GLD,$0.135682,GLDGoldCoin,279,"40,592,252","$216,799","$5,507,638"
279,MYB,$2.08,MYBMyBit Token,280,"2,616,334*","$14,660","$5,452,779"
280,SEQ,$0.120779,SEQSequence,281,"45,102,234","$24,127","$5,447,403"
281,GCC,$0.010974,GCCTheGCCcoin,282,"496,036,665*","$3,189","$5,443,705"
282,B3,$0.001643,B3B3Coin,283,"3,268,892,207","$185,939","$5,371,705"
283,BCPT,$0.118470,BCPTBlockMason Cr...,284,"45,166,200*","$10,984","$5,350,840"
284,CRB,$0.321792,CRBCreditbit,285,"16,501,705*","$99,457","$5,310,117"
285,EQT,$0.550657,EQTEquiTrader,286,"9,617,519","$181,258","$5,295,954"
286,CAT,$0.699476,CATBlockCAT,287,"7,360,121*","$15,206","$5,148,228"
287,GCR,$0.049467,GCRGlobal Curren...,288,"103,317,809*","$60,289","$5,110,812"
288,ABY,$0.006349,ABYArtByte,289,"792,537,250","$82,684","$5,031,779"
289,NTRN,$0.156959,NTRNNeutron,290,"31,766,866*","$11,686","$4,986,096"
290,CADASTRAL,$0.161723,CADASTRALBitland,291,"30,000,000*","$2,525","$4,851,690"
291,IOP,$2.65,IOPInternet of P...,292,"1,816,107","$418,390","$4,813,900"
292,POSW,$0.107263,POSWPoSW Coin,293,"44,100,000*","$34,777","$4,730,298"
293,OCT,$0.155304,OCTOracleChain,294,"30,000,000*","$6,205","$4,659,120"
294,HDG,$1.26,HDGHedge,295,"3,709,674*","$125,911","$4,657,051"
295,QWARK,$0.119186,QWARKQwark,296,"38,965,715*","$77,380","$4,644,168"
296,PRO,$0.321512,PROPropy,297,"14,057,212*","$93,082","$4,519,562"
297,SWIFT,$1.11,SWIFTBitswift,298,"4,068,973*","$52,288","$4,507,364"
298,ZRC,$1.23,ZRCZrCoin,299,"3,643,706*","$16,922","$4,467,694"
299,CVCOIN,$0.452044,CVCOINCVCoin,300,"9,837,033*","$3,886","$4,446,772"
300,PASC,$0.297954,PASCPascal Coin,301,"14,669,400","$26,550","$4,370,806"
301,NOTE,$0.033715,NOTEDNotes,302,"128,488,713","$137,182","$4,332,048"
302,YOC,$0.039581,YOCYocoin,303,"108,772,200*","$33,754","$4,305,280"
303,HGT,$0.016146,HGTHelloGold,304,"263,034,654*","$2,583","$4,246,852"
304,FLDC,$0.008015,FLDCFoldingCoin,305,"524,682,737*","$121,012","$4,205,117"
305,TRC,$0.196198,TRCTerracoin,306,"21,380,350","$9,206","$4,194,782"
306,XMY,$0.002743,XMYMyriad,307,"1,524,958,000","$905,054","$4,182,472"
307,VOISE,$0.006486,VOISEVoise,308,"643,012,000*","$32,796","$4,170,666"
308,HUSH,$1.83,HUSHHush,309,"2,242,500","$29,679","$4,098,415"
309,EBTC,$0.198515,EBTCeBTC,310,"20,564,300*","$71,654","$4,082,322"
310,NSR,$0.001463,NSRNuShares,311,"2,777,600,756*","$3,883","$4,064,324"
311,VIBE,$0.023872,VIBEVIBE,312,"169,909,845*","$22,930","$4,056,020"
312,BLITZ,$0.981901,BLITZBlitzcash,313,"4,100,254*","$58,903","$4,026,044"
313,BTDX,$0.280047,BTDXBitcloud,314,"14,267,228","$33,518","$3,995,494"
314,XST,$0.146359,XSTStealthcoin,315,"27,253,102","$28,117","$3,988,737"
