,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
97,DCN,$0.000146,Dentacoin,98,"303,095,254,787*","$27,155","$44,191,591"
98,CTR,$0.647910,Centra,99,"68,000,000*","$1,671,840","$44,057,880"
99,WINGS,$0.487067,Wings,100,"89,708,333*","$452,234","$43,693,969"
100,EDG,$0.518803,Edgeless,101,"82,046,288*","$517,037","$42,565,860"
101,MLN,$70.97,Melon,102,"599,400*","$368,954","$42,539,178"
102,BQX,$0.588747,Bitquence,103,"71,637,960*","$376,246","$42,176,634"
103,STORJ,$0.415038,Storj,104,"99,479,965*","$465,711","$41,287,966"
104,MGO,$0.386779,MobileGo,105,"98,028,887*","$290,137","$37,915,515"
105,ENG,$0.504475,Enigma,106,"74,836,171*","$931,629","$37,752,977"
106,FAIR,$0.698514,FairCoin,107,"53,193,831*","$171,034","$37,156,636"
107,RLC,$0.468679,iExec RLC,108,"79,070,793*","$187,273","$37,058,820"
108,XZC,$11.42,ZCoin,109,"3,240,808","$3,165,340","$37,002,254"
109,SNM,$0.101819,SONM,110,"359,600,000*","$1,344,370","$36,614,112"
110,SUB,$0.159699,Substratum,111,"226,091,449*","$2,184,930","$36,106,578"
111,NLG,$0.100990,Gulden,112,"354,692,345","$194,490","$35,820,380"
112,CLOAK,$6.83,CloakCoin,113,"5,118,017*","$303,838","$34,971,666"
113,RISE,$0.279068,Rise,114,"113,139,200*","$486,373","$31,573,530"
114,QRL,$0.587525,Quantum Resis...,115,"52,000,000*","$251,002","$30,551,300"
115,RDD,$0.001024,ReddCoin,116,"28,646,102,415*","$343,988","$29,332,177"
116,CFI,$0.089583,Cofound.it,117,"325,000,000*","$232,295","$29,114,540"
117,MDA,$1.47,Moeda Loyalty...,118,"19,628,888*","$227,210","$28,791,849"
118,XAS,$0.379924,Asch,119,"75,000,000","$14,513","$28,494,300"
119,PPC,$1.16,Peercoin,120,"24,390,873","$167,329","$28,276,827"
120,TKN,$1.17,TokenCard,121,"23,644,056*","$236,500","$27,663,545"
121,XEL,$0.317285,Elastic,122,"86,976,062*","$295,459","$27,596,200"
122,MANA,$0.012002,Decentraland,123,"2,273,755,650*","$519,738","$27,290,752"
123,TRST,$0.291658,WeTrust,124,"92,147,500*","$267,588","$26,875,556"
124,BQ,$0.022187,bitqy,125,"1,190,178,404*","$272,046","$26,406,964"
125,LEO,$0.287230,LEOcoin,126,"91,884,217*","$59,264","$26,391,904"
126,AEON,$1.75,Aeon,127,"14,651,140","$281,268","$25,701,030"
127,DNT,$0.041953,district0x,128,"600,000,000*","$1,632,320","$25,171,560"
128,XAUR,$0.196584,Xaurum,129,"127,109,280*","$297,290","$24,987,651"
129,CND,$0.017093,Cindicator,130,"1,445,976,590*","$181,921","$24,716,367"
130,DICE,$3.52,Etheroll,131,"7,001,623*","$32,084","$24,657,965"
131,BMC,$0.816114,Blackmoon Crypto,132,"30,049,251*","$617,276","$24,523,614"
132,VIA,$1.07,Viacoin,133,"22,861,762","$542,395","$24,506,894"
133,DCT,$0.466375,DECENT,134,"51,306,089*","$58,324","$23,927,877"
134,PLR,$0.104413,Pillar,135,"227,384,800*","$304,999","$23,741,929"
135,ZEN,$10.28,ZenCash,136,"2,300,269","$4,112,950","$23,652,743"
136,CMP,$5.45,Compcoin,137,"4,292,592","$419,939","$23,403,727"
137,1ST,$0.272097,FirstBlood,138,"85,558,371*","$487,887","$23,280,176"
138,EMC,$0.555495,Emercoin,139,"40,850,166","$77,117","$22,692,063"
139,EDO,$2.10,Eidoo,140,"10,708,403*","$45,933","$22,485,183"
140,TNT,$0.053114,Tierion,141,"422,513,667*","$237,538","$22,441,560"
141,BAY,$0.022156,BitBay,142,"1,007,792,061*","$52,412","$22,328,943"
142,TRIG,$0.688123,Triggers,143,"32,105,578*","$2,957,460","$22,092,586"
143,XCP,$8.41,Counterparty,144,"2,617,571*","$197,712","$22,018,796"
144,TCC,$0.133115,The ChampCoin,145,"164,925,727*","$92,998","$21,954,088"
145,RBY,$0.868646,Rubycoin,146,"24,886,110*","$930,354","$21,617,220"
146,ION,$1.27,ION,147,"17,008,610*","$38,719","$21,602,806"
147,CRW,$1.38,Crown,148,"15,664,635","$59,947","$21,542,319"
148,SAFEX,$0.009762,Safe Exchange...,149,"2,147,483,647*","$258,222","$20,963,263"
149,SIB,$1.32,SIBCoin,150,"15,645,144","$47,460","$20,670,521"
150,SKY,$3.41,Skycoin,151,"5,933,198*","$17,524","$20,216,720"
151,EVX,$1.22,Everex,152,"16,500,000*","$263,769","$20,205,405"
152,PTOY,$0.285355,Patientory,153,"70,000,000*","$498,355","$19,974,850"
153,MSP,$0.142142,Mothership,154,"140,000,000*","$193,369","$19,899,880"
154,KICK,$0.061339,KickCoin,155,"321,137,782*","$237,676","$19,698,206"
155,DMD,$7.95,Diamond,156,"2,473,925","$130,668","$19,669,142"
156,TGT,$0.020570,Target Coin,157,"952,429,892*","$2,352","$19,591,197"
157,AVT,$3.24,Aventus,158,"6,000,000*","$1,323,990","$19,434,240"
158,XRL,$0.228029,Rialto,159,"85,000,000*","$54,671","$19,382,465"
159,EMC2,$0.089524,Einsteinium,160,"214,769,244","$1,267,410","$19,226,980"
160,CDT,$0.033994,CoinDash,161,"555,015,474*","$267,986","$18,866,974"
161,XPA,$0.018728,XPlay,162,"1,000,000,000*","$30,781","$18,728,100"
162,MTH,$0.085827,Monetha,163,"216,819,832*","$431,638","$18,609,061"
163,ADT,$0.030858,adToken,164,"600,000,000*","$302,790","$18,515,040"
164,PPP,$0.221682,PayPie,165,"82,500,000*","$85,963","$18,288,765"
165,LBC,$0.171432,LBRY Credits,166,"104,394,945","$342,183","$17,896,634"
166,SAN,$0.306403,Santiment Net...,167,"55,967,968*","$462,589","$17,148,753"
167,SLS,$17.04,SaluS,168,"1,004,429*","$459,201","$17,112,565"
168,NMR,$13.70,Numeraire,169,"1,248,667*","$229,818","$17,103,994"
169,CREDO,$0.030953,Credo,170,"549,891,703*","$11,225","$17,020,523"
170,NMC,$1.14,Namecoin,171,"14,736,400","$108,813","$16,860,799"
171,TIME,$22.69,Chronobank,172,"710,113*","$395,912","$16,112,957"
172,POT,$0.071367,PotCoin,173,"218,290,779","$80,782","$15,578,845"
173,ALIS,$0.410529,ALIS,174,"37,852,608*","$1,573,730","$15,539,593"
174,PEPECASH,$0.021697,Pepe Cash,175,"701,884,009*","$9,854","$15,228,497"
175,MUE,$0.120395,MonetaryUnit,176,"126,442,526","$73,706","$15,223,048"
176,VIB,$0.126731,Viberate,177,"120,000,000*","$118,228","$15,207,720"
177,STX,$0.513704,Stox,178,"29,600,000*","$625,628","$15,205,638"
178,ENRG,$0.123107,Energycoin,179,"121,314,314","$81,769","$14,934,641"
179,PPY,$3.91,Peerplays,180,"3,815,843*","$1,168","$14,925,821"
180,PLBT,$3.87,Polybius,181,"3,808,454*","$37,885","$14,742,714"
181,AGRS,$0.348576,Agoras Tokens,182,"42,000,000*","$1,954,400","$14,640,192"
182,OK,$0.195833,OKCash,183,"73,051,390*","$614,334","$14,305,873"
183,XRB,$0.114020,RaiBlocks,184,"125,415,296","$199,641","$14,299,852"
184,ECN,$3.29,E-coin,185,"4,282,735","$36,682","$14,075,851"
185,EXP,$1.77,Expanse,186,"7,906,397","$263,515","$13,979,537"
186,GRC,$0.035122,GridCoin,187,"390,312,753","$123,595","$13,708,486"
187,BLK,$0.178098,BlackCoin,188,"76,437,830*","$132,693","$13,613,425"
188,DLT,$0.158081,Agrello,189,"85,978,873*","$19,800","$13,591,626"
189,GOLOS,$0.108819,Golos,190,"124,518,891","$51,947","$13,550,021"
190,LUN,$5.71,Lunyr,191,"2,297,853*","$204,468","$13,121,614"
191,TOA,$0.007579,ToaCoin,192,"1,718,532,838","$38,999","$13,025,379"
192,NXC,$0.195726,Nexium,193,"66,521,586*","$1,021,140","$13,020,004"
193,RADS,$3.81,Radium,194,"3,369,591*","$1,380,960","$12,848,485"
194,OMNI,$22.57,Omni,195,"559,952*","$183,913","$12,638,506"
195,POE,$0.005883,Po.et,196,"2,136,283,004*","$122,740","$12,568,437"
196,CSNO,$0.175528,BitDice,197,"70,000,000*","$38,804","$12,286,960"
197,HMQ,$0.074933,Humaniq,198,"162,858,880*","$147,711","$12,203,472"
198,QAU,$0.151384,Quantum,199,"79,522,355*","$21,720","$12,038,412"
199,MYST,$0.610078,Mysterium,200,"19,429,024*","$311,567","$11,853,220"
200,VOISE,$0.018261,Voise,201,"643,012,000*","$478,843","$11,742,106"
201,BURST,$0.006455,Burst,202,"1,800,339,818","$148,858","$11,620,941"
202,DTB,$0.504748,Databits,203,"22,747,809*","$111,717","$11,481,911"
203,KORE,$5.68,Kore,204,"2,021,536*","$176,018","$11,480,506"
204,RVT,$0.435705,Rivetz,205,"26,244,468*","$16,035","$11,434,846"
205,LMC,$0.052058,LoMoCoin,206,"217,861,354*","$536,498","$11,341,514"
206,PST,$0.217366,Primas,207,"51,200,000*","$8,962","$11,129,139"
207,CLAM,$4.10,Clams,208,"2,669,266*","$448,752","$10,953,735"
208,INCNT,$0.237937,Incent,209,"46,016,625*","$1,087,070","$10,949,058"
209,AIR,$0.010417,AirToken,210,"1,050,000,000*","$36,805","$10,938,165"
210,SWT,$1.42,Swarm City,211,"7,648,022*","$39,882","$10,859,962"
211,OAX,$0.410588,OAX,212,"25,009,250*","$214,456","$10,268,498"
212,HVN,$0.027129,Hive,213,"375,000,000*","$389,970","$10,173,300"
213,VRC,$0.332868,VeriCoin,214,"30,407,294","$565,649","$10,121,615"
214,SHIFT,$0.892011,Shift,215,"11,308,028*","$98,670","$10,086,885"
215,XDN,$0.001452,DigitalNote,216,"6,885,695,758","$4,268,830","$9,995,965"
216,AMP,$0.121220,Synereo,217,"82,256,324*","$175,164","$9,971,112"
217,MOON,$0.000045,Mooncoin,218,"222,435,427,193","$5,470","$9,929,095"
218,PZM,$1.02,PRIZM,219,"9,661,907*","$11,745","$9,894,470"
219,WGR,$0.053945,Wagerr,220,"183,000,000*","$32,633","$9,871,917"
220,GUP,$0.130066,Matchpool,221,"75,000,000*","$337,150","$9,754,950"
221,XBY,$0.022881,XTRABYTES,222,"425,000,000*","$114,621","$9,724,255"
222,FLO,$0.068723,FlorinCoin,223,"138,884,496","$159,251","$9,544,587"
223,GAM,$7.97,Gambit,224,"1,195,811*","$17,875","$9,536,314"
224,PIX,$0.083688,Lampix,225,"113,322,017*","$18,356","$9,483,670"
225,BSD,$0.545869,BitSend,226,"16,853,075","$171,668","$9,199,571"
226,BET,$0.082557,DAO.Casino,227,"109,942,758*","$107,428","$9,076,511"
227,NEOS,$2.47,NeosCoin,228,"3,531,571","$35,444","$8,713,479"
228,IFT,$0.045260,InvestFeed,229,"191,381,257*","$62,607","$8,661,839"
229,SOAR,$0.011301,Soarcoin,230,"763,073,048*","$1,568","$8,623,641"
230,WCT,$0.833625,Waves Communi...,231,"9,993,840*","$15,691","$8,331,115"
231,CSC,$0.214087,CasinoCoin,232,"38,601,187","$14,709","$8,264,012"
232,CNT,$0.112822,Centurion,233,"72,179,740","$30,331","$8,143,463"
233,SPHR,$2.64,Sphere,234,"3,082,940*","$4,394","$8,131,224"
234,XC,$1.36,XCurrency,235,"5,858,268*","$3,930","$7,983,882"
235,VSL,$0.237042,vSlice,236,"33,390,496*","$277,662","$7,914,950"
236,PINK,$0.020911,PinkCoin,237,"364,270,500","$211,813","$7,617,224"
237,NVST,$0.498868,NVO,238,"15,000,000*","$1,080","$7,483,020"
238,VOX,$0.035584,Voxels,239,"210,000,000*","$51,501","$7,472,661"
239,MUSIC,$0.018919,Musicoin,240,"392,952,160","$96,803","$7,434,144"
240,SLR,$0.201460,SolarCoin,241,"36,734,643*","$35,461","$7,400,561"
241,OBITS,$0.461831,OBITS,242,"15,819,400*","$10,500","$7,305,889"
242,PLU,$8.59,Pluton,243,"850,000*","$181,932","$7,305,253"
243,ODN,$0.294065,Obsidian,244,"24,400,000*","$105,364","$7,175,186"
244,NET,$0.682172,Nimiq,245,"10,500,000*","$130,023","$7,162,806"
245,HEAT,$0.240904,HEAT,246,"29,556,456*","$6,504","$7,120,268"
246,PGL,$0.110230,Prospectors Gold,247,"64,500,000*","$26,501","$7,109,835"
247,XSPEC,$0.339734,Spectrecoin,248,"20,785,264*","$29,157","$7,061,461"
248,TX,$1.14,TransferCoin,249,"6,166,235*","$332,515","$7,032,591"
249,FTC,$0.039128,Feathercoin,250,"178,907,720","$41,419","$7,000,212"
250,IXT,$0.189972,iXledger,251,"35,778,844*","$76,982","$6,796,979"
251,NSR,$0.002442,NuShares,252,"2,777,600,756*","$1,211","$6,782,790"
252,GRS,$0.096182,Groestlcoin,253,"68,619,729","$72,584","$6,599,955"
253,BCY,$0.283074,Bitcrystals,254,"23,233,059*","$129,912","$6,576,675"
254,BTX,$5.58,Bitcore,255,"1,164,584","$28,197","$6,502,351"
255,XWC,$0.025783,WhiteCoin,256,"248,412,907*","$37,132","$6,404,731"
256,BITCNY,$0.152614,bitCNY,257,"40,989,500*","$442,883","$6,255,572"
257,SWIFT,$1.53,Bitswift,258,"4,068,923*","$552,639","$6,215,198"
258,MYB,$2.36,MyBit Token,259,"2,616,334*","$43,835","$6,167,405"
259,BCPT,$0.181569,BlockMason Cr...,260,"33,700,000*","$51,193","$6,118,875"
260,ATCC,$0.579270,ATC Coin,261,"10,525,960*","$211,365","$6,097,373"
261,EAC,$0.000530,EarthCoin,262,"11,452,768,669","$6,581","$6,073,312"
262,TFL,$0.962754,TrueFlip,263,"6,247,267*","$233,499","$6,014,581"
263,AUR,$0.678195,Auroracoin,264,"8,658,139","$76,412","$5,871,907"
264,GCC,$0.011869,TheGCCcoin,265,"493,388,187*","$2,720","$5,856,074"
265,VIBE,$0.034350,VIBE,266,"166,553,898*","$36,261","$5,721,093"
266,EXCL,$1.33,ExclusiveCoin,267,"4,287,148","$192,064","$5,719,827"
267,ABY,$0.007161,ArtByte,268,"792,537,250","$67,247","$5,674,963"
268,EDR,$0.006361,E-Dinar Coin,269,"886,211,988","$3,840,680","$5,636,760"
269,NOTE,$0.043962,DNotes,270,"128,144,156","$41,599","$5,633,486"
270,DENT,$0.000528,Dent,271,"10,614,760,961*","$3,618","$5,609,774"
271,NVC,$3.00,Novacoin,272,"1,871,831","$62,145","$5,608,904"
272,XVC,$0.367575,Vcash,273,"15,254,447","$229,823","$5,607,154"
273,BITB,$0.002564,BitBean,274,"2,176,127,000*","$33,122","$5,579,546"
274,GCN,$0.000038,GCoin,275,"145,608,710,000",$690,"$5,578,721"
275,IOP,$3.06,Internet of P...,276,"1,816,107","$1,925,120","$5,551,113"
276,PDC,$0.110854,Project Decorum,277,"50,000,000*","$83,406","$5,542,700"
277,SEQ,$0.120622,Sequence,278,"45,072,396","$18,955","$5,436,723"
278,EQT,$0.566940,EquiTrader,279,"9,544,040","$244,810","$5,410,898"
279,DBIX,$3.95,DubaiCoin,280,"1,338,599","$43,501","$5,290,665"
280,CRB,$0.320526,Creditbit,281,"16,501,440*","$128,556","$5,289,141"
281,GLD,$0.130130,GoldCoin,282,"40,568,500","$32,827","$5,279,179"
282,CADASTRAL,$0.174102,Bitland,283,"30,000,000*","$16,812","$5,223,060"
283,TIPS,$0.000012,FedoraCoin,284,"443,168,182,458","$1,928","$5,199,648"
284,CURE,$0.218301,Curecoin,285,"23,786,071","$25,683","$5,192,523"
285,QWARK,$0.135444,Qwark,286,"37,993,271*","$100,153","$5,145,961"
286,POSW,$0.115871,PoSW Coin,287,"44,100,000*","$31,440","$5,109,911"
287,CAT,$0.692808,BlockCAT,288,"7,360,121*","$11,213","$5,099,151"
288,XTO,$0.156286,Tao,289,"32,582,457","$15,666","$5,092,182"
289,GCR,$0.048286,Global Curren...,290,"103,281,931*","$38,856","$4,987,113"
290,XBC,$48.93,Bitcoin Plus,291,"101,793*","$31,956","$4,980,830"
291,CVCOIN,$0.603348,CVCoin,292,"8,157,653*","$7,890","$4,921,904"
292,HTML5,$0.000121,HTMLCOIN,293,"40,659,020,000","$14,443","$4,904,291"
293,TIX,$0.122436,Blocktix,294,"40,000,000*","$2,933","$4,897,440"
294,REAL,$0.474811,REAL,295,"10,055,817*","$26,905","$4,774,613"
295,BLITZ,$1.16,Blitzcash,296,"4,097,707*","$92,859","$4,743,055"
296,SCL,$0.277594,Social,297,"16,714,020*","$16,002","$4,639,712"
297,FLDC,$0.008601,FoldingCoin,298,"524,682,737*","$84,254","$4,513,011"
298,BCO,$0.179027,BridgeCoin,299,"24,828,480","$25,010","$4,444,968"
299,NTRN,$0.140079,Neutron,300,"31,532,522*","$6,187","$4,417,044"
300,XST,$0.160268,Stealthcoin,301,"27,171,602","$409,280","$4,354,738"
301,ZRC,$1.19,ZrCoin,302,"3,630,790*","$53,038","$4,329,790"
302,COVAL,$0.004316,Circuits of V...,303,"1,000,000,000*","$48,902","$4,316,030"
303,PTC,$0.032401,Pesetacoin,304,"131,107,544","$51,664","$4,248,068"
304,DYN,$2.30,Dynamic,305,"1,830,804*","$22,167","$4,219,142"
305,ERC,$0.418371,EuropeCoin,306,"9,933,138","$18,260","$4,155,737"
306,SNRG,$1.33,Synergy,307,"3,123,643*","$70,459","$4,149,416"
307,ZEIT,$0.000111,Zeitcoin,308,"36,971,143,594","$4,350","$4,119,805"
308,PRO,$0.291767,Propy,309,"14,057,212*","$114,554","$4,101,431"
309,PASC,$0.279236,Pascal Coin,310,"14,336,900","$106,602","$4,003,379"
310,RAIN,$0.056898,Condensate,311,"68,739,988","$13,218","$3,911,147"
311,TRUST,$0.119259,TrustPlus,312,"32,086,595*","$87,598","$3,826,615"
312,TRC,$0.178018,Terracoin,313,"21,380,350","$18,026","$3,806,087"
313,BELA,$0.098723,Bela,314,"38,112,250","$10,264","$3,762,567"
314,PUT,$0.018704,PutinCoin,315,"200,713,864","$1,023","$3,754,112"
315,GEO,$1.13,GeoCoin,316,"3,258,683","$118,989","$3,697,008"
316,HUSH,$1.65,Hush,317,"2,242,500","$21,498","$3,695,976"
317,VRM,$2.78,VeriumReserve,318,"1,327,066","$65,751","$3,694,552"
318,PBT,$3682.60,Primalbase Token,319,"1,000*","$10,300","$3,682,600"
319,UNY,$0.018219,Unity Ingot,320,"202,000,000*","$13,331","$3,680,177"
320,OCT,$0.121907,OracleChain,321,"30,000,000*","$1,446","$3,657,210"
321,THC,$0.015334,HempCoin,322,"227,489,313","$51,976","$3,488,230"
322,SPR,$0.387387,SpreadCoin,323,"8,943,706","$216,345","$3,464,675"
323,APX,$4.88,APX,324,"703,179*","$33,199","$3,429,720"
324,SBD,$0.965996,Steem Dollars,325,"3,439,072*","$93,356","$3,322,130"
325,SYNX,$0.210216,Syndicate,326,"15,729,560*","$153,483","$3,306,605"
326,XMY,$0.002152,Myriad,327,"1,521,906,250","$16,470","$3,274,397"
327,CRAVE,$2.33,Crave,328,"1,401,962*","$7,298","$3,268,338"
328,BITUSD,$1.03,bitUSD,329,"3,155,240*","$152,228","$3,259,773"
329,HBT,$0.145131,Hubii Network,330,"22,261,249*","$3,906","$3,230,797"
330,VISIO,$0.063480,Visio,331,"50,788,966*","$6,371","$3,224,073"
331,BLU,$0.005557,BlueCoin,332,"574,683,675",$949,"$3,193,661"
332,RMC,$1.61,Remicoin,333,"1,979,224*","$8,060","$3,180,811"
333,EBTC,$0.153899,eBTC,334,"20,564,300*","$146,931","$3,164,825"
334,DIME,$0.000006,Dimecoin,335,"535,996,156,368","$3,754","$3,144,175"
335,ZCL,$1.72,ZClassic,336,"1,809,800","$151,464","$3,117,978"
336,DOPE,$0.027827,DopeCoin,337,"111,085,648*","$41,512","$3,091,136"
