,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
73,AE,$0.323494,Aeternity,74,"233,020,472*","$969,045","$75,380,725"
74,NXS,$1.42,Nexus,75,"53,175,724","$264,545","$75,362,232"
75,VTC,$1.75,Vertcoin,76,"40,435,500","$2,568,590","$70,779,108"
76,XVG,$0.004971,Verge,77,"14,127,590,354","$1,694,970","$70,223,731"
77,GXS,$1.68,GXShares,78,"40,510,000*","$1,067,630","$68,178,330"
78,NXT,$0.066357,Nxt,79,"998,999,942*","$5,209,850","$66,290,639"
79,BDL,$0.413935,Bitdeal,80,"156,209,812","$181,931","$64,660,709"
80,PURA,$0.369832,Pura,81,"171,523,855","$219,128","$63,435,010"
81,NAV,$0.948522,NAV Coin,82,"61,912,665*","$18,347,200","$58,725,525"
82,NEBL,$4.52,Neblio,83,"12,472,398*","$1,964,730","$56,381,848"
83,KIN,$0.000070,Kin,84,"756,097,560,976*","$115,494","$53,109,502"
84,ANT,$1.61,Aragon,85,"32,732,352*","$585,708","$52,799,248"
85,NLC2,$0.249359,NoLimitCoin,86,"203,983,550*","$267,913","$50,865,134"
86,CTR,$0.730265,Centra,87,"68,000,000*","$1,887,350","$49,658,020"
87,AST,$0.330443,AirSwap,88,"150,000,000*","$3,413,720","$49,566,450"
88,ATB,$1.28,ATBCoin,89,"38,419,779","$1,246,850","$49,265,298"
89,IOC,$2.97,I/O Coin,90,"16,373,643*","$189,641","$48,642,818"
90,ADX,$0.861629,AdEx,91,"56,325,759*","$2,779,600","$48,531,908"
91,PART,$6.10,Particl,92,"7,741,654*","$158,504","$47,262,563"
92,UBQ,$1.21,Ubiq,93,"38,414,535","$349,880","$46,532,678"
93,TAAS,$5.64,TaaS,94,"8,146,001*","$283,378","$45,962,343"
94,LRC,$0.157953,Loopring,95,"286,170,756*","$322,125","$45,201,529"
95,DCN,$0.000147,Dentacoin,96,"303,095,254,787*","$34,694","$44,641,385"
96,SPRTS,$0.000055,Sprouts,97,"796,665,816,531*","$2,361","$43,749,700"
97,EDG,$0.526623,Edgeless,98,"82,046,288*","$448,202","$43,207,462"
98,MLN,$69.99,Melon,99,"599,400*","$336,061","$41,953,325"
99,BQX,$0.582626,Bitquence,100,"71,637,960*","$371,927","$41,738,138"
100,WINGS,$0.448505,Wings,101,"89,708,333*","$267,048","$40,234,636"
101,XZC,$12.13,ZCoin,102,"3,238,558","$3,246,570","$39,279,174"
102,STORJ,$0.390279,Storj,103,"99,379,847*","$381,677","$38,785,867"
103,MGO,$0.385672,MobileGo,104,"98,028,887*","$259,051","$37,806,997"
104,SNM,$0.105010,SONM,105,"359,600,000*","$1,164,740","$37,761,596"
105,FAIR,$0.694780,FairCoin,106,"53,193,831*","$160,205","$36,958,010"
106,SMART,$0.052404,SmartCash,107,"702,541,388*","$90,250","$36,816,049"
107,RLC,$0.461022,iExec RLC,108,"79,070,793*","$145,972","$36,453,375"
108,ENG,$0.475287,Enigma,109,"74,836,171*","$1,105,430","$35,568,659"
109,NLG,$0.097308,Gulden,110,"354,664,045","$229,838","$34,511,613"
110,SUB,$0.147852,Substratum,111,"226,091,449*","$2,464,120","$33,428,073"
111,RDD,$0.001102,ReddCoin,112,"28,645,545,900*","$322,098","$31,554,215"
112,CLOAK,$6.10,CloakCoin,113,"5,117,889*","$188,019","$31,229,155"
113,RISE,$0.270147,Rise,114,"113,139,200*","$517,690","$30,564,215"
114,CFI,$0.089644,Cofound.it,115,"325,000,000*","$215,152","$29,134,398"
115,QRL,$0.558315,Quantum Resis...,116,"52,000,000*","$298,317","$29,032,380"
116,MDA,$1.43,Moeda Loyalty...,117,"19,628,888*","$235,422","$28,160,192"
117,XAS,$0.369447,Asch,118,"75,000,000","$9,060","$27,708,525"
118,AEON,$1.89,Aeon,119,"14,651,140","$652,337","$27,622,381"
119,PPC,$1.13,Peercoin,120,"24,390,313","$197,591","$27,479,590"
120,TRST,$0.295184,WeTrust,121,"92,147,500*","$340,944","$27,200,468"
121,XEL,$0.308792,Elastic,122,"86,976,062*","$271,277","$26,857,512"
122,CND,$0.018522,Cindicator,123,"1,445,976,590*","$102,706","$26,782,668"
123,KICK,$0.081987,KickCoin,124,"321,137,782*","$213,479","$26,329,188"
124,TKN,$1.10,TokenCard,125,"23,644,056*","$198,032","$26,056,695"
125,VIA,$1.13,Viacoin,126,"22,861,215","$322,078","$25,761,389"
126,DICE,$3.58,Etheroll,127,"7,001,623*","$34,036","$25,070,500"
127,EDO,$2.33,Eidoo,128,"10,708,403*","$46,780","$24,907,852"
128,CMP,$5.79,Compcoin,129,"4,292,018","$384,094","$24,850,183"
129,BMC,$0.820384,Blackmoon Crypto,130,"30,049,251*","$746,057","$24,651,925"
130,MANA,$0.010772,Decentraland,131,"2,273,755,650*","$594,289","$24,493,351"
131,XAUR,$0.190590,Xaurum,132,"127,109,290*","$192,479","$24,225,760"
132,1ST,$0.276138,FirstBlood,133,"85,558,371*","$615,862","$23,625,917"
133,EMC,$0.577997,Emercoin,134,"40,849,722","$84,635","$23,611,017"
134,TGT,$0.024738,Target Coin,135,"952,429,892*","$1,690","$23,561,592"
135,LEO,$0.252812,LEOcoin,136,"91,860,189*","$48,104","$23,223,358"
136,DNT,$0.038302,district0x,137,"600,000,000*","$1,856,220","$22,981,020"
137,TNT,$0.053617,Tierion,138,"422,513,667*","$217,912","$22,654,127"
138,DCT,$0.438553,DECENT,139,"51,306,089*","$66,425","$22,500,439"
139,TRIG,$0.697097,Triggers,140,"32,105,578*","$2,481,230","$22,380,702"
140,XCP,$8.52,Counterparty,141,"2,617,579*","$254,494","$22,297,664"
141,BAY,$0.022065,BitBay,142,"1,007,791,123*","$33,860","$22,236,609"
142,RBY,$0.892228,Rubycoin,143,"24,884,386*","$694,086","$22,202,546"
143,TCC,$0.130354,The ChampCoin,144,"164,925,727*","$90,963","$21,498,728"
144,PTOY,$0.306416,Patientory,145,"70,000,000*","$547,516","$21,449,120"
145,CRW,$1.33,Crown,146,"15,658,605","$62,357","$20,754,854"
146,SKY,$3.49,Skycoin,147,"5,933,198*","$14,153","$20,735,400"
147,EVX,$1.25,Everex,148,"16,500,000*","$278,733","$20,591,175"
148,SIB,$1.29,SIBCoin,149,"15,641,798","$53,754","$20,244,398"
149,PLR,$0.088713,Pillar,150,"227,384,800*","$212,608","$20,171,920"
150,PPP,$0.243117,PayPie,151,"82,500,000*","$87,568","$20,057,153"
151,SAFEX,$0.009264,Safe Exchange...,152,"2,147,483,647*","$194,347","$19,894,697"
152,ION,$1.16,ION,153,"16,997,594*","$13,177","$19,776,361"
153,ADT,$0.032563,adToken,154,"600,000,000*","$420,967","$19,537,680"
154,AVT,$3.19,Aventus,155,"6,000,000*","$2,065,190","$19,136,100"
155,EMC2,$0.088324,Einsteinium,156,"214,766,628","$1,083,580","$18,969,091"
156,XPA,$0.018619,XPlay,157,"1,000,000,000*","$41,874","$18,618,900"
157,ALIS,$0.491697,ALIS,158,"37,852,608*","$1,602,040","$18,612,014"
158,CDT,$0.033286,CoinDash,159,"555,015,474*","$284,441","$18,474,134"
159,MTH,$0.084819,Monetha,160,"216,819,832*","$416,590","$18,390,333"
160,MSP,$0.129872,Mothership,161,"140,000,000*","$188,882","$18,182,080"
161,LBC,$0.173947,LBRY Credits,162,"104,394,945","$404,023","$18,159,187"
162,NMR,$14.34,Numeraire,163,"1,248,667*","$352,466","$17,911,508"
163,DMD,$7.16,Diamond,164,"2,473,195","$123,638","$17,701,396"
164,ZEN,$7.65,ZenCash,165,"2,295,289","$287,700","$17,554,740"
165,UNO,$85.73,Unobtanium,166,"197,829","$521,962","$16,959,847"
166,CREDO,$0.030811,Credo,167,"549,891,703*","$20,961","$16,942,493"
167,XRL,$0.195820,Rialto,168,"85,000,000*","$40,240","$16,644,700"
168,NMC,$1.13,Namecoin,169,"14,736,400","$97,382","$16,640,048"
169,SAN,$0.296548,Santiment Net...,170,"55,967,968*","$340,840","$16,597,189"
170,AGRS,$0.393158,Agoras Tokens,171,"42,000,000*","$1,662,650","$16,512,636"
171,PEPECASH,$0.022662,Pepe Cash,172,"701,884,009*","$9,009","$15,905,955"
172,POT,$0.070414,PotCoin,173,"218,290,250","$260,543","$15,370,602"
173,VIB,$0.127515,Viberate,174,"120,000,000*","$111,574","$15,301,800"
174,SLS,$14.83,SaluS,175,"1,004,427*","$421,821","$14,898,867"
175,MUE,$0.116679,MonetaryUnit,176,"126,407,030","$68,200","$14,749,046"
176,TIME,$20.77,Chronobank,177,"710,113*","$354,362","$14,748,120"
177,OK,$0.201506,OKCash,178,"73,049,720*","$1,361,490","$14,719,957"
178,STX,$0.493936,Stox,179,"29,600,000*","$611,334","$14,620,506"
179,PLBT,$3.80,Polybius,180,"3,808,454*","$32,052","$14,465,573"
180,EXP,$1.83,Expanse,181,"7,906,397","$352,026","$14,447,279"
181,NXC,$0.214674,Nexium,182,"66,521,586*","$1,477,700","$14,280,455"
182,ECN,$3.26,E-coin,183,"4,277,784","$34,422","$13,963,370"
183,GOLOS,$0.111801,Golos,184,"124,518,891","$47,212","$13,921,337"
184,XRB,$0.107421,RaiBlocks,185,"125,415,296","$207,784","$13,472,237"
185,LUN,$5.78,Lunyr,186,"2,297,853*","$247,602","$13,289,082"
186,DLT,$0.154044,Agrello,187,"85,978,873*","$13,627","$13,244,530"
187,BLK,$0.172440,BlackCoin,188,"76,436,884*","$106,756","$13,180,776"
188,GRC,$0.033714,GridCoin,189,"390,312,753","$56,729","$13,159,082"
189,ENRG,$0.107909,Energycoin,190,"121,312,984","$15,942","$13,090,763"
190,OMNI,$23.32,Omni,191,"559,949*","$174,087","$13,056,215"
191,RADS,$3.80,Radium,192,"3,369,254*","$1,228,850","$12,817,416"
192,PPY,$3.33,Peerplays,193,"3,815,845*","$3,290","$12,724,964"
193,TOA,$0.007383,ToaCoin,194,"1,718,266,620","$82,966","$12,685,481"
194,HMQ,$0.076772,Humaniq,195,"162,858,880*","$147,523","$12,503,051"
195,QAU,$0.151632,Quantum,196,"79,522,355*","$30,265","$12,058,134"
196,MYST,$0.617687,Mysterium,197,"19,429,024*","$293,708","$12,001,056"
197,POE,$0.005551,Po.et,198,"2,136,283,004*","$125,990","$11,859,319"
198,KORE,$5.84,Kore,199,"2,021,523*","$185,605","$11,802,054"
199,BURST,$0.006454,Burst,200,"1,800,339,818","$115,352","$11,619,465"
200,RVT,$0.434923,Rivetz,201,"26,244,468*","$13,539","$11,414,323"
201,PST,$0.218180,Primas,202,"51,200,000*","$10,599","$11,170,816"
202,CSNO,$0.151904,BitDice,203,"70,000,000*","$57,362","$10,633,280"
203,CLAM,$3.98,Clams,204,"2,668,560*","$400,809","$10,628,901"
204,VOISE,$0.016469,Voise,205,"643,012,000*","$593,046","$10,589,958"
205,AMP,$0.127702,Synereo,206,"82,256,324*","$127,708","$10,504,297"
206,LMC,$0.048191,LoMoCoin,207,"217,814,456*","$566,522","$10,496,675"
207,SHIFT,$0.927069,Shift,208,"11,306,324*","$80,592","$10,481,742"
208,DTB,$0.456019,Databits,209,"22,747,809*","$91,694","$10,373,433"
209,SWT,$1.36,Swarm City,210,"7,648,022*","$30,904","$10,363,529"
210,OAX,$0.409347,OAX,211,"25,009,250*","$231,060","$10,237,461"
211,AIR,$0.009627,AirToken,212,"1,050,000,000*","$99,416","$10,108,560"
212,XDN,$0.001444,DigitalNote,213,"6,885,695,758","$4,612,850","$9,943,909"
213,MOON,$0.000044,Mooncoin,214,"222,432,186,207","$4,733","$9,868,493"
214,GAM,$8.19,Gambit,215,"1,195,780*","$21,147","$9,798,763"
215,WGR,$0.053335,Wagerr,216,"183,000,000*","$29,285","$9,760,305"
216,CSC,$0.252790,CasinoCoin,217,"38,601,187","$11,875","$9,757,994"
217,PZM,$0.999474,PRIZM,218,"9,655,667*","$11,180","$9,650,588"
218,GUP,$0.127795,Matchpool,219,"75,000,000*","$320,883","$9,584,625"
219,VRC,$0.314459,VeriCoin,220,"30,406,769","$517,319","$9,561,682"
220,FLO,$0.067308,FlorinCoin,221,"138,859,379","$183,449","$9,346,361"
221,PIX,$0.081794,Lampix,222,"113,322,017*","$21,176","$9,269,072"
222,HVN,$0.024339,Hive,223,"375,000,000*","$370,747","$9,127,050"
223,BET,$0.080510,DAO.Casino,224,"109,942,758*","$101,736","$8,851,480"
224,IFT,$0.045155,InvestFeed,225,"191,381,257*","$63,461","$8,641,897"
225,BSD,$0.507535,BitSend,226,"16,847,575","$146,407","$8,550,734"
226,SOAR,$0.011028,Soarcoin,227,"763,073,048*","$12,821","$8,415,398"
227,EDR,$0.009491,E-Dinar Coin,228,"886,211,988","$637,393","$8,411,100"
228,NEOS,$2.36,NeosCoin,229,"3,530,921","$29,624","$8,325,664"
229,WCT,$0.810684,Waves Communi...,230,"9,993,840*","$17,636","$8,101,846"
230,CNT,$0.111754,Centurion,231,"72,157,960","$36,343","$8,063,941"
231,NET,$0.751466,Nimiq,232,"10,500,000*","$106,113","$7,890,393"
232,INCNT,$0.169703,Incent,233,"46,016,625*","$205,255","$7,809,159"
233,SPHR,$2.51,Sphere,234,"3,082,940*","$6,019","$7,738,458"
234,VSL,$0.229606,vSlice,235,"33,390,496*","$242,623","$7,666,658"
235,ODN,$0.309874,Obsidian,236,"24,400,000*","$148,223","$7,560,926"
236,VOX,$0.035553,Voxels,237,"210,000,000*","$41,792","$7,466,193"
237,PINK,$0.020483,PinkCoin,238,"364,224,800","$325,083","$7,460,344"
238,XBY,$0.017362,XTRABYTES,239,"425,000,000*","$23,267","$7,378,935"
239,OBITS,$0.461209,OBITS,240,"15,819,400*","$16,462","$7,296,050"
240,MUSIC,$0.018517,Musicoin,241,"392,031,512","$105,944","$7,259,248"
241,PLU,$8.54,Pluton,242,"850,000*","$167,908","$7,256,454"
242,MYB,$2.76,MyBit Token,243,"2,616,334*","$34,048","$7,209,804"
243,FTC,$0.039807,Feathercoin,244,"178,853,880","$44,348","$7,119,583"
244,SLR,$0.189769,SolarCoin,245,"36,734,375*","$36,024","$6,971,046"
245,NVST,$0.463861,NVO,246,"15,000,000*","$3,884","$6,957,915"
246,PGL,$0.107030,Prospectors Gold,247,"64,500,000*","$27,439","$6,903,435"
247,IXT,$0.189608,iXledger,248,"35,778,844*","$49,532","$6,783,955"
248,XSPEC,$0.321230,Spectrecoin,249,"20,785,264*","$25,953","$6,676,850"
249,GRS,$0.095619,Groestlcoin,250,"68,616,454","$64,320","$6,561,044"
250,BTX,$5.53,Bitcore,251,"1,163,633","$25,759","$6,438,462"
251,CVCOIN,$0.787480,CVCoin,252,"8,157,653*","$10,141","$6,423,989"
252,BCY,$0.273693,Bitcrystals,253,"23,233,059*","$83,196","$6,358,726"
253,TX,$1.03,TransferCoin,254,"6,165,578*","$234,927","$6,323,540"
254,XWC,$0.025034,WhiteCoin,255,"248,411,647*","$42,063","$6,218,787"
255,BITCNY,$0.150467,bitCNY,256,"40,761,000*","$932,331","$6,133,185"
256,TFL,$0.963909,TrueFlip,257,"6,247,267*","$229,737","$6,021,797"
257,HTML5,$0.000148,HTMLCOIN,258,"40,659,020,000","$14,846","$6,016,925"
258,EXCL,$1.38,ExclusiveCoin,259,"4,286,462","$383,709","$5,920,247"
259,BCPT,$0.174080,BlockMason Cr...,260,"33,700,000*","$80,333","$5,866,496"
260,EQT,$0.610748,EquiTrader,261,"9,540,889","$191,132","$5,827,079"
261,AUR,$0.663731,Auroracoin,262,"8,658,139","$76,795","$5,746,675"
262,GCC,$0.011525,TheGCCcoin,263,"492,991,034*","$3,722","$5,681,524"
263,BITB,$0.002592,BitBean,264,"2,175,362,000*","$66,468","$5,637,712"
264,VIBE,$0.033764,VIBE,265,"166,519,091*","$40,006","$5,622,367"
265,ATCC,$0.532692,ATC Coin,266,"10,525,960*","$194,076","$5,607,095"
266,ECC,$0.000221,E-Currency Coin,267,"25,000,000,000","$8,705","$5,514,150"
267,ABY,$0.006948,ArtByte,268,"792,537,250","$173,293","$5,506,501"
268,XVC,$0.356773,Vcash,269,"15,254,447","$71,456","$5,442,375"
269,CAT,$0.736534,BlockCAT,270,"7,360,121*","$14,649","$5,420,979"
270,XTO,$0.165865,Tao,271,"32,581,685","$9,838","$5,404,161"
271,NVC,$2.89,Novacoin,272,"1,871,430","$53,283","$5,400,836"
272,PDC,$0.107305,Project Decorum,273,"50,000,000*","$82,713","$5,365,250"
273,IOP,$2.93,Internet of P...,274,"1,816,107","$1,426,270","$5,322,882"
274,CURE,$0.220181,Curecoin,275,"23,786,009","$26,875","$5,237,227"
275,DBIX,$3.92,DubaiCoin,276,"1,336,357","$39,770","$5,232,092"
276,HEAT,$0.176514,HEAT,277,"29,545,080*","$11,361","$5,215,120"
277,GLD,$0.126683,GoldCoin,278,"40,567,532","$37,112","$5,139,217"
278,SEQ,$0.112819,Sequence,279,"45,071,096","$18,580","$5,084,876"
279,CADASTRAL,$0.169350,Bitland,280,"30,000,000*","$8,110","$5,080,500"
280,TIPS,$0.000011,FedoraCoin,281,"443,168,182,458","$1,842","$4,997,253"
281,NOTE,$0.038516,DNotes,282,"128,128,787","$23,232","$4,935,008"
282,DENT,$0.000463,Dent,283,"10,614,760,961*","$3,845","$4,913,233"
283,POSW,$0.111211,PoSW Coin,284,"44,100,000*","$31,323","$4,904,405"
284,CRB,$0.294872,Creditbit,285,"16,501,440*","$127,218","$4,865,813"
285,NTRN,$0.154180,Neutron,286,"31,522,187*","$6,154","$4,860,091"
286,TIX,$0.120998,Blocktix,287,"40,000,000*","$13,430","$4,839,920"
287,GCR,$0.046426,Global Curren...,288,"103,280,456*","$24,625","$4,794,888"
288,QWARK,$0.123903,Qwark,289,"37,761,844*","$39,979","$4,678,806"
289,RAIN,$0.052898,Condensate,290,"87,630,496","$14,986","$4,635,496"
290,BCO,$0.186673,BridgeCoin,291,"24,787,968","$23,846","$4,627,244"
291,SWIFT,$1.12,Bitswift,292,"4,068,921*","$73,753","$4,576,844"
292,XBC,$44.85,Bitcoin Plus,293,"101,781*","$52,313","$4,565,306"
293,BLITZ,$1.10,Blitzcash,294,"4,097,680*","$98,586","$4,519,044"
294,FLDC,$0.008573,FoldingCoin,295,"524,682,737*","$79,737","$4,498,147"
295,COVAL,$0.004466,Circuits of V...,296,"1,000,000,000*","$66,896","$4,466,450"
296,ZRC,$1.21,ZrCoin,297,"3,630,790*","$58,744","$4,375,211"
297,DYN,$2.37,Dynamic,298,"1,830,314*","$35,554","$4,329,736"
298,REAL,$0.427820,REAL,299,"10,055,817*","$20,148","$4,302,080"
299,XST,$0.156886,Stealthcoin,300,"27,168,917","$395,984","$4,262,423"
300,ERC,$0.418964,EuropeCoin,301,"9,933,001","$16,402","$4,161,570"
301,TRUST,$0.128479,TrustPlus,302,"32,086,595*","$118,247","$4,122,454"
302,TRC,$0.191314,Terracoin,303,"21,380,350","$7,415","$4,090,360"
303,PTC,$0.030861,Pesetacoin,304,"131,100,834","$50,482","$4,045,955"
304,SNRG,$1.29,Synergy,305,"3,122,433*","$129,706","$4,012,982"
305,WBB,$3.25,Wild Beast Block,306,"1,230,502","$5,106","$3,995,697"
306,PRO,$0.283835,Propy,307,"14,057,212*","$102,444","$3,989,929"
307,PASC,$0.274273,Pascal Coin,308,"14,323,200","$76,056","$3,928,467"
308,SCL,$0.233444,Social,309,"16,714,020*","$11,208","$3,901,788"
309,BELA,$0.100801,Bela,310,"38,105,925","$22,961","$3,841,115"
310,PBT,$3739.28,Primalbase Token,311,"1,000*","$9,612","$3,739,280"
311,PUT,$0.018288,PutinCoin,312,"200,713,164","$1,030","$3,670,622"
312,UNY,$0.017910,Unity Ingot,313,"202,000,000*","$10,488","$3,617,840"
313,OCT,$0.120504,OracleChain,314,"30,000,000*","$2,045","$3,615,120"
314,HUSH,$1.61,Hush,315,"2,242,500","$21,485","$3,608,721"
315,APX,$4.97,APX,316,"703,179*","$25,598","$3,492,317"
316,GEO,$1.05,GeoCoin,317,"3,258,025","$83,231","$3,418,190"
317,SPR,$0.380174,SpreadCoin,318,"8,941,096","$247,934","$3,399,172"
318,SYNX,$0.216007,Syndicate,319,"15,719,530*","$45,836","$3,395,529"
319,SBD,$0.981855,Steem Dollars,320,"3,451,213*","$89,508","$3,388,591"
320,THC,$0.014780,HempCoin,321,"227,489,313","$51,164","$3,362,201"
321,XMY,$0.002205,Myriad,322,"1,521,764,250","$14,510","$3,355,216"
322,VRM,$2.45,VeriumReserve,323,"1,326,337","$74,955","$3,250,905"
323,STA,$0.621275,Starta,324,"5,068,914*","$21,229","$3,149,190"
324,BITUSD,$1.01,bitUSD,325,"3,109,810*","$231,765","$3,144,484"
325,BLU,$0.005399,BlueCoin,326,"574,683,675","$1,395","$3,102,510"
326,RMC,$1.57,Remicoin,327,"1,979,224*","$4,954","$3,099,227"
327,DOPE,$0.027626,DopeCoin,328,"111,085,648*","$31,904","$3,068,874"
328,OPT,$0.021083,Opus,329,"140,080,549*","$8,108","$2,953,262"
329,MEME,$0.177942,Memetic,330,"16,458,796","$55,154","$2,928,711"
330,SNC,$0.026502,SunContract,331,"107,712,011*","$327,980","$2,854,551"
331,BUN,$0.000028,BunnyCoin,332,"102,129,108,274","$2,788","$2,841,783"
332,CHC,$0.179228,ChainCoin,333,"15,792,656","$7,243","$2,830,486"
333,BTM,$0.405453,Bitmark,334,"6,907,640","$5,302","$2,800,723"
334,VASH,$0.006948,VPNCoin,335,"400,339,746*","$930,615","$2,781,693"
335,2GIVE,$0.005364,2GIVE,336,"516,516,168","$20,640","$2,770,799"
336,MER,$0.027672,Mercury,337,"100,000,000*","$47,677","$2,767,240"
