,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
65,SNGLS,$0.136736,SNGLSSingularDTV,66,"600,000,000*","$1,257,390","$82,041,600"
66,GNO,$73.75,GNOGnosis,67,"1,104,590*","$299,336","$81,458,652"
67,BNT,$2.00,BNTBancor,68,"40,772,871*","$913,354","$81,425,869"
68,XVG,$0.005637,XVGVerge,69,"14,176,348,187","$2,863,990","$79,917,178"
69,ATM,$0.027344,ATMATMChain,70,"2,913,534,434*","$556,503","$79,667,977"
70,FUN,$0.019401,FUNFunFair,71,"4,000,000,000*","$1,569,660","$77,602,800"
71,PURA,$0.428527,PURAPura,72,"171,648,045","$125,711","$73,555,822"
72,LINK,$0.208976,LINKChainLink,73,"350,000,000*","$1,854,020","$73,141,600"
73,GXS,$1.78,GXSGXShares,74,"40,510,000*","$2,437,680","$72,219,608"
74,SMART,$0.088091,SMARTSmartCash,75,"796,464,254*","$94,817","$70,161,014"
75,MCAP,$1.81,MCAPMCAP,76,"38,295,641*","$845,542","$69,271,836"
76,BQX,$0.859975,BQXBitquence,77,"71,738,060*","$466,313","$61,692,938"
77,NAV,$0.969310,NAVNAV Coin,78,"61,968,465*","$7,440,100","$60,066,652"
78,NXS,$1.12,NXSNexus,79,"53,447,927","$273,528","$59,779,368"
79,AE,$0.254416,AEAeternity,80,"233,020,472*","$338,565","$59,284,136"
80,NXT,$0.058450,NXTNxt,81,"998,999,942*","$2,001,440","$58,391,547"
81,VEN,$0.209642,VENVeChain,82,"277,162,633*","$487,072","$58,104,929"
82,IOC,$3.47,IOCI/O Coin,83,"16,376,522*","$234,506","$56,853,715"
83,PART,$7.19,PARTParticl,84,"7,755,541*","$121,766","$55,775,291"
84,RLC,$0.682600,RLCiExec RLC,85,"79,070,793*","$536,412","$53,973,723"
85,ADX,$0.947348,ADXAdEx,86,"56,355,171*","$2,190,790","$53,387,959"
86,EDG,$0.650088,EDGEdgeless,87,"82,046,288*","$925,059","$53,337,307"
87,XZC,$16.02,XZCZCoin,88,"3,329,353","$1,349,730","$53,335,573"
88,NEBL,$4.15,NEBLNeblio,89,"12,506,895*","$658,277","$51,918,997"
89,TAAS,$6.07,TAASTaaS,90,"8,146,001*","$512,588","$49,410,382"
90,UBQ,$1.27,UBQUbiq,91,"38,606,733","$236,144","$49,195,016"
91,BDL,$0.308299,BDLBitdeal,92,"156,209,812","$173,558","$48,159,329"
92,GRS,$0.695553,GRSGroestlcoin,93,"68,701,264","$24,721,100","$47,785,370"
93,ANT,$1.46,ANTAragon,94,"32,685,221*","$290,828","$47,718,462"
94,BQ,$0.038284,BQbitqy,95,"1,243,835,384*","$54,718","$47,619,118"
95,DCN,$0.000155,DCNDentacoin,96,"303,095,254,787*","$105,776","$46,867,619"
96,FAIR,$0.879267,FAIRFairCoin,97,"53,193,831*","$163,089","$46,771,581"
97,LRC,$0.156150,LRCLoopring,98,"286,170,756*","$856,271","$44,685,563"
98,ATB,$1.14,ATBATBCoin,99,"38,686,075","$380,124","$44,084,717"
99,STORJ,$0.426923,STORJStorj,100,"100,787,208*","$662,126","$43,028,377"
100,ZEN,$18.18,ZENZenCash,101,"2,358,874","$1,612,790","$42,895,425"
101,NLC2,$0.208828,NLC2NoLimitCoin,102,"204,141,617*","$139,078","$42,630,486"
102,KIN,$0.000053,KINKin,103,"756,097,560,976*","$45,475","$40,438,215"
103,WINGS,$0.444725,WINGSWings,104,"89,708,333*","$265,509","$39,895,538"
104,QRL,$0.711253,QRLQuantum Resis...,105,"52,000,000*","$157,816","$36,985,156"
105,MLN,$59.47,MLNMelon,106,"599,400*","$860,074","$35,648,056"
106,AMB,$0.244673,AMBAmber,107,"144,590,975*","$148,657","$35,377,508"
107,MGO,$0.358716,MGOMobileGo,108,"98,028,887*","$234,005","$35,164,530"
108,NLG,$0.093861,NLGGulden,109,"355,388,445","$120,411","$33,357,079"
109,VIA,$1.45,VIAViacoin,110,"22,875,140","$1,067,460","$33,134,182"
110,SNM,$0.091925,SNMSONM,111,"359,600,000*","$675,024","$33,056,050"
111,CTR,$0.470234,CTRCentra,112,"68,000,000*","$1,064,780","$31,975,912"
112,LEO,$0.335056,LEOLEOcoin,113,"92,471,778*","$1,305,620","$30,983,224"
113,XEL,$0.347013,XELElastic,114,"87,315,492*","$5,471,830","$30,299,611"
114,AST,$0.201585,ASTAirSwap,115,"150,000,000*","$1,817,200","$30,237,750"
115,ENG,$0.402219,ENGEnigma,116,"74,836,171*","$363,757","$30,100,530"
116,RPX,$0.055116,RPXRed Pulse,117,"543,348,500*","$2,184,420","$29,947,142"
117,RDD,$0.001042,RDDReddCoin,118,"28,655,638,965*","$701,219","$29,870,925"
118,MDA,$1.49,MDAMoeda Loyalty...,119,"19,628,888*","$328,361","$29,225,451"
119,PPC,$1.18,PPCPeercoin,120,"24,411,980","$125,347","$28,693,841"
120,CLOAK,$5.58,CLOAKCloakCoin,121,"5,119,699*","$253,463","$28,581,643"
121,EVX,$1.73,EVXEverex,122,"16,500,000*","$3,021,490","$28,488,570"
122,CFI,$0.087201,CFICofound.it,123,"325,000,000*","$194,076","$28,340,325"
123,UNITY,$34.41,UNITYSuperNET,124,"816,061*","$1,454","$28,078,530"
124,REQ,$0.044040,REQRequest Network,125,"636,000,000*","$748,031","$28,009,249"
125,XCP,$10.58,XCPCounterparty,126,"2,617,534*","$319,210","$27,701,886"
126,DNT,$0.045881,DNTdistrict0x,127,"600,000,000*","$3,083,110","$27,528,360"
127,SUB,$0.120325,SUBSubstratum,128,"226,091,449*","$354,418","$27,204,454"
128,1ST,$0.314213,1STFirstBlood,129,"85,558,371*","$524,920","$26,883,552"
129,BAY,$0.026411,BAYBitBay,130,"1,007,815,198*","$253,723","$26,617,306"
130,XAUR,$0.206485,XAURXaurum,131,"127,108,948*","$73,445","$26,246,091"
131,TKN,$1.09,TKNTokenCard,132,"23,644,056*","$342,537","$25,742,229"
132,TRST,$0.276862,TRSTWeTrust,133,"92,147,500*","$272,837","$25,512,141"
133,PLR,$0.110991,PLRPillar,134,"227,384,800*","$136,687","$25,237,666"
134,RISE,$0.221801,RISERise,135,"113,139,200*","$304,380","$25,094,388"
135,MOD,$1.38,MODModum,136,"17,366,200*","$837,783","$23,922,461"
136,EDO,$2.23,EDOEidoo,137,"10,708,403*","$427,045","$23,877,704"
137,XPA,$0.023847,XPAXPlay,138,"1,000,000,000*","$5,904","$23,846,900"
138,DCT,$0.464557,DCTDECENT,139,"51,306,089*","$104,821","$23,834,603"
139,TRIG,$0.735395,TRIGTriggers,140,"32,105,578*","$1,601,170","$23,610,281"
140,OK,$0.315609,OKOKCash,141,"73,112,828*","$8,929,520","$23,075,066"
141,SKY,$3.89,SKYSkycoin,142,"5,933,198*","$41,893","$23,052,492"
142,FTC,$0.127874,FTCFeathercoin,143,"180,169,640","$3,699,090","$23,039,013"
143,VIB,$0.190698,VIBViberate,144,"120,000,000*","$1,696,650","$22,883,760"
144,MANA,$0.009858,MANADecentraland,145,"2,273,755,650*","$335,239","$22,415,434"
145,TNT,$0.052710,TNTTierion,146,"422,513,667*","$262,209","$22,270,822"
146,DICE,$3.17,DICEEtheroll,147,"7,001,623*","$42,455","$22,222,590"
147,EMC,$0.521067,EMCEmercoin,148,"40,913,892","$391,429","$21,318,879"
148,CRW,$1.33,CRWCrown,149,"15,812,335","$59,272","$20,988,503"
149,ION,$1.20,IONION,150,"17,282,905*","$135,114","$20,808,618"
150,AEON,$1.41,AEONAeon,151,"14,651,140","$59,005","$20,612,836"
151,CDT,$0.034716,CDTCoinDash,152,"555,015,474*","$598,187","$19,267,806"
152,POT,$0.087502,POTPotCoin,153,"218,437,173*","$170,357","$19,113,624"
153,DMD,$7.61,DMDDiamond,154,"2,491,521","$25,079","$18,965,681"
154,DBIX,$13.38,DBIXDubaiCoin,155,"1,408,458","$1,463,700","$18,847,426"
155,TIME,$25.58,TIMEChronobank,156,"710,113*","$617,996","$18,167,242"
156,XRL,$0.213465,XRLRialto,157,"85,000,000*","$45,640","$18,144,525"
157,RBY,$0.725117,RBYRubycoin,158,"24,928,438*","$244,116","$18,076,034"
158,MSP,$0.128922,MSPMothership,159,"140,000,000*","$69,627","$18,049,080"
159,SIB,$1.14,SIBSIBCoin,160,"15,719,668","$184,367","$17,966,795"
160,SAFEX,$0.008087,SAFEXSafe Exchange...,161,"2,147,483,647*","$297,134","$17,366,657"
161,GRC,$0.044412,GRCGridCoin,162,"390,312,753","$269,120","$17,334,492"
162,ADT,$0.028285,ADTadToken,163,"600,000,000*","$81,617","$16,971,240"
163,EXP,$2.09,EXPExpanse,164,"7,906,397","$1,259,330","$16,496,854"
164,LBC,$0.153858,LBCLBRY Credits,165,"104,394,945","$315,456","$16,061,997"
165,NMC,$1.09,NMCNamecoin,166,"14,736,400","$95,780","$16,058,108"
166,SLS,$15.87,SLSSaluS,167,"1,004,688*","$182,012","$15,948,613"
167,HMQ,$0.097894,HMQHumaniq,168,"162,858,904*","$400,992","$15,942,991"
168,EMC2,$0.073829,EMC2Einsteinium,169,"215,366,828","$1,826,710","$15,900,231"
169,BLK,$0.206871,BLKBlackCoin,170,"76,460,983*","$247,536","$15,817,560"
170,NMR,$12.55,NMRNumeraire,171,"1,248,667*","$146,010","$15,664,656"
171,XDN,$0.002273,XDNDigitalNote,172,"6,885,695,758","$2,714,850","$15,651,049"
172,CND,$0.010800,CNDCindicator,173,"1,445,976,590*","$159,369","$15,616,692"
173,XAS,$0.766100,XASAsch,174,"20,330,601","$161,744","$15,575,273"
174,PPP,$0.187698,PPPPayPie,175,"82,500,000*","$43,156","$15,485,085"
175,PPY,$4.00,PPYPeerplays,176,"3,817,547*","$6,539","$15,285,647"
176,AVT,$2.50,AVTAventus,177,"6,000,000*","$422,350","$15,026,100"
177,TCC,$0.090890,TCCThe ChampCoin,178,"164,925,727*","$146,124","$14,990,116"
178,MTH,$0.068896,MTHMonetha,179,"216,819,832*","$389,956","$14,938,041"
179,XRB,$0.112006,XRBRaiBlocks,180,"133,248,290","$117,725","$14,924,608"
180,CREDO,$0.026893,CREDOCredo,181,"549,891,703*","$8,507","$14,788,183"
181,ENRG,$0.120737,ENRGEnergycoin,182,"121,346,432","$7,030","$14,651,004"
182,ECN,$3.31,ECNE-coin,183,"4,411,098","$2,169","$14,595,176"
183,CSNO,$0.208415,CSNOBitDice,184,"70,000,000*","$20,956","$14,589,050"
184,BMC,$0.477620,BMCBlackmoon Crypto,185,"30,049,251*","$622,769","$14,352,123"
185,DLT,$0.166193,DLTAgrello,186,"85,978,873*","$32,661","$14,289,087"
186,NXC,$0.213103,NXCNexium,187,"66,521,586*","$259,827","$14,175,950"
187,KICK,$0.043853,KICKKickCoin,188,"321,137,782*","$189,566","$14,082,791"
188,MUE,$0.110073,MUEMonetaryUnit,189,"127,323,194","$41,545","$14,014,846"
189,FLO,$0.100279,FLOFlorinCoin,190,"139,481,090","$518,791","$13,987,024"
190,PEPECASH,$0.019710,PEPECASHPepe Cash,191,"701,884,009*","$8,965","$13,834,415"
191,AGRS,$0.328565,AGRSAgoras Tokens,192,"42,000,000*","$14,645","$13,799,730"
192,TOA,$0.007947,TOAToaCoin,193,"1,724,954,193","$27,548","$13,708,383"
193,PTOY,$0.194167,PTOYPatientory,194,"70,000,000*","$356,097","$13,591,690"
194,VRC,$0.442094,VRCVeriCoin,195,"30,421,852","$1,110,290","$13,449,318"
195,ART,$0.445385,ARTMaecenas,196,"30,150,150*","$23,532","$13,428,425"
196,GOLOS,$0.107430,GOLOSGolos,197,"124,518,891","$52,962","$13,377,065"
197,STX,$0.444429,STXStox,198,"29,600,000*","$510,138","$13,155,098"
198,TGT,$0.013531,TGTTarget Coin,199,"952,429,892*","$8,126","$12,887,329"
199,AMP,$0.155939,AMPSynereo,200,"82,256,324*","$114,660","$12,826,969"
200,MYST,$0.659885,MYSTMysterium,201,"19,429,024*","$298,077","$12,820,922"
201,SLR,$0.342916,SLRSolarCoin,202,"36,741,703*","$741,312","$12,599,318"
202,LUN,$5.41,LUNLunyr,203,"2,297,853*","$158,319","$12,429,800"
203,SHIFT,$1.07,SHIFTShift,204,"11,349,809*","$92,167","$12,201,045"
204,OMNI,$21.64,OMNIOmni,205,"560,024*","$125,882","$12,121,270"
205,SAN,$0.215291,SANSantiment Net...,206,"55,967,968*","$331,769","$12,049,400"
206,GUP,$0.157767,GUPMatchpool,207,"75,000,000*","$442,612","$11,832,525"
207,NVST,$0.783529,NVSTNVO,208,"15,000,000*","$3,049","$11,752,935"
208,BURST,$0.006461,BURSTBurst,209,"1,800,339,818","$159,045","$11,631,113"
209,QAU,$0.142710,QAUQuantum,210,"79,522,355*","$16,096","$11,348,635"
210,UNO,$57.30,UNOUnobtanium,211,"197,835","$30,315","$11,336,609"
211,LMC,$0.051542,LMCLoMoCoin,212,"218,625,329*","$472,289","$11,268,409"
212,TIX,$0.280876,TIXBlocktix,213,"40,000,000*","$983,422","$11,235,040"
213,VOX,$0.053004,VOXVoxels,214,"210,000,000*","$5,150,940","$11,130,924"
214,PLBT,$2.89,PLBTPolybius,215,"3,808,454*","$22,878","$11,005,783"
215,RVT,$0.417994,RVTRivetz,216,"26,244,468*","$42,647","$10,970,030"
216,POE,$0.004979,POEPo.et,217,"2,136,283,004*","$12,595","$10,637,279"
217,DIME,$0.000020,DIMEDimecoin,218,"536,651,740,496","$3,413","$10,521,540"
218,OAX,$0.419822,OAXOAX,219,"25,009,250*","$253,509","$10,499,433"
219,RADS,$3.07,RADSRadium,220,"3,377,879*","$64,431","$10,353,976"
220,B@,$1.56,B@Bankcoin,221,"6,559,998*","$2,922","$10,257,147"
221,HVN,$0.027343,HVNHive,222,"375,000,000*","$184,140","$10,253,625"
222,BTX,$6.75,BTXBitcore,223,"1,517,620","$353,631","$10,249,704"
223,KORE,$5.04,KOREKore,224,"2,021,982*","$1,659,410","$10,187,109"
224,ALIS,$0.263566,ALISALIS,225,"37,852,608*","$129,791","$9,976,661"
225,BSD,$0.581344,BSDBitSend,226,"16,989,650","$52,483","$9,876,831"
226,EDR,$0.011090,EDRE-Dinar Coin,227,"886,211,988","$759,940","$9,827,648"
227,PST,$0.190775,PSTPrimas,228,"51,200,000*","$4,907","$9,767,680"
228,PZM,$0.995000,PZMPRIZM,229,"9,791,270*","$4,060","$9,742,314"
229,CLAM,$3.57,CLAMClams,230,"2,688,028*","$166,210","$9,609,298"
230,WGR,$0.051836,WGRWagerr,231,"183,000,000*","$116,310","$9,486,061"
231,GAM,$7.78,GAMGambit,232,"1,196,374*","$11,731","$9,302,910"
232,SWT,$1.19,SWTSwarm City,233,"7,658,550*","$17,535","$9,143,543"
233,DTB,$0.398372,DTBDatabits,234,"22,747,809*","$48,846","$9,062,090"
234,XBY,$0.021077,XBYXTRABYTES,235,"429,500,000*","$58,769","$9,052,743"
235,TX,$1.39,TXTransferCoin,236,"6,182,359*","$458,581","$8,613,510"
236,NEOS,$2.39,NEOSNeosCoin,237,"3,547,843","$59,706","$8,491,548"
237,IXT,$0.235489,IXTiXledger,238,"35,778,844*","$48,850","$8,425,524"
238,SCL,$0.498793,SCLSocial,239,"16,714,020*","$131,052","$8,336,836"
239,SOAR,$0.011522,SOARSoarcoin,240,"711,943,048*","$3,768","$8,203,079"
240,SPHR,$2.65,SPHRSphere,241,"3,082,940*","$143,780","$8,164,982"
241,CMP,$1.88,CMPCompcoin,242,"4,305,468","$235,263","$8,102,546"
242,XVC,$0.528961,XVCVcash,243,"15,254,447","$2,369,260","$8,069,008"
243,CAG,$0.254001,CAGChange,244,"31,673,646*","$25,037","$8,045,138"
244,OBITS,$0.497073,OBITSOBITS,245,"15,819,400*","$11,212","$7,863,397"
245,XWC,$0.030644,XWCWhiteCoin,246,"248,443,813*","$318,858","$7,613,312"
246,BET,$0.066683,BETDAO.Casino,247,"113,761,209*","$29,375","$7,585,916"
247,NET,$0.705484,NETNimiq,248,"10,500,000*","$97,614","$7,407,582"
248,IFT,$0.038385,IFTInvestFeed,249,"191,381,257*","$38,984","$7,346,246"
249,PINK,$0.020043,PINKPinkCoin,250,"365,393,050","$497,767","$7,323,427"
250,BTDX,$0.502584,BTDXBitcloud,251,"14,299,178","$142,224","$7,186,538"
251,ODN,$0.284497,ODNObsidian,252,"24,400,000*","$50,843","$6,941,727"
252,AIR,$0.006590,AIRAirToken,253,"1,050,000,000*","$38,055","$6,919,857"
253,MUSIC,$0.016604,MUSICMusicoin,254,"415,782,472","$60,372","$6,903,818"
254,CSC,$0.178460,CSCCasinoCoin,255,"38,601,187","$22,581","$6,888,768"
255,INCNT,$0.149397,INCNTIncent,256,"46,016,625*","$40,932","$6,874,746"
256,COSS,$0.082221,COSSCOSS,257,"83,000,000*","$256,333","$6,824,326"
257,XSPEC,$0.323636,XSPECSpectrecoin,258,"20,785,264*","$20,419","$6,726,860"
258,PLU,$7.87,PLUPluton,259,"850,000*","$143,511","$6,691,171"
259,CNT,$0.091690,CNTCenturion,260,"72,683,261","$50,786","$6,664,299"
260,VSL,$0.199433,VSLvSlice,261,"33,390,496*","$199,567","$6,659,167"
261,BCY,$0.285873,BCYBitcrystals,262,"23,233,059*","$55,360","$6,641,704"
262,WCT,$0.661304,WCTWaves Communi...,263,"9,993,840*","$23,791","$6,608,966"
263,B3,$0.001689,B3B3Coin,264,"3,871,206,294","$88,919","$6,537,461"
264,DOVU,$0.209490,DOVUDovu,265,"31,174,436*","$317,917","$6,530,733"
265,HEAT,$0.214656,HEATHEAT,266,"29,833,264*","$23,662","$6,403,889"
266,RUP,$0.283966,RUPRupee,267,"22,033,400","$441,393","$6,256,736"
267,BITCNY,$0.149791,BITCNYbitCNY,268,"41,543,300*","$412,341","$6,222,812"
268,PGL,$0.096073,PGLProspectors Gold,269,"64,500,000*",$718,"$6,196,696"
269,JINN,$105.45,JINNJinn,270,"58,703*","$1,371","$6,189,997"
270,PIX,$0.052892,PIXLampix,271,"113,322,017*","$11,808","$5,993,783"
271,HTML5,$0.000146,HTML5HTMLCOIN,272,"40,659,020,000","$21,289","$5,951,017"
272,PDC,$0.118899,PDCProject Decorum,273,"50,000,000*","$26,935","$5,944,950"
273,MYB,$2.26,MYBMyBit Token,274,"2,616,334*","$16,651","$5,921,679"
274,DYN,$3.18,DYNDynamic,275,"1,842,641*","$8,710","$5,865,459"
275,BITB,$0.002636,BITBBitBean,276,"2,194,969,000*","$251,564","$5,786,816"
276,AUR,$0.668093,AURAuroracoin,277,"8,658,139","$93,646","$5,784,442"
277,EXCL,$1.32,EXCLExclusiveCoin,278,"4,304,641","$47,104","$5,689,057"
278,NVC,$3.01,NVCNovacoin,279,"1,883,347","$22,707","$5,666,332"
279,GLD,$0.139569,GLDGoldCoin,280,"40,593,632","$22,625","$5,665,613"
280,CURE,$0.236346,CURECurecoin,281,"23,792,896","$37,612","$5,623,356"
281,XTO,$0.168419,XTOTao,282,"32,598,129","$7,003","$5,490,144"
282,SEQ,$0.120431,SEQSequence,283,"45,104,218","$34,414","$5,431,946"
283,EQT,$0.552754,EQTEquiTrader,284,"9,621,335","$146,007","$5,318,231"
284,CRB,$0.321940,CRBCreditbit,285,"16,501,719*","$58,206","$5,312,564"
285,MOON,$0.000024,MOONMooncoin,286,"222,556,722,437","$12,123","$5,260,351"
286,TFL,$0.831800,TFLTrueFlip,287,"6,247,267*","$3,681","$5,196,477"
287,FLDC,$0.009832,FLDCFoldingCoin,288,"524,682,737*","$284,256","$5,158,665"
288,BCPT,$0.114158,BCPTBlockMason Cr...,289,"45,166,200*","$13,577","$5,156,083"
289,GCR,$0.049892,GCRGlobal Curren...,290,"103,320,555*","$35,032","$5,154,848"
290,DENT,$0.000484,DENTDent,291,"10,614,760,961*","$8,520","$5,136,727"
291,CAT,$0.689186,CATBlockCAT,292,"7,360,121*","$11,256","$5,072,492"
292,POSW,$0.113914,POSWPoSW Coin,293,"44,100,000*","$33,932","$5,023,607"
293,OCT,$0.165869,OCTOracleChain,294,"30,000,000*",$790,"$4,976,070"
294,HDG,$1.33,HDGHedge,295,"3,709,674*","$125,460","$4,921,068"
295,ABY,$0.006193,ABYArtByte,296,"792,537,250","$68,328","$4,908,461"
296,IOP,$2.65,IOPInternet of P...,297,"1,816,107","$239,536","$4,813,973"
297,GCC,$0.009622,GCCTheGCCcoin,298,"496,126,521*","$7,410","$4,773,839"
298,NSR,$0.001716,NSRNuShares,299,"2,777,600,756*","$2,526","$4,766,530"
299,CVCOIN,$0.482792,CVCOINCVCoin,300,"9,837,033*","$3,780","$4,749,241"
300,SWIFT,$1.15,SWIFTBitswift,301,"4,068,976*","$47,903","$4,696,045"
301,NYC,$0.000036,NYCNewYorkCoin,302,"129,032,781,759","$2,031","$4,680,084"
302,VOISE,$0.007245,VOISEVoise,303,"643,012,000*","$85,291","$4,658,853"
303,COVAL,$0.004597,COVALCircuits of V...,304,"1,000,000,000*","$729,306","$4,596,600"
304,QWARK,$0.115283,QWARKQwark,305,"39,034,549*","$68,094","$4,500,020"
305,ZRC,$1.23,ZRCZrCoin,306,"3,643,706*","$15,411","$4,490,285"
306,NOTE,$0.034478,NOTEDNotes,307,"128,511,755","$67,242","$4,430,828"
307,PASC,$0.300127,PASCPascal Coin,308,"14,689,100","$23,609","$4,408,596"
308,HUSH,$1.92,HUSHHush,309,"2,242,500","$32,066","$4,311,139"
309,PTC,$0.032686,PTCPesetacoin,310,"131,271,134","$75,633","$4,290,755"
310,ERC,$0.425400,ERCEuropeCoin,311,"9,937,507","$35,247","$4,227,416"
311,XST,$0.152703,XSTStealthcoin,312,"27,259,974","$12,310","$4,162,680"
312,VIBE,$0.024467,VIBEVIBE,313,"169,909,845*","$13,036","$4,157,235"
313,PRO,$0.292141,PROPropy,314,"14,057,212*","$105,348","$4,106,688"
314,SNRG,$1.30,SNRGSynergy,315,"3,153,833*","$32,406","$4,085,223"
