,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
93,KIN,$0.000063,Kin,94,"756,097,560,976*","$67,255","$47,269,934"
94,IOC,$2.82,I/O Coin,95,"16,373,961*","$189,761","$46,243,177"
95,TAAS,$5.67,TaaS,96,"8,146,001*","$271,170","$46,184,566"
96,ADX,$0.819628,AdEx,97,"56,325,759*","$2,027,140","$46,166,169"
97,DCN,$0.000144,Dentacoin,98,"303,095,254,787*","$22,837","$43,519,023"
98,AST,$0.280835,AirSwap,99,"150,000,000*","$3,126,480","$42,125,250"
99,MLN,$69.03,Melon,100,"599,400*","$358,997","$41,376,882"
100,WINGS,$0.460359,Wings,101,"89,708,333*","$421,717","$41,298,038"
101,RLC,$0.513052,iExec RLC,102,"79,070,793*","$398,196","$40,567,429"
102,EDG,$0.472497,Edgeless,103,"82,046,288*","$803,607","$38,766,625"
103,STORJ,$0.381748,Storj,104,"99,503,879*","$309,999","$37,985,407"
104,SNM,$0.105071,SONM,105,"359,600,000*","$790,847","$37,783,532"
105,MGO,$0.380274,MobileGo,106,"98,028,887*","$416,141","$37,277,837"
106,SPRTS,$0.000045,Sprouts,107,"812,628,762,275*",$773,"$36,700,753"
107,CTR,$0.538188,Centra,108,"68,000,000*","$1,211,660","$36,596,784"
108,XZC,$11.20,ZCoin,109,"3,247,609","$2,646,250","$36,373,550"
109,FAIR,$0.682663,FairCoin,110,"53,193,831*","$9,389","$36,313,461"
110,NLG,$0.098638,Gulden,111,"354,751,345","$102,097","$34,991,821"
111,ENG,$0.457779,Enigma,112,"74,836,171*","$891,008","$34,258,428"
112,PPC,$1.38,Peercoin,113,"24,393,268","$544,079","$33,556,843"
113,CLOAK,$6.54,CloakCoin,114,"5,118,253*","$871,871","$33,484,944"
114,TRST,$0.361376,WeTrust,115,"92,147,500*","$666,365","$33,299,895"
115,DNT,$0.053151,district0x,116,"600,000,000*","$4,801,340","$31,890,480"
116,SUB,$0.140668,Substratum,117,"226,091,449*","$849,451","$31,803,832"
117,RDD,$0.001071,ReddCoin,118,"28,646,807,240*","$387,513","$30,694,195"
118,QRL,$0.585108,Quantum Resis...,119,"52,000,000*","$185,397","$30,425,616"
119,CFI,$0.091874,Cofound.it,120,"325,000,000*","$224,785","$29,859,213"
120,RISE,$0.256898,Rise,121,"113,139,200*","$277,724","$29,065,234"
121,TKN,$1.20,TokenCard,122,"23,644,056*","$217,052","$28,385,871"
122,XEL,$0.326081,Elastic,123,"86,976,062*","$243,532","$28,361,241"
123,MDA,$1.41,Moeda Loyalty...,124,"19,628,888*","$206,165","$27,646,111"
124,MANA,$0.012013,Decentraland,125,"2,273,755,650*","$1,301,050","$27,315,309"
125,XAS,$0.355848,Asch,126,"75,000,000","$22,839","$26,688,600"
126,AEON,$1.73,Aeon,127,"14,651,140","$222,893","$25,387,789"
127,LEO,$0.274704,LEOcoin,128,"91,936,031*","$38,495","$25,255,195"
128,BMC,$0.823300,Blackmoon Crypto,129,"30,049,251*","$684,730","$24,739,548"
129,XAUR,$0.193259,Xaurum,130,"127,109,239*","$176,135","$24,565,005"
130,CND,$0.016835,Cindicator,131,"1,445,976,590*","$125,571","$24,343,016"
131,VIA,$1.04,Viacoin,132,"22,862,897","$335,904","$23,827,711"
132,DCT,$0.464233,DECENT,133,"51,306,089*","$467,532","$23,817,980"
133,SAFEX,$0.010847,Safe Exchange...,134,"2,147,483,647*","$534,085","$23,294,399"
134,CRW,$1.47,Crown,135,"15,677,147","$119,450","$23,035,843"
135,CMP,$5.33,Compcoin,136,"4,293,666","$211,836","$22,890,607"
136,DICE,$3.23,Etheroll,137,"7,001,623*","$38,100","$22,600,818"
137,BAY,$0.022284,BitBay,138,"1,007,794,030*","$31,294","$22,457,985"
138,PLR,$0.098137,Pillar,139,"227,384,800*","$160,796","$22,314,817"
139,1ST,$0.259218,FirstBlood,140,"85,558,371*","$371,746","$22,178,270"
140,EDO,$2.04,Eidoo,141,"10,708,403*","$21,694","$21,851,888"
141,EMC,$0.534562,Emercoin,142,"40,852,538","$65,865","$21,838,215"
142,TNT,$0.051390,Tierion,143,"422,513,667*","$250,504","$21,713,189"
143,XCP,$8.21,Counterparty,144,"2,617,568*","$169,365","$21,481,696"
144,SKY,$3.49,Skycoin,145,"5,933,198*","$12,982","$20,735,103"
145,TCC,$0.125112,The ChampCoin,146,"164,925,727*","$119,451","$20,634,188"
146,CDT,$0.036649,CoinDash,147,"555,015,474*","$347,996","$20,340,485"
147,ION,$1.19,ION,148,"17,031,832*","$24,020","$20,285,253"
148,BQ,$0.016948,bitqy,149,"1,190,178,404*","$29,468","$20,171,025"
149,SIB,$1.28,SIBCoin,150,"15,651,243","$69,088","$20,011,366"
150,DMD,$8.06,Diamond,151,"2,475,420","$63,741","$19,947,306"
151,AVT,$3.32,Aventus,152,"6,000,000*","$4,056,800","$19,931,700"
152,EVX,$1.20,Everex,153,"16,500,000*","$189,606","$19,782,840"
153,TRIG,$0.612058,Triggers,154,"32,105,578*","$1,436,290","$19,650,476"
154,RBY,$0.788846,Rubycoin,155,"24,889,694*","$953,592","$19,634,136"
155,KICK,$0.061127,KickCoin,156,"321,137,782*","$220,837","$19,630,221"
156,NMR,$15.55,Numeraire,157,"1,248,667*","$326,786","$19,418,899"
157,XRL,$0.219685,Rialto,158,"85,000,000*","$60,737","$18,673,225"
158,ADT,$0.031009,adToken,159,"600,000,000*","$148,114","$18,605,160"
159,PPP,$0.225047,PayPie,160,"82,500,000*","$84,419","$18,566,378"
160,TGT,$0.019411,Target Coin,161,"952,429,892*","$1,681","$18,487,807"
161,CREDO,$0.033345,Credo,162,"549,891,703*","$21,840","$18,335,919"
162,UNO,$92.36,Unobtanium,163,"197,830","$14,571,700","$18,271,955"
163,EMC2,$0.083764,Einsteinium,164,"214,774,640","$1,093,440","$17,990,276"
164,NMC,$1.20,Namecoin,165,"14,736,400","$148,288","$17,610,882"
165,MSP,$0.122572,Mothership,166,"140,000,000*","$81,314","$17,160,080"
166,MTH,$0.079043,Monetha,167,"216,819,832*","$234,245","$17,138,068"
167,PTOY,$0.244203,Patientory,168,"70,000,000*","$822,264","$17,094,210"
168,VIB,$0.136812,Viberate,169,"120,000,000*","$418,080","$16,417,440"
169,LBC,$0.155385,LBRY Credits,170,"104,394,945","$326,875","$16,221,408"
170,PEPECASH,$0.022874,Pepe Cash,171,"701,884,009*","$58,671","$16,055,176"
171,SAN,$0.285293,Santiment Net...,172,"55,967,968*","$615,962","$15,967,269"
172,SLS,$15.67,SaluS,173,"1,004,433*","$43,385","$15,738,757"
173,PLBT,$4.04,Polybius,174,"3,808,454*","$33,517","$15,369,433"
174,STX,$0.515498,Stox,175,"29,600,000*","$449,120","$15,258,741"
175,PPY,$4.00,Peerplays,176,"3,815,837*","$10,171","$15,246,024"
176,ENRG,$0.125397,Energycoin,177,"121,317,029","$129,111","$15,212,791"
177,EDOGE,$0.000301,EtherDoge,178,"50,000,000,000*","$12,059","$15,053,800"
178,TIME,$20.91,Chronobank,179,"710,113*","$401,908","$14,848,885"
179,ECN,$3.43,E-coin,180,"4,292,668","$25,864","$14,712,561"
180,DLT,$0.170492,Agrello,181,"85,978,873*","$27,165","$14,658,710"
181,MUE,$0.115723,MonetaryUnit,182,"126,517,010","$63,324","$14,640,928"
182,POT,$0.066964,PotCoin,183,"218,299,659","$69,005","$14,618,284"
183,GOLOS,$0.115226,Golos,184,"124,518,891","$16,772","$14,347,814"
184,XRB,$0.114289,RaiBlocks,185,"125,415,296","$344,862","$14,333,589"
185,EXP,$1.75,Expanse,186,"7,906,397","$230,630","$13,798,876"
186,BLK,$0.180209,BlackCoin,187,"76,439,794*","$692,920","$13,775,139"
187,RVT,$0.519681,Rivetz,188,"26,244,468*","$42,670","$13,638,751"
188,AGRS,$0.321675,Agoras Tokens,189,"42,000,000*","$173,650","$13,510,350"
189,TX,$2.19,TransferCoin,190,"6,167,619*","$5,434,030","$13,502,460"
190,MYST,$0.690220,Mysterium,191,"19,429,024*","$427,855","$13,410,301"
191,GRC,$0.034207,GridCoin,192,"390,312,753","$60,299","$13,351,467"
192,NXC,$0.199512,Nexium,193,"66,521,586*","$228,002","$13,271,855"
193,OK,$0.181491,OKCash,194,"73,054,634*","$430,168","$13,258,759"
194,LUN,$5.71,Lunyr,195,"2,297,853*","$322,132","$13,122,235"
195,CSC,$0.339468,CasinoCoin,196,"38,601,187","$12,088","$13,103,868"
196,TOA,$0.007432,ToaCoin,197,"1,719,113,215","$17,504","$12,776,828"
197,ALIS,$0.336218,ALIS,198,"37,852,608*","$543,184","$12,726,728"
198,OMNI,$22.55,Omni,199,"559,958*","$160,152","$12,629,462"
199,HVN,$0.033199,Hive,200,"375,000,000*","$558,873","$12,449,550"
200,FLO,$0.088794,FlorinCoin,201,"138,934,210","$1,914,770","$12,336,552"
201,POE,$0.005750,Po.et,202,"2,136,283,004*","$63,937","$12,284,183"
202,HMQ,$0.073614,Humaniq,203,"162,858,880*","$152,274","$11,988,694"
203,CLAM,$4.48,Clams,204,"2,670,805*","$2,523,960","$11,964,136"
204,COSS,$0.141878,COSS,205,"83,000,000*","$685,891","$11,775,874"
205,ART,$0.382437,Maecenas,206,"30,150,150*","$9,055","$11,530,533"
206,CSNO,$0.162932,BitDice,207,"70,000,000*","$102,380","$11,405,240"
207,QAU,$0.143199,Quantum,208,"79,522,355*","$30,044","$11,387,522"
208,RADS,$3.35,Radium,209,"3,370,293*","$203,650","$11,293,515"
209,BURST,$0.006233,Burst,210,"1,800,339,818","$138,281","$11,222,130"
210,LMC,$0.050644,LoMoCoin,211,"217,891,866*","$214,597","$11,034,959"
211,XBY,$0.025580,XTRABYTES,212,"425,000,000*","$96,966","$10,871,288"
212,KORE,$5.30,Kore,213,"2,021,577*","$131,536","$10,722,099"
213,PST,$0.205354,Primas,214,"51,200,000*","$4,353","$10,514,125"
214,WGR,$0.056741,Wagerr,215,"183,000,000*","$20,352","$10,383,640"
215,AMP,$0.126101,Synereo,216,"82,256,324*","$89,935","$10,372,605"
216,MOON,$0.000046,Mooncoin,217,"222,443,198,397","$3,247","$10,268,200"
217,DTB,$0.448764,Databits,218,"22,747,809*","$27,634","$10,208,398"
218,OAX,$0.406776,OAX,219,"25,009,250*","$218,871","$10,173,163"
219,SHIFT,$0.897308,Shift,220,"11,311,562*","$121,226","$10,149,955"
220,VRC,$0.322697,VeriCoin,221,"30,408,174","$73,074","$9,812,626"
221,PZM,$1.01,PRIZM,222,"9,688,022*","$11,578","$9,783,933"
222,GUP,$0.130218,Matchpool,223,"75,000,000*","$443,558","$9,766,350"
223,GAM,$7.94,Gambit,224,"1,195,889*","$20,246","$9,491,021"
224,BSD,$0.560360,BitSend,225,"16,863,975","$198,074","$9,449,897"
225,VOISE,$0.014589,Voise,226,"643,012,000*","$126,159","$9,381,031"
226,SWT,$1.22,Swarm City,227,"7,648,032*","$112,721","$9,320,198"
227,XDN,$0.001339,DigitalNote,228,"6,885,695,758","$4,341,600","$9,220,704"
228,BET,$0.083393,DAO.Casino,229,"109,942,758*","$76,537","$9,168,412"
229,BCAP,$0.881939,BCAP,230,"10,000,000*","$1,208","$8,819,390"
230,AIR,$0.008351,AirToken,231,"1,050,000,000*","$52,436","$8,769,054"
231,PIX,$0.074847,Lampix,232,"113,322,017*","$16,606","$8,481,847"
232,NEOS,$2.39,NeosCoin,233,"3,532,943","$81,017","$8,450,835"
233,SOAR,$0.011071,Soarcoin,234,"763,073,048*","$5,792","$8,447,829"
234,HEAT,$0.283402,HEAT,235,"29,580,232*","$8,390","$8,383,097"
235,WCT,$0.828103,Waves Communi...,236,"9,993,840*","$22,659","$8,275,929"
236,ODN,$0.338248,Obsidian,237,"24,400,000*","$158,047","$8,253,251"
237,EDR,$0.009303,E-Dinar Coin,238,"886,211,988","$645,314","$8,244,510"
238,BCPT,$0.182031,BlockMason Cr...,239,"45,166,200*","$129,643","$8,221,649"
239,CNT,$0.113097,Centurion,240,"72,207,340","$32,545","$8,166,434"
240,ETT,$0.130644,EncryptoTel [...,241,"62,131,190*","$7,783","$8,117,067"
241,SPHR,$2.62,Sphere,242,"3,082,940*","$9,799","$8,083,038"
242,VSL,$0.232516,vSlice,243,"33,390,496*","$247,302","$7,763,825"
243,VOX,$0.036862,Voxels,244,"210,000,000*","$97,767","$7,740,957"
244,IFT,$0.040364,InvestFeed,245,"191,381,257*","$67,277","$7,724,913"
245,XSPEC,$0.362985,Spectrecoin,246,"20,785,264*","$32,021","$7,544,739"
246,NET,$0.704778,Nimiq,247,"10,500,000*","$113,677","$7,400,169"
247,SLR,$0.199927,SolarCoin,248,"36,735,161*","$63,890","$7,344,351"
248,INCNT,$0.159229,Incent,249,"46,016,625*","$857,919","$7,327,181"
249,NVST,$0.486304,NVO,250,"15,000,000*",$739,"$7,294,560"
250,PLU,$8.40,Pluton,251,"850,000*","$186,694","$7,138,653"
251,XWC,$0.028298,WhiteCoin,252,"248,415,523*","$63,567","$7,029,762"
252,PINK,$0.019223,PinkCoin,253,"364,364,400","$106,957","$7,004,031"
253,MUSIC,$0.017682,Musicoin,254,"394,848,092","$102,238","$6,981,704"
254,NSR,$0.002485,NuShares,255,"2,777,600,756*","$2,658","$6,903,143"
255,OBITS,$0.430200,OBITS,256,"15,819,400*","$6,813","$6,805,506"
256,HTML5,$0.000166,HTMLCOIN,257,"40,659,020,000","$27,293","$6,734,028"
257,IXT,$0.186585,iXledger,258,"35,778,844*","$56,627","$6,675,796"
258,ATCC,$0.628600,ATC Coin,259,"10,525,960*","$538,372","$6,616,618"
259,FTC,$0.036926,Feathercoin,260,"179,016,840","$27,115","$6,610,376"
260,BCY,$0.280191,Bitcrystals,261,"23,233,059*","$58,420","$6,509,694"
261,YOC,$0.059457,Yocoin,262,"108,756,900*","$48,633","$6,466,403"
262,GRS,$0.092961,Groestlcoin,263,"68,626,634","$67,096","$6,379,573"
263,TFL,$1.02,TrueFlip,264,"6,247,267*","$156,856","$6,371,713"
264,TIX,$0.158529,Blocktix,265,"40,000,000*","$5,598","$6,341,160"
265,XTO,$0.192892,Tao,266,"32,583,628","$4,722","$6,285,121"
266,MYB,$2.40,MyBit Token,267,"2,616,334*","$51,600","$6,272,398"
267,BTX,$5.35,Bitcore,268,"1,167,436","$26,897","$6,240,622"
268,PGL,$0.096634,Prospectors Gold,269,"64,500,000*",$656,"$6,232,867"
269,BCO,$0.249418,BridgeCoin,270,"24,916,416","$53,988","$6,214,603"
270,BITCNY,$0.154474,bitCNY,271,"40,207,500*","$310,589","$6,211,013"
271,GCC,$0.012144,TheGCCcoin,272,"494,133,865*","$3,022","$6,000,762"
272,NVC,$3.16,Novacoin,273,"1,872,725","$43,765","$5,915,431"
273,NTRN,$0.186614,Neutron,274,"31,554,012*","$29,221","$5,888,420"
274,VIBE,$0.034078,VIBE,275,"167,742,323*","$21,594","$5,716,273"
275,ECC,$0.000226,E-Currency Coin,276,"25,000,000,000",$978,"$5,648,375"
276,AUR,$0.650502,Auroracoin,277,"8,658,139","$51,223","$5,632,137"
277,DIME,$0.000010,Dimecoin,278,"536,033,580,176","$2,561","$5,601,176"
278,DBIX,$4.16,DubaiCoin,279,"1,344,248","$66,998","$5,589,128"
279,CVCOIN,$0.564039,CVCoin,280,"9,837,033*","$13,650","$5,548,470"
280,BITB,$0.002487,BitBean,281,"2,177,704,000*","$69,522","$5,416,429"
281,SEQ,$0.119068,Sequence,282,"45,075,090","$50,349","$5,367,001"
282,XC,$0.915037,XCurrency,283,"5,858,410*",$774,"$5,360,662"
283,XVC,$0.349687,Vcash,284,"15,254,447","$459,996","$5,334,282"
284,CRB,$0.321852,Creditbit,285,"16,501,440*","$99,782","$5,311,021"
285,CURE,$0.221878,Curecoin,286,"23,786,885","$30,743","$5,277,787"
286,NOTE,$0.040533,DNotes,287,"128,174,271","$17,039","$5,195,275"
287,PDC,$0.103648,Project Decorum,288,"50,000,000*","$18,477","$5,182,400"
288,EXCL,$1.20,ExclusiveCoin,289,"4,288,594","$76,590","$5,140,266"
289,POSW,$0.115764,PoSW Coin,290,"44,100,000*","$47,394","$5,105,192"
290,SWIFT,$1.25,Bitswift,291,"4,068,928*","$405,264","$5,102,191"
291,EQT,$0.531757,EquiTrader,292,"9,550,013","$84,979","$5,078,286"
292,GLD,$0.124285,GoldCoin,293,"40,570,292","$17,920","$5,042,279"
293,ABY,$0.006329,ArtByte,294,"792,537,250","$55,857","$5,016,158"
294,CAT,$0.680648,BlockCAT,295,"7,360,121*","$17,655","$5,009,652"
295,GCR,$0.048466,Global Curren...,296,"103,285,296*","$52,931","$5,005,805"
296,IOP,$2.75,Internet of P...,297,"1,816,107","$535,079","$4,995,674"
297,CADASTRAL,$0.162468,Bitland,298,"30,000,000*","$15,820","$4,874,040"
298,DENT,$0.000448,Dent,299,"10,614,760,961*","$11,771","$4,760,158"
299,EBTC,$0.222969,eBTC,300,"20,564,300*","$183,727","$4,585,201"
300,QWARK,$0.118616,Qwark,301,"38,060,835*","$55,980","$4,514,624"
301,OCT,$0.149937,OracleChain,302,"30,000,000*","$3,697","$4,498,110"
302,XBC,$43.32,Bitcoin Plus,303,"101,820*","$65,724","$4,410,908"
303,FLDC,$0.008343,FoldingCoin,304,"524,682,737*","$83,533","$4,377,286"
304,BLITZ,$1.06,Blitzcash,305,"4,097,840*","$41,404","$4,328,344"
305,REAL,$0.419900,REAL,306,"10,055,817*","$17,053","$4,222,438"
306,ZRC,$1.16,ZrCoin,307,"3,630,790*","$79,076","$4,207,142"
307,ERC,$0.419392,EuropeCoin,308,"9,933,514","$14,794","$4,166,036"
308,SNRG,$1.31,Synergy,309,"3,126,293*","$28,722","$4,085,815"
309,DYN,$2.23,Dynamic,310,"1,831,797*","$8,416","$4,077,727"
310,HUSH,$1.79,Hush,311,"2,242,500","$19,465","$4,021,744"
311,XST,$0.147681,Stealthcoin,312,"27,177,438","$27,129","$4,013,591"
312,COVAL,$0.004010,Circuits of V...,313,"1,000,000,000*","$55,000","$4,010,350"
313,ZCL,$2.21,ZClassic,314,"1,809,800","$6,066,880","$3,994,627"
314,PASC,$0.277731,Pascal Coin,315,"14,366,400","$52,378","$3,989,995"
315,PTC,$0.030365,Pesetacoin,316,"131,121,434","$76,530","$3,981,542"
316,PRO,$0.281058,Propy,317,"14,057,212*","$89,855","$3,950,892"
317,BELA,$0.103518,Bela,318,"38,116,775","$23,664","$3,945,772"
318,RAIN,$0.056616,Condensate,319,"68,978,648","$15,355","$3,905,281"
319,SCL,$0.228091,Social,320,"16,714,020*","$12,788","$3,812,317"
320,SYNX,$0.232265,Syndicate,321,"15,748,830*","$69,858","$3,657,902"
321,VRM,$2.71,VeriumReserve,322,"1,328,618","$92,594","$3,594,668"
322,TRC,$0.166942,Terracoin,323,"21,380,350","$6,288","$3,569,278"
323,RMC,$1.78,Remicoin,324,"1,979,224*",$755,"$3,514,409"
324,APX,$4.99,APX,325,"703,179*","$28,725","$3,506,719"
325,UNY,$0.017216,Unity Ingot,326,"202,000,000*","$6,589","$3,477,551"
326,TRUST,$0.106359,TrustPlus,327,"32,086,595*","$123,038","$3,412,698"
327,BITUSD,$1.07,bitUSD,328,"3,173,930*","$143,220","$3,385,568"
328,THC,$0.014854,HempCoin,329,"227,489,313","$70,886","$3,379,194"
329,SPR,$0.377575,SpreadCoin,330,"8,949,613","$461,506","$3,379,150"
330,MINT,$0.000134,Mintcoin,331,"24,939,542,345*",$817,"$3,333,918"
331,SBD,$0.971351,Steem Dollars,332,"3,422,771*","$41,291","$3,324,712"
332,STA,$0.653239,Starta,333,"5,068,914*","$15,194","$3,311,212"
333,PBT,$3284.15,Primalbase Token,334,"1,000*","$10,653","$3,284,150"
334,HBT,$0.146972,Hubii Network,335,"22,261,249*","$2,820","$3,271,780"
335,XMY,$0.002148,Myriad,336,"1,522,180,750","$23,542","$3,269,172"
336,PUT,$0.015845,PutinCoin,337,"200,714,964","$1,740","$3,180,329"
