,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
61,SYS,$0.194398,SYSSyscoin,62,"528,409,076","$2,067,930","$102,721,668"
62,ZRX,$0.199316,ZRX0x,63,"500,000,000*","$1,619,440","$99,658,000"
63,LKK,$0.353604,LKKLykke,64,"269,056,767*","$104,299","$95,139,549"
64,BLOCK,$19.46,BLOCKBlocknet,65,"4,856,108*","$252,743","$94,494,025"
65,SNT,$0.025835,SNTStatus,66,"3,470,483,788*","$1,985,180","$89,659,949"
66,LINK,$0.246512,LINKChainLink,67,"350,000,000*","$2,241,670","$86,279,200"
67,DGB,$0.009101,DGBDigiByte,68,"9,306,136,905","$2,595,320","$84,696,176"
68,GNO,$74.96,GNOGnosis,69,"1,104,590*","$867,811","$82,795,758"
69,SNGLS,$0.132490,SNGLSSingularDTV,70,"600,000,000*","$1,389,550","$79,494,000"
70,MCO,$8.07,MCOMonaco,71,"9,814,875*","$2,664,410","$79,165,213"
71,BNT,$1.94,BNTBancor,72,"40,772,871*","$1,894,090","$78,902,436"
72,MCAP,$1.98,MCAPMCAP,73,"38,295,641*","$974,434","$75,818,476"
73,XVG,$0.005335,XVGVerge,74,"14,153,436,455","$5,017,260","$75,507,168"
74,FUN,$0.018382,FUNFunFair,75,"4,000,000,000*","$979,637","$73,529,600"
75,BTM,$0.073388,BTMBytom,76,"987,000,000*","$226,913","$72,433,561"
76,PURA,$0.398830,PURAPura,77,"171,595,788","$101,547","$68,437,548"
77,NXS,$1.28,NXSNexus,78,"53,319,320","$610,666","$67,987,997"
78,GXS,$1.65,GXSGXShares,79,"40,510,000*","$1,550,470","$66,906,316"
79,VEN,$0.235574,VENVeChain,80,"277,162,633*","$518,689","$65,292,310"
80,NEBL,$5.14,NEBLNeblio,81,"12,490,751*","$592,518","$64,188,221"
81,NXT,$0.060074,NXTNxt,82,"998,999,942*","$2,743,580","$60,014,022"
82,IOC,$3.61,IOCI/O Coin,83,"16,375,187*","$961,611","$59,066,772"
83,BQX,$0.809780,BQXBitquence,84,"71,638,060*","$863,912","$58,011,069"
84,AE,$0.245642,AEAeternity,85,"233,020,472*","$838,549","$57,239,615"
85,UBQ,$1.48,UBQUbiq,86,"38,514,666","$734,580","$57,190,813"
86,ZEN,$24.18,ZENZenCash,87,"2,342,529","$5,831,060","$56,651,960"
87,ADX,$0.991991,ADXAdEx,88,"56,325,759*","$7,608,160","$55,874,646"
88,BDL,$0.355781,BDLBitdeal,89,"156,209,812","$103,513","$55,576,483"
89,PART,$6.65,PARTParticl,90,"7,748,966*","$108,277","$51,531,553"
90,ANT,$1.57,ANTAragon,91,"32,683,997*","$416,949","$51,200,461"
91,XAS,$0.656803,XASAsch,92,"75,000,000","$183,774","$49,260,225"
92,NAV,$0.780006,NAVNAV Coin,93,"61,942,113*","$1,600,180","$48,315,220"
93,DCN,$0.000157,DCNDentacoin,94,"303,095,254,787*","$38,635","$47,577,468"
94,TAAS,$5.64,TAASTaaS,95,"8,146,001*","$253,549","$45,925,116"
95,NLC2,$0.224003,NLC2NoLimitCoin,96,"204,062,786*","$191,819","$45,710,676"
96,LRC,$0.149951,LRCLoopring,97,"286,170,756*","$196,911","$42,911,591"
97,KIN,$0.000055,KINKin,98,"756,097,560,976*","$57,873","$41,547,032"
98,ATB,$1.07,ATBATBCoin,99,"38,555,197","$1,504,940","$41,407,124"
99,DNT,$0.066759,DNTdistrict0x,100,"600,000,000*","$5,727,210","$40,055,400"
100,CTR,$0.587634,CTRCentra,101,"68,000,000*","$1,607,040","$39,959,112"
101,XZC,$12.12,XZCZCoin,102,"3,286,704","$1,271,940","$39,829,260"
102,RLC,$0.496756,RLCiExec RLC,103,"79,070,793*","$485,329","$39,278,891"
103,WINGS,$0.436316,WINGSWings,104,"89,708,333*","$341,872","$39,141,181"
104,MGO,$0.396506,MGOMobileGo,105,"98,028,887*","$278,370","$38,869,042"
105,SNM,$0.103940,SNMSONM,106,"359,600,000*","$1,046,430","$37,376,824"
106,EDG,$0.451565,EDGEdgeless,107,"82,046,288*","$717,750","$37,049,232"
107,FAIR,$0.682320,FAIRFairCoin,108,"53,193,831*","$39,665","$36,295,215"
108,MLN,$59.87,MLNMelon,109,"599,400*","$333,212","$35,884,939"
109,QRL,$0.689417,QRLQuantum Resis...,110,"52,000,000*","$686,319","$35,849,684"
110,ENG,$0.458070,ENGEnigma,111,"74,836,171*","$1,001,450","$34,280,205"
111,STORJ,$0.340730,STORJStorj,112,"99,708,331*","$302,672","$33,973,620"
112,SUB,$0.144951,SUBSubstratum,113,"226,091,449*","$559,997","$32,772,182"
113,AST,$0.218173,ASTAirSwap,114,"150,000,000*","$1,724,630","$32,725,950"
114,NLG,$0.091981,NLGGulden,115,"355,044,845","$115,835","$32,657,415"
115,PLR,$0.139302,PLRPillar,116,"227,384,800*","$370,337","$31,675,157"
116,CLOAK,$6.01,CLOAKCloakCoin,117,"5,119,449*","$391,082","$30,750,328"
117,TKN,$1.29,TKNTokenCard,118,"23,644,056*","$410,215","$30,424,698"
118,RDD,$0.001054,RDDReddCoin,119,"28,650,611,868*","$2,041,970","$30,208,632"
119,PPC,$1.18,PPCPeercoin,120,"24,400,752","$252,055","$28,882,194"
120,TRST,$0.298166,TRSTWeTrust,121,"92,147,500*","$693,197","$27,475,251"
121,VIA,$1.20,VIAViacoin,122,"22,868,527","$921,774","$27,348,929"
122,RISE,$0.233264,RISERise,123,"113,139,200*","$597,339","$26,391,302"
123,MANA,$0.011216,MANADecentraland,124,"2,273,755,650*","$1,235,530","$25,503,125"
124,CFI,$0.078171,CFICofound.it,125,"325,000,000*","$214,316","$25,405,543"
125,REQ,$0.039591,REQRequest Network,126,"636,000,000*","$1,347,750","$25,179,876"
126,LEO,$0.272057,LEOLEOcoin,127,"92,190,378*","$26,342","$25,081,038"
127,MDA,$1.27,MDAMoeda Loyalty...,128,"19,628,888*","$199,913","$24,945,961"
128,XAUR,$0.191812,XAURXaurum,129,"127,109,066*","$167,123","$24,381,044"
129,1ST,$0.280903,1STFirstBlood,130,"85,558,371*","$526,903","$24,033,603"
130,DCT,$0.467079,DCTDECENT,131,"51,306,089*","$235,571","$23,963,997"
131,MOD,$1.37,MODModum,132,"17,366,200*","$1,185,750","$23,843,272"
132,AEON,$1.61,AEONAeon,133,"14,651,140","$145,271","$23,564,894"
133,TRIG,$0.721152,TRIGTriggers,134,"32,105,578*","$2,279,790","$23,153,001"
134,BAY,$0.021792,BAYBitBay,135,"1,007,803,732*","$70,211","$21,961,857"
135,POT,$0.099769,POTPotCoin,136,"218,354,654","$4,599,110","$21,785,025"
136,EDO,$2.03,EDOEidoo,137,"10,708,403*","$1,393,140","$21,713,643"
137,XCP,$8.25,XCPCounterparty,138,"2,617,552*","$197,557","$21,599,852"
138,EMC,$0.526219,EMCEmercoin,139,"40,884,786","$371,825","$21,514,351"
139,RBY,$0.848998,RBYRubycoin,140,"24,907,422*","$182,035","$21,146,352"
140,XEL,$0.242418,XELElastic,141,"86,976,062*","$274,425","$21,084,563"
141,CRW,$1.33,CRWCrown,142,"15,739,289","$73,928","$20,985,509"
142,SAFEX,$0.009765,SAFEXSafe Exchange...,143,"2,147,483,647*","$341,513","$20,970,113"
143,DIME,$0.000039,DIMEDimecoin,144,"536,305,604,176","$19,665","$20,791,549"
144,BMC,$0.674086,BMCBlackmoon Crypto,145,"30,049,251*","$654,030","$20,255,779"
145,CND,$0.013935,CNDCindicator,146,"1,445,976,590*","$195,093","$20,150,118"
146,DMD,$8.09,DMDDiamond,147,"2,482,831","$251,021","$20,086,900"
147,TGT,$0.021086,TGTTarget Coin,148,"952,429,892*","$2,903","$20,082,460"
148,TNT,$0.047111,TNTTierion,149,"422,513,667*","$310,357","$19,905,084"
149,CMP,$4.51,CMPCompcoin,150,"4,299,062","$52,727","$19,377,893"
150,DICE,$2.73,DICEEtheroll,151,"7,001,623*","$37,744","$19,146,147"
151,ION,$1.10,IONION,152,"17,147,279*","$89,563","$18,812,108"
152,SKY,$3.15,SKYSkycoin,153,"5,933,198*","$8,057","$18,716,926"
153,PPP,$0.219422,PPPPayPie,154,"82,500,000*","$44,584","$18,102,315"
154,SIB,$1.14,SIBSIBCoin,155,"15,681,459","$195,648","$17,862,906"
155,XPA,$0.017775,XPAXPlay,156,"1,000,000,000*","$23,505","$17,775,500"
156,CDT,$0.031972,CDTCoinDash,157,"555,015,474*","$375,968","$17,745,010"
157,TCC,$0.104678,TCCThe ChampCoin,158,"164,925,727*","$311,730","$17,264,095"
158,VIB,$0.143409,VIBViberate,159,"120,000,000*","$1,214,010","$17,209,080"
159,KICK,$0.053188,KICKKickCoin,160,"321,137,782*","$184,330","$17,080,805"
160,EMC2,$0.079368,EMC2Einsteinium,161,"214,801,364","$3,773,340","$17,048,441"
161,XRL,$0.197883,XRLRialto,162,"85,000,000*","$55,688","$16,820,055"
162,NMC,$1.12,NMCNamecoin,163,"14,736,400","$143,386","$16,447,738"
163,MTH,$0.075764,MTHMonetha,164,"216,819,832*","$389,918","$16,427,073"
164,EVX,$0.987943,EVXEverex,165,"16,500,000*","$141,174","$16,301,060"
165,ADT,$0.026579,ADTadToken,166,"600,000,000*","$43,460","$15,947,280"
166,AVT,$2.63,AVTAventus,167,"6,000,000*","$957,924","$15,779,460"
167,CSNO,$0.219492,CSNOBitDice,168,"70,000,000*","$106,047","$15,364,440"
168,TIME,$21.46,TIMEChronobank,169,"710,113*","$1,189,360","$15,241,293"
169,CREDO,$0.027490,CREDOCredo,170,"549,891,703*","$16,231","$15,116,248"
170,SLS,$14.86,SLSSaluS,171,"1,004,499*","$346,810","$14,929,563"
171,MSP,$0.104875,MSPMothership,172,"140,000,000*","$154,998","$14,682,500"
172,ENRG,$0.120360,ENRGEnergycoin,173,"121,330,488","$45,389","$14,603,337"
173,LBC,$0.139469,LBCLBRY Credits,174,"104,394,945","$427,607","$14,559,859"
174,NMR,$11.62,NMRNumeraire,175,"1,248,667*","$63,166","$14,504,394"
175,EXP,$1.83,EXPExpanse,176,"7,906,397","$560,746","$14,496,694"
176,PEPECASH,$0.020427,PEPECASHPepe Cash,177,"701,884,009*","$10,177","$14,337,385"
177,MUE,$0.112444,MUEMonetaryUnit,178,"126,885,614","$160,088","$14,267,526"
178,BLK,$0.186215,BLKBlackCoin,179,"76,449,523*","$259,707","$14,236,048"
179,PPY,$3.68,PPYPeerplays,180,"3,817,320*","$1,853","$14,060,144"
180,SHIFT,$1.20,SHIFTShift,181,"11,329,006*","$1,055,840","$13,609,195"
181,XRB,$0.108387,XRBRaiBlocks,182,"125,415,296","$118,384","$13,593,388"
182,STX,$0.459052,STXStox,183,"29,600,000*","$470,078","$13,587,939"
183,HGT,$0.051551,HGTHelloGold,184,"263,034,654*","$2,508","$13,559,726"
184,AGRS,$0.317029,AGRSAgoras Tokens,185,"42,000,000*","$38,814","$13,315,218"
185,GRC,$0.033839,GRCGridCoin,186,"390,312,753","$118,011","$13,207,871"
186,ECN,$3.00,ECNE-coin,187,"4,346,569","$23,408","$13,019,017"
187,OK,$0.176947,OKOKCash,188,"73,076,471*","$388,058","$12,930,662"
188,NXC,$0.186552,NXCNexium,189,"66,521,586*","$328,480","$12,409,735"
189,XDN,$0.001800,XDNDigitalNote,190,"6,885,695,758","$4,591,900","$12,397,213"
190,RVT,$0.471145,RVTRivetz,191,"26,244,468*","$15,484","$12,364,950"
191,FLO,$0.088567,FLOFlorinCoin,192,"139,195,089","$717,585","$12,328,050"
192,GOLOS,$0.098402,GOLOSGolos,193,"124,518,891","$29,149","$12,252,896"
193,PTOY,$0.174437,PTOYPatientory,194,"70,000,000*","$561,205","$12,210,590"
194,HVN,$0.032482,HVNHive,195,"375,000,000*","$311,233","$12,180,788"
195,SAN,$0.216791,SANSantiment Net...,196,"55,967,968*","$411,462","$12,133,352"
196,PLBT,$3.18,PLBTPolybius,197,"3,808,454*","$31,200","$12,114,043"
197,TOA,$0.006980,TOAToaCoin,198,"1,721,912,044","$24,004","$12,019,549"
198,LUN,$5.22,LUNLunyr,199,"2,297,853*","$188,916","$12,001,411"
199,UNO,$60.65,UNOUnobtanium,200,"197,832","$20,234","$11,998,129"
200,TX,$1.94,TXTransferCoin,201,"6,174,437*","$261,849","$11,987,546"
201,DLT,$0.138842,DLTAgrello,202,"85,978,873*","$21,848","$11,937,479"
202,AMP,$0.140488,AMPSynereo,203,"82,256,324*","$436,110","$11,556,026"
203,QAU,$0.144975,QAUQuantum,204,"79,522,355*","$28,486","$11,528,753"
204,OMNI,$20.39,OMNIOmni,205,"559,988*","$360,284","$11,419,564"
205,XBY,$0.026564,XBYXTRABYTES,206,"427,500,000*","$184,529","$11,356,110"
206,BURST,$0.006269,BURSTBurst,207,"1,800,339,818","$288,088","$11,285,574"
207,HMQ,$0.069150,HMQHumaniq,208,"162,858,894*","$169,430","$11,261,660"
208,ALIS,$0.293692,ALISALIS,209,"37,852,608*","$230,607","$11,117,008"
209,BQ,$0.009324,BQbitqy,210,"1,190,178,404*","$28,421","$11,096,902"
210,MYST,$0.562238,MYSTMysterium,211,"19,429,024*","$349,666","$10,923,736"
211,LMC,$0.049870,LMCLoMoCoin,212,"218,243,840*","$571,446","$10,883,755"
212,PST,$0.211543,PSTPrimas,213,"51,200,000*","$4,611","$10,831,002"
213,GUP,$0.141299,GUPMatchpool,214,"75,000,000*","$709,273","$10,597,425"
214,VRC,$0.348001,VRCVeriCoin,215,"30,414,646","$108,555","$10,584,327"
215,POE,$0.004940,POEPo.et,216,"2,136,283,004*","$54,943","$10,552,298"
216,CSC,$0.273168,CSCCasinoCoin,217,"38,601,187",$975,"$10,544,609"
217,BCAP,$1.03,BCAPBCAP,218,"10,000,000*","$5,072","$10,283,400"
218,RADS,$2.98,RADSRadium,219,"3,373,782*","$119,622","$10,057,919"
219,PZM,$1.02,PZMPRIZM,220,"9,750,672*","$11,779","$9,991,221"
220,OAX,$0.392893,OAXOAX,221,"25,009,250*","$206,392","$9,825,959"
221,NVST,$0.649226,NVSTNVO,222,"15,000,000*","$2,785","$9,738,390"
222,XVC,$0.631395,XVCVcash,223,"15,254,447","$5,771,360","$9,631,582"
223,CLAM,$3.54,CLAMClams,224,"2,678,984*","$996,513","$9,492,713"
224,KORE,$4.60,KOREKore,225,"2,021,763*","$170,397","$9,305,285"
225,GAM,$7.53,GAMGambit,226,"1,196,077*","$9,467","$9,004,858"
226,BSD,$0.529853,BSDBitSend,227,"16,921,125","$82,226","$8,965,709"
227,COSS,$0.106616,COSSCOSS,228,"83,000,000*","$740,340","$8,849,128"
228,SLR,$0.237440,SLRSolarCoin,229,"36,738,345*","$271,325","$8,723,153"
229,BET,$0.078004,BETDAO.Casino,230,"109,942,758*","$82,367","$8,576,008"
230,BTX,$6.71,BTXBitcore,231,"1,253,475","$103,850","$8,408,083"
231,EDR,$0.009376,EDRE-Dinar Coin,232,"886,211,988","$590,117","$8,308,893"
232,WGR,$0.045368,WGRWagerr,233,"183,000,000*","$47,036","$8,302,436"
233,DTB,$0.363463,DTBDatabits,234,"22,747,809*","$42,757","$8,267,987"
234,SOAR,$0.010817,SOARSoarcoin,235,"763,443,048*","$1,140","$8,258,392"
235,IFT,$0.043028,IFTInvestFeed,236,"191,381,257*","$67,656","$8,234,734"
236,SWT,$1.07,SWTSwarm City,237,"7,648,032*","$51,902","$8,193,872"
237,WCT,$0.810207,WCTWaves Communi...,238,"9,993,840*","$11,742","$8,097,079"
238,NEOS,$2.27,NEOSNeosCoin,239,"3,539,769","$532,161","$8,047,806"
239,ODN,$0.329679,ODNObsidian,240,"24,400,000*","$117,723","$8,044,168"
240,IXT,$0.224007,IXTiXledger,241,"35,778,844*","$78,242","$8,014,711"
241,OBITS,$0.500740,OBITSOBITS,242,"15,819,400*","$3,438","$7,921,406"
242,SPHR,$2.55,SPHRSphere,243,"3,082,940*","$5,455","$7,866,955"
243,FTC,$0.043282,FTCFeathercoin,244,"179,549,560","$59,585","$7,771,264"
244,B3,$0.005804,B3B3Coin,245,"1,321,147,650","$221,216","$7,668,562"
245,XC,$1.28,XCXCurrency,246,"5,859,303*","$2,125","$7,474,831"
246,PLU,$8.56,PLUPluton,247,"850,000*","$181,204","$7,273,310"
247,PIX,$0.063617,PIXLampix,248,"113,322,017*","$11,977","$7,209,218"
248,NET,$0.683768,NETNimiq,249,"10,500,000*","$126,941","$7,179,564"
249,CNT,$0.097451,CNTCenturion,250,"72,359,920","$32,513","$7,051,561"
250,MUSIC,$0.017311,MUSICMusicoin,251,"404,471,878","$237,754","$7,001,934"
251,VOX,$0.033230,VOXVoxels,252,"210,000,000*","$105,768","$6,978,237"
252,MOON,$0.000031,MOONMooncoin,253,"222,492,994,983","$6,854","$6,941,670"
253,INCNT,$0.149948,INCNTIncent,254,"46,016,625*","$104,921","$6,900,101"
254,HEAT,$0.232196,HEATHEAT,255,"29,696,904*","$1,349","$6,895,502"
255,AIR,$0.006546,AIRAirToken,256,"1,050,000,000*","$28,134","$6,873,689"
256,PINK,$0.018130,PINKPinkCoin,257,"364,838,250","$108,949","$6,614,517"
257,ART,$0.216154,ARTMaecenas,258,"30,150,150*","$5,328","$6,517,076"
258,XWC,$0.026072,XWCWhiteCoin,259,"248,428,503*","$44,291","$6,477,127"
259,VSL,$0.193642,VSLvSlice,260,"33,390,496*","$246,562","$6,465,802"
260,ECOB,$0.014438,ECOBEcobit,261,"444,444,444*",$788,"$6,417,067"
261,GRS,$0.090868,GRSGroestlcoin,262,"68,660,859","$223,575","$6,239,061"
262,XSPEC,$0.299576,XSPECSpectrecoin,263,"20,785,264*","$14,349","$6,226,766"
263,BCPT,$0.137210,BCPTBlockMason Cr...,264,"45,166,200*","$16,612","$6,197,254"
264,DBIX,$4.46,DBIXDubaiCoin,265,"1,373,032","$210,450","$6,120,933"
265,VOISE,$0.009453,VOISEVoise,266,"643,012,000*","$161,887","$6,078,495"
266,BITCNY,$0.147998,BITCNYbitCNY,267,"41,033,600*","$273,816","$6,072,891"
267,BCY,$0.260764,BCYBitcrystals,268,"23,233,059*","$63,350","$6,058,345"
268,MYB,$2.27,MYBMyBit Token,269,"2,616,334*","$20,220","$5,931,097"
269,EMV,$0.902004,EMVEthereum Movi...,270,"6,566,666*","$1,969","$5,923,159"
270,PRO,$0.417058,PROPropy,271,"14,057,212*","$207,601","$5,862,673"
271,ATCC,$0.554646,ATCCATC Coin,272,"10,525,960*","$370,288","$5,838,182"
272,BITB,$0.002666,BITBBitBean,273,"2,185,630,000*","$96,475","$5,827,130"
273,HTML5,$0.000142,HTML5HTMLCOIN,274,"40,659,020,000","$58,874","$5,791,349"
274,CRB,$0.342315,CRBCreditbit,275,"16,501,652*","$270,266","$5,648,763"
275,ECC,$0.000222,ECCE-Currency Coin,276,"25,000,000,000","$6,282","$5,547,325"
276,NVC,$2.95,NVCNovacoin,277,"1,877,724","$26,448","$5,534,704"
277,TFL,$0.882008,TFLTrueFlip,278,"6,247,267*","$4,988","$5,510,139"
278,CURE,$0.228681,CURECurecoin,279,"23,789,603","$72,913","$5,440,230"
279,PDC,$0.108284,PDCProject Decorum,280,"50,000,000*","$67,855","$5,414,200"
280,EXCL,$1.25,EXCLExclusiveCoin,281,"4,295,978","$46,303","$5,366,321"
281,POSW,$0.121457,POSWPoSW Coin,282,"44,100,000*","$40,716","$5,356,254"
282,GCC,$0.010762,GCCTheGCCcoin,283,"495,480,252*","$1,720","$5,332,259"
283,DENT,$0.000498,DENTDent,284,"10,614,760,961*","$5,355","$5,286,480"
284,DYN,$2.87,DYNDynamic,285,"1,836,760*","$138,289","$5,272,659"
285,UNY,$0.025849,UNYUnity Ingot,286,"202,000,000*","$56,076","$5,221,559"
286,SEQ,$0.110725,SEQSequence,287,"45,088,396","$49,581","$4,992,413"
287,IOP,$2.71,IOPInternet of P...,288,"1,816,107","$1,464,560","$4,919,997"
288,ABY,$0.006160,ABYArtByte,289,"792,537,250","$66,339","$4,882,220"
289,GLD,$0.118696,GLDGoldCoin,290,"40,581,308","$37,432","$4,816,839"
290,NOTE,$0.037078,NOTEDNotes,291,"128,329,199","$16,062","$4,758,139"
291,VIBE,$0.027946,VIBEVIBE,292,"168,887,783*","$8,731","$4,719,738"
292,NTRN,$0.148852,NTRNNeutron,293,"31,659,062*","$4,353","$4,712,515"
293,AUR,$0.542071,AURAuroracoin,294,"8,658,139","$30,609","$4,693,326"
294,GCR,$0.044525,GCRGlobal Curren...,295,"103,301,485*","$32,224","$4,599,488"
295,CVCOIN,$0.463152,CVCOINCVCoin,296,"9,837,033*","$2,350","$4,556,042"
296,TIX,$0.113709,TIXBlocktix,297,"40,000,000*","$5,508","$4,548,360"
297,EQT,$0.461639,EQTEquiTrader,298,"9,580,277","$56,817","$4,422,629"
298,QWARK,$0.115188,QWARKQwark,299,"38,384,065*","$150,950","$4,421,384"
299,OCT,$0.142919,OCTOracleChain,300,"30,000,000*","$3,043","$4,287,570"
300,PASC,$0.294896,PASCPascal Coin,301,"14,513,300","$144,384","$4,279,914"
301,CAT,$0.580160,CATBlockCAT,302,"7,360,121*","$5,925","$4,270,048"
302,YOC,$0.038818,YOCYocoin,303,"108,763,700*","$24,694","$4,222,011"
303,COVAL,$0.004216,COVALCircuits of V...,304,"1,000,000,000*","$61,580","$4,215,960"
304,SWIFT,$1.03,SWIFTBitswift,305,"4,068,952*","$50,101","$4,207,377"
305,NSR,$0.001498,NSRNuShares,306,"2,777,600,756*","$6,470","$4,160,235"
306,XBC,$40.00,XBCBitcoin Plus,307,"102,077*","$52,154","$4,082,711"
307,TRC,$0.190326,TRCTerracoin,308,"21,380,350","$42,370","$4,069,236"
308,ZRC,$1.11,ZRCZrCoin,309,"3,643,706*","$35,095","$4,055,882"
309,PTC,$0.030876,PTCPesetacoin,310,"131,190,264","$23,587","$4,050,631"
310,ERC,$0.406563,ERCEuropeCoin,311,"9,935,865","$17,396","$4,039,555"
311,APX,$5.71,APXAPX,312,"703,179*","$97,871","$4,015,834"
312,BELA,$0.105022,BELABela,313,"38,183,025","$48,303","$4,010,058"
313,FLDC,$0.007600,FLDCFoldingCoin,314,"524,682,737*","$116,994","$3,987,500"
314,REAL,$0.396177,REALREAL,315,"10,055,817*","$16,979","$3,983,883"
