,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
23,BCN,$0.001426,BCNBytecoin,24,"183,253,534,612","$1,149,930","$261,295,717"
24,ARK,$2.33,ARKArk,25,"97,981,284*","$3,407,930","$227,986,771"
25,STEEM,$0.926689,STEEMSteem,26,"245,205,940","$1,052,170","$227,229,647"
26,VTC,$5.27,VTCVertcoin,27,"40,841,600","$21,382,200","$215,111,890"
27,ARDR,$0.208632,ARDRArdor,28,"998,999,495*","$844,287","$208,423,263"
28,KMD,$2.06,KMDKomodo,29,"100,945,510","$2,591,580","$208,062,828"
29,GNT,$0.231266,GNTGolem,30,"833,032,000*","$17,301,500","$192,651,979"
30,REP,$17.01,REPAugur,31,"11,000,000*","$3,974,680","$187,091,300"
31,BTS,$0.068021,BTSBitShares,32,"2,601,270,000*","$10,541,300","$176,941,247"
32,PAY,$1.68,PAYTenX,33,"104,661,310*","$2,783,320","$176,114,633"
33,MAID,$0.380180,MAIDMaidSafeCoin,34,"452,552,412*","$1,444,360","$172,051,376"
34,TRX,$0.002564,TRXTRON,35,"65,528,192,465*","$1,472,880","$167,983,487"
35,DCR,$27.16,DCRDecred,36,"6,073,280","$727,197","$164,927,193"
36,MONA,$2.85,MONAMonaCoin,37,"55,025,600","$993,938","$156,893,392"
37,BAT,$0.154121,BATBasic Attenti...,38,"1,000,000,000*","$2,582,490","$154,121,000"
38,SNT,$0.044340,SNTStatus,39,"3,470,483,788*","$6,364,440","$153,880,210"
39,PPT,$3.71,PPTPopulous,40,"41,252,246*","$332,418","$153,097,810"
40,PIVX,$2.78,PIVXPIVX,41,"54,614,395*","$1,567,490","$151,664,174"
41,GAS,$16.38,GASGas,42,"8,597,035*","$947,071","$140,795,368"
42,KNC,$1.01,KNCKyber Network,43,"134,132,697*","$4,592,060","$135,184,297"
43,WTC,$5.42,WTCWalton,44,"24,898,178*","$11,742,600","$134,867,953"
44,DOGE,$0.001159,DOGEDogecoin,45,"111,741,505,379","$2,892,720","$129,550,867"
45,BNB,$1.27,BNBBinance Coin,46,"99,014,000*","$2,276,310","$126,030,960"
46,GBYTE,$215.14,GBYTEByteball Bytes,47,"583,896*","$572,538","$125,620,660"
47,BTCD,$94.75,BTCDBitcoinDark,48,"1,288,862","$82,551","$122,115,181"
48,DGD,$59.24,DGDDigixDAO,49,"2,000,000*","$141,597","$118,470,800"
49,SYS,$0.223541,SYSSyscoin,50,"528,570,378","$2,440,530","$118,157,151"
50,FCT,$13.48,FCTFactom,51,"8,745,102*","$4,226,370","$117,905,838"
51,SALT,$2.49,SALTSALT,52,"46,751,837*","$3,859,230","$116,282,104"
52,MTL,$6.01,MTLMetal,53,"19,300,994*","$5,649,490","$115,906,522"
53,GAME,$1.74,GAMEGameCredits,54,"64,355,352","$1,153,720","$112,228,011"
54,SC,$0.003522,SCSiacoin,55,"30,533,230,050","$1,078,130","$107,551,166"
55,CVC,$0.310934,CVCCivic,56,"342,700,000*","$3,051,130","$106,557,082"
56,VERI,$50.23,VERIVeritaseum,57,"2,026,045*","$452,535","$101,758,943"
57,LKK,$0.352385,LKKLykke,58,"269,119,604*","$239,182","$94,833,712"
58,ZRX,$0.189347,ZRX0x,59,"500,000,000*","$3,281,330","$94,673,500"
59,ICN,$0.909528,ICNIconomi,60,"99,788,314*","$922,243","$90,760,266"
60,XVG,$0.006259,XVGVerge,61,"14,180,939,269","$17,070,100","$88,763,604"
61,ETP,$3.91,ETPMetaverse ETP,62,"22,600,000","$8,847,710","$88,459,112"
62,BLOCK,$17.66,BLOCKBlocknet,63,"4,866,315*","$373,194","$85,925,011"
63,BTM,$0.083127,BTMBytom,64,"987,000,000*","$293,251","$82,046,349"
64,DGB,$0.008703,DGBDigiByte,65,"9,341,270,004","$2,244,990","$81,298,474"
65,BNT,$1.93,BNTBancor,66,"40,772,871*","$1,274,920","$78,815,590"
66,SNGLS,$0.130996,SNGLSSingularDTV,67,"600,000,000*","$1,439,630","$78,597,600"
67,GXS,$1.83,GXSGXShares,68,"40,510,000*","$2,422,040","$74,326,128"
68,GNO,$66.80,GNOGnosis,69,"1,104,590*","$391,360","$73,785,728"
69,ATM,$0.024961,ATMATMChain,70,"2,913,534,434*","$220,834","$72,725,898"
70,GRS,$1.04,GRSGroestlcoin,71,"68,709,864","$65,937,900","$71,127,764"
71,PURA,$0.413285,PURAPura,72,"171,660,524","$288,453","$70,944,720"
72,FUN,$0.017548,FUNFunFair,73,"4,000,000,000*","$1,385,310","$70,193,600"
73,SMART,$0.084469,SMARTSmartCash,74,"805,332,227*","$88,900","$68,025,769"
74,MCO,$6.78,MCOMonaco,75,"9,814,875*","$20,765,200","$66,575,378"
75,MCAP,$1.63,MCAPMCAP,76,"38,295,641*","$1,381,850","$62,397,386"
76,NAV,$0.947063,NAVNAV Coin,77,"61,974,068*","$2,472,300","$58,693,347"
77,LINK,$0.165619,LINKChainLink,78,"350,000,000*","$3,031,490","$57,966,650"
78,BQ,$0.046229,BQbitqy,79,"1,243,835,384*","$82,871","$57,501,888"
79,NXT,$0.056779,NXTNxt,80,"998,999,942*","$2,459,110","$56,721,718"
80,NXS,$1.06,NXSNexus,81,"53,474,892","$1,037,370","$56,535,260"
81,PART,$7.24,PARTParticl,82,"7,756,936*","$274,404","$56,139,508"
82,NEBL,$4.37,NEBLNeblio,83,"12,510,203*","$493,278","$54,664,709"
83,LRC,$0.189925,LRCLoopring,84,"286,170,756*","$3,182,620","$54,350,981"
84,FAIR,$1.00,FAIRFairCoin,85,"53,193,831*","$178,803","$53,385,861"
85,RLC,$0.672045,RLCiExec RLC,86,"79,070,793*","$510,443","$53,139,131"
86,AE,$0.225722,AEAeternity,87,"233,020,472*","$579,092","$52,597,847"
87,VEN,$0.184309,VENVeChain,88,"277,162,633*","$455,022","$51,083,568"
88,XZC,$15.27,XZCZCoin,89,"3,339,186","$2,143,410","$50,999,719"
89,BDL,$0.325128,BDLBitdeal,90,"156,209,812","$103,616","$50,788,184"
90,BQX,$0.705615,BQXBitquence,91,"71,738,060*","$809,921","$50,619,451"
91,IOC,$2.98,IOCI/O Coin,92,"16,376,807*","$331,861","$48,741,798"
92,ADX,$0.851034,ADXAdEx,93,"56,355,501*","$3,253,430","$47,960,448"
93,EDG,$0.574252,EDGEdgeless,94,"82,046,288*","$2,120,680","$47,115,245"
94,UBQ,$1.17,UBQUbiq,95,"38,626,178","$524,389","$45,216,963"
95,TAAS,$5.50,TAASTaaS,96,"8,146,001*","$235,019","$44,810,336"
96,DCN,$0.000143,DCNDentacoin,97,"303,095,254,787*","$162,020","$43,384,145"
97,RISE,$0.374726,RISERise,98,"113,139,200*","$18,550,600","$42,396,200"
98,STORJ,$0.417954,STORJStorj,99,"101,084,047*","$758,059","$42,248,482"
99,NLC2,$0.205920,NLC2NoLimitCoin,100,"204,156,864*","$95,819","$42,039,981"
100,ANT,$1.27,ANTAragon,101,"32,685,221*","$410,508","$41,561,220"
101,ZEN,$16.71,ZENZenCash,102,"2,358,874","$2,342,480","$39,410,188"
102,ATB,$1.00,ATBATBCoin,103,"38,701,607","$1,273,440","$38,713,991"
103,VIA,$1.66,VIAViacoin,104,"22,876,540","$2,270,580","$37,879,203"
104,KIN,$0.000049,KINKin,105,"756,097,560,976*","$40,246","$36,861,949"
105,WINGS,$0.406735,WINGSWings,106,"89,708,333*","$318,817","$36,487,519"
106,MLN,$57.11,MLNMelon,107,"599,400*","$275,383","$34,228,917"
107,NLG,$0.095004,NLGGulden,108,"355,460,945","$193,443","$33,770,318"
108,AST,$0.221818,ASTAirSwap,109,"150,000,000*","$2,878,540","$33,272,700"
109,PPC,$1.35,PPCPeercoin,110,"24,414,380","$1,093,100","$32,894,960"
110,LEO,$0.355225,LEOLEOcoin,111,"92,535,618*","$1,097,570","$32,870,965"
111,QRL,$0.620292,QRLQuantum Resis...,112,"52,000,000*","$338,450","$32,255,184"
112,MGO,$0.315572,MGOMobileGo,113,"98,028,887*","$311,197","$30,935,172"
113,AMB,$0.207554,AMBAmber,114,"144,590,975*","$83,904","$30,010,435"
114,RDD,$0.001044,RDDReddCoin,115,"28,656,221,646*","$418,236","$29,925,979"
115,ENG,$0.390653,ENGEnigma,116,"74,836,171*","$622,728","$29,234,975"
116,MDA,$1.43,MDAMoeda Loyalty...,117,"19,628,888*","$646,429","$28,082,854"
117,CFI,$0.085902,CFICofound.it,118,"325,000,000*","$217,510","$27,918,215"
118,SNM,$0.076623,SNMSONM,119,"359,600,000*","$789,961","$27,553,775"
119,CTR,$0.398232,CTRCentra,120,"68,000,000*","$1,963,710","$27,079,776"
120,XCP,$10.10,XCPCounterparty,121,"2,617,532*","$171,606","$26,444,924"
121,SKY,$4.37,SKYSkycoin,122,"5,933,198*","$21,991","$25,927,719"
122,CLOAK,$5.03,CLOAKCloakCoin,123,"5,119,699*","$263,144","$25,727,616"
123,FTC,$0.141746,FTCFeathercoin,124,"180,303,240","$6,796,140","$25,557,263"
124,1ST,$0.297586,1STFirstBlood,125,"85,558,371*","$413,041","$25,460,973"
125,SUB,$0.112032,SUBSubstratum,126,"226,091,449*","$302,577","$25,329,477"
126,XAUR,$0.197554,XAURXaurum,127,"127,108,929*","$116,983","$25,110,877"
127,XEL,$0.285364,XELElastic,128,"87,315,492*","$1,371,080","$24,916,698"
128,REQ,$0.038972,REQRequest Network,129,"636,000,000*","$1,252,110","$24,786,446"
129,OK,$0.325967,OKOKCash,130,"73,124,466*","$20,225,900","$23,836,163"
130,DNT,$0.039697,DNTdistrict0x,131,"600,000,000*","$2,420,880","$23,818,020"
131,PLR,$0.104020,PLRPillar,132,"227,384,800*","$105,593","$23,652,567"
132,BAY,$0.023465,BAYBitBay,133,"1,007,817,613*","$104,656","$23,648,340"
133,EVX,$1.41,EVXEverex,134,"16,500,000*","$1,504,850","$23,343,870"
134,MOD,$1.34,MODModum,135,"17,366,200*","$411,267","$23,294,152"
135,TRST,$0.252299,TRSTWeTrust,136,"92,147,500*","$305,862","$23,248,722"
136,RPX,$0.042677,RPXRed Pulse,137,"543,348,500*","$2,489,710","$23,188,267"
137,DCT,$0.450346,DCTDECENT,138,"51,306,089*","$127,781","$23,105,492"
138,ACT,$0.077975,ACTAchain,139,"295,866,721*","$200,370","$23,070,119"
139,CRW,$1.45,CRWCrown,140,"15,827,833","$236,696","$22,967,452"
140,TNT,$0.052822,TNTTierion,141,"422,513,667*","$310,653","$22,317,975"
141,MANA,$0.009804,MANADecentraland,142,"2,273,755,650*","$464,183","$22,291,809"
142,DICE,$3.16,DICEEtheroll,143,"7,001,623*","$25,703","$22,096,701"
143,XPA,$0.021697,XPAXPlay,144,"1,000,000,000*","$4,334","$21,697,100"
144,EDO,$2.02,EDOEidoo,145,"10,708,403*","$2,119,900","$21,676,806"
145,TKN,$0.903045,TKNTokenCard,146,"23,644,056*","$485,614","$21,351,646"
146,TRIG,$0.639510,TRIGTriggers,147,"32,105,578*","$992,192","$20,531,838"
147,EMC,$0.499251,EMCEmercoin,148,"40,915,106","$88,270","$20,426,908"
148,DMD,$8.16,DMDDiamond,149,"2,493,394","$172,414","$20,357,536"
149,CREDO,$0.036463,CREDOCredo,150,"549,891,703*","$18,110","$20,050,866"
150,CDT,$0.035082,CDTCoinDash,151,"555,015,474*","$534,116","$19,471,164"
151,AEON,$1.31,AEONAeon,152,"14,651,140","$133,551","$19,259,217"
152,ION,$1.10,IONION,153,"17,311,890*","$84,926","$19,074,587"
153,ADT,$0.030581,ADTadToken,154,"600,000,000*","$3,043,370","$18,348,720"
154,VIB,$0.151015,VIBViberate,155,"120,000,000*","$863,428","$18,121,800"
155,MSP,$0.125549,MSPMothership,156,"140,000,000*","$63,182","$17,576,860"
156,NMC,$1.17,NMCNamecoin,157,"14,736,400","$183,716","$17,296,113"
157,SIB,$1.09,SIBSIBCoin,158,"15,730,455","$97,432","$17,185,207"
158,XRL,$0.199892,XRLRialto,159,"85,000,000*","$46,780","$16,990,820"
159,RBY,$0.665322,RBYRubycoin,160,"24,932,838*","$129,509","$16,588,366"
160,TIME,$23.20,TIMEChronobank,161,"710,113*","$409,824","$16,477,671"
161,EXP,$2.08,EXPExpanse,162,"7,906,397","$1,021,760","$16,467,680"
162,POT,$0.075111,POTPotCoin,163,"218,441,182*","$281,194","$16,407,314"
163,BLK,$0.210207,BLKBlackCoin,164,"76,463,405*","$163,026","$16,073,143"
164,SAFEX,$0.007303,SAFEXSafe Exchange...,165,"2,147,483,647*","$217,262","$15,682,751"
165,SLS,$15.56,SLSSaluS,166,"1,004,708*","$127,257","$15,634,556"
166,LBC,$0.147532,LBCLBRY Credits,167,"104,394,945","$484,947","$15,401,595"
167,GRC,$0.038795,GRCGridCoin,168,"390,312,753","$286,051","$15,142,183"
168,PPP,$0.182016,PPPPayPie,169,"82,500,000*","$54,271","$15,016,320"
169,TOA,$0.008414,TOAToaCoin,170,"1,725,597,124","$31,405","$14,518,449"
170,TX,$2.34,TXTransferCoin,171,"6,184,026*","$2,156,540","$14,489,606"
171,HMQ,$0.087825,HMQHumaniq,172,"162,859,000*","$464,973","$14,303,043"
172,EMC2,$0.066255,EMC2Einsteinium,173,"215,373,616","$1,244,030","$14,269,665"
173,ENRG,$0.115788,ENRGEnergycoin,174,"121,349,767","$66,371","$14,050,847"
174,PPY,$3.68,PPYPeerplays,175,"3,817,552*","$9,651","$14,048,896"
175,MUE,$0.110247,MUEMonetaryUnit,176,"127,414,382","$190,543","$14,047,053"
176,DBIX,$9.89,DBIXDubaiCoin,177,"1,415,703","$641,543","$13,999,904"
177,AVT,$2.32,AVTAventus,178,"6,000,000*","$946,067","$13,932,120"
178,ECN,$3.15,ECNE-coin,179,"4,424,311","$19,357","$13,924,193"
179,PEPECASH,$0.019827,PEPECASHPepe Cash,180,"701,884,009*","$20,965","$13,916,324"
180,GOLOS,$0.111195,GOLOSGolos,181,"124,518,891","$63,496","$13,845,878"
181,CND,$0.009498,CNDCindicator,182,"1,445,976,590*","$122,691","$13,734,464"
182,VRC,$0.448009,VRCVeriCoin,183,"30,423,197","$465,501","$13,629,866"
183,XAS,$0.666957,XASAsch,184,"20,330,601","$73,576","$13,559,637"
184,STX,$0.457023,STXStox,185,"29,600,000*","$707,137","$13,527,881"
185,TCC,$0.080778,TCCThe ChampCoin,186,"164,925,727*","$322,567","$13,322,387"
186,NMR,$10.57,NMRNumeraire,187,"1,248,667*","$252,750","$13,200,411"
187,MTH,$0.060246,MTHMonetha,188,"216,819,832*","$704,930","$13,062,419"
188,XDN,$0.001893,XDNDigitalNote,189,"6,885,695,758","$3,058,920","$13,034,966"
189,MYST,$0.669772,MYSTMysterium,190,"19,429,024*","$673,885","$13,013,016"
190,UNO,$65.34,UNOUnobtanium,191,"197,835","$29,164","$12,927,279"
191,XRB,$0.096162,XRBRaiBlocks,192,"133,248,290","$194,157","$12,813,422"
192,AGRS,$0.304597,AGRSAgoras Tokens,193,"42,000,000*","$51,748","$12,793,074"
193,CSNO,$0.182659,CSNOBitDice,194,"70,000,000*","$60,086","$12,786,130"
194,NXC,$0.189284,NXCNexium,195,"66,521,586*","$211,448","$12,591,472"
195,SAN,$0.221806,SANSantiment Net...,196,"55,967,968*","$422,739","$12,414,031"
196,OMNI,$22.05,OMNIOmni,197,"560,031*","$559,824","$12,348,411"
197,DLT,$0.143139,DLTAgrello,198,"85,978,873*","$21,095","$12,306,930"
198,SHIFT,$1.08,SHIFTShift,199,"11,354,207*","$272,737","$12,239,835"
199,GUP,$0.160547,GUPMatchpool,200,"75,000,000*","$489,163","$12,041,025"
200,PTOY,$0.170998,PTOYPatientory,201,"70,000,000*","$590,335","$11,969,860"
201,SLR,$0.322696,SLRSolarCoin,202,"36,742,465*","$547,233","$11,856,646"
202,KICK,$0.036724,KICKKickCoin,203,"321,137,782*","$298,072","$11,793,560"
203,FLO,$0.083997,FLOFlorinCoin,204,"139,509,605","$274,952","$11,718,360"
204,AMP,$0.140212,AMPSynereo,205,"82,256,324*","$140,469","$11,533,324"
205,BMC,$0.382731,BMCBlackmoon Crypto,206,"30,049,251*","$573,552","$11,500,780"
206,POE,$0.005294,POEPo.et,207,"2,156,389,197*","$38,501","$11,415,623"
207,LUN,$4.92,LUNLunyr,208,"2,297,853*","$181,585","$11,314,973"
208,BURST,$0.006051,BURSTBurst,209,"1,800,339,818","$195,125","$10,894,036"
209,ART,$0.353830,ARTMaecenas,210,"30,150,150*","$44,322","$10,668,028"
210,QAU,$0.133995,QAUQuantum,211,"79,522,355*","$26,086","$10,655,598"
211,RADS,$3.04,RADSRadium,212,"3,378,745*","$92,951","$10,274,053"
212,PLBT,$2.69,PLBTPolybius,213,"3,808,454*","$38,591","$10,229,735"
213,PZM,$1.03,PZMPRIZM,214,"9,798,980*","$12,368","$10,104,317"
214,LMC,$0.044920,LMCLoMoCoin,215,"218,714,220*","$493,755","$9,824,708"
215,OAX,$0.392841,OAXOAX,216,"25,009,250*","$242,903","$9,824,659"
216,BTX,$6.43,BTXBitcore,217,"1,524,366","$99,989","$9,799,192"
217,PST,$0.190453,PSTPrimas,218,"51,200,000*","$9,147","$9,751,194"
218,WGR,$0.052625,WGRWagerr,219,"183,000,000*","$51,928","$9,630,338"
219,BSD,$0.560190,BSDBitSend,220,"17,003,875","$79,140","$9,525,401"
220,CMP,$2.19,CMPCompcoin,221,"4,306,816","$51,942","$9,435,028"
221,SWT,$1.23,SWTSwarm City,222,"7,658,550*","$53,997","$9,405,848"
222,SPHR,$3.03,SPHRSphere,223,"3,082,940*","$27,669","$9,334,650"
223,TIX,$0.231694,TIXBlocktix,224,"40,000,000*","$533,485","$9,267,760"
224,KORE,$4.56,KOREKore,225,"2,021,982*","$328,242","$9,227,924"
225,GAM,$7.69,GAMGambit,226,"1,196,471*","$19,059","$9,204,941"
226,CLAM,$3.41,CLAMClams,227,"2,689,880*","$401,805","$9,170,043"
227,EDR,$0.010344,EDRE-Dinar Coin,228,"886,211,988","$629,930","$9,167,154"
228,NVST,$0.605694,NVSTNVO,229,"15,000,000*","$1,268","$9,085,410"
229,ALIS,$0.238165,ALISALIS,230,"37,852,608*","$91,461","$9,015,166"
230,RVT,$0.340706,RVTRivetz,231,"26,244,468*","$29,167","$8,941,648"
231,SOAR,$0.012387,SOARSoarcoin,232,"711,943,048*","$1,965","$8,819,052"
232,OBITS,$0.555629,OBITSOBITS,233,"15,819,400*","$17,711","$8,789,717"
233,DTB,$0.384905,DTBDatabits,234,"22,747,809*","$37,706","$8,755,745"
234,CSC,$0.224576,CSCCasinoCoin,235,"38,601,187","$2,904","$8,668,900"
235,NEOS,$2.44,NEOSNeosCoin,236,"3,549,557","$116,281","$8,660,813"
236,XWC,$0.034619,XWCWhiteCoin,237,"248,447,025*","$185,489","$8,601,037"
237,HVN,$0.022351,HVNHive,238,"375,000,000*","$155,746","$8,381,738"
238,XBY,$0.019463,XBYXTRABYTES,239,"429,500,000*","$57,983","$8,359,487"
239,B@,$1.27,B@Bankcoin,240,"6,559,998*","$1,713","$8,298,594"
240,VOX,$0.039427,VOXVoxels,241,"210,000,000*","$746,338","$8,279,628"
241,CNT,$0.113297,CNTCenturion,242,"72,743,982","$71,359","$8,241,675"
242,XTO,$0.248822,XTOTao,243,"32,599,734","$4,812","$8,111,531"
243,SCL,$0.471102,SCLSocial,244,"16,714,020*","$260,520","$7,874,008"
244,CAG,$0.246805,CAGChange,245,"31,673,646*","$23,766","$7,817,214"
245,XSPEC,$0.356382,XSPECSpectrecoin,246,"20,785,264*","$40,045","$7,407,494"
246,NET,$0.702171,NETNimiq,247,"10,500,000*","$72,392","$7,372,796"
247,IFT,$0.037912,IFTInvestFeed,248,"191,381,257*","$57,432","$7,255,627"
248,IXT,$0.197164,IXTiXledger,249,"35,778,844*","$65,530","$7,054,300"
249,COSS,$0.084750,COSSCOSS,250,"83,000,000*","$397,474","$7,034,275"
250,WCT,$0.703769,WCTWaves Communi...,251,"9,993,840*","$45,313","$7,033,355"
251,AIR,$0.006638,AIRAirToken,252,"1,050,000,000*","$17,348","$6,969,984"
252,INCNT,$0.150907,INCNTIncent,253,"46,016,625*","$68,529","$6,944,231"
253,ODN,$0.283237,ODNObsidian,254,"24,400,000*","$111,580","$6,910,983"
254,XVC,$0.452759,XVCVcash,255,"15,254,447","$325,783","$6,906,588"
255,NVC,$3.54,NVCNovacoin,256,"1,884,872","$145,059","$6,677,405"
256,PINK,$0.018122,PINKPinkCoin,257,"365,499,750","$109,106","$6,623,660"
257,MUSIC,$0.015645,MUSICMusicoin,258,"418,166,674","$108,259","$6,542,259"
258,PLU,$7.66,PLUPluton,259,"850,000*","$158,368","$6,507,690"
259,BET,$0.056944,BETDAO.Casino,260,"113,761,209*","$40,492","$6,478,030"
260,BTDX,$0.446003,BTDXBitcloud,261,"14,352,128","$82,104","$6,401,092"
261,PDC,$0.126807,PDCProject Decorum,262,"50,000,000*","$69,857","$6,340,350"
262,BITCNY,$0.148136,BITCNYbitCNY,263,"42,473,000*","$889,304","$6,291,780"
263,BCY,$0.269469,BCYBitcrystals,264,"23,225,989*","$57,290","$6,258,684"
264,OCT,$0.207714,OCTOracleChain,265,"30,000,000*","$5,833","$6,231,420"
265,GLD,$0.148793,GLDGoldCoin,266,"40,596,504","$38,383","$6,040,476"
266,HEAT,$0.201253,HEATHEAT,267,"29,861,992*","$9,642","$6,009,815"
267,PIX,$0.052258,PIXLampix,268,"113,322,017*","$33,862","$5,921,971"
268,BITB,$0.002596,BITBBitBean,269,"2,196,927,000*","$92,431","$5,703,816"
269,VSL,$0.168020,VSLvSlice,270,"33,390,496*","$283,347","$5,610,271"
270,CURE,$0.234975,CURECurecoin,271,"23,793,271","$74,006","$5,590,824"
271,DYN,$2.93,DYNDynamic,272,"1,843,901*","$26,103","$5,410,300"
272,MOON,$0.000024,MOONMooncoin,273,"222,573,948,009","$7,085","$5,351,568"
273,IOP,$2.95,IOPInternet of P...,274,"1,816,107","$1,191,600","$5,350,179"
274,RUP,$0.242009,RUPRupee,275,"22,034,450","$278,265","$5,332,535"
275,HTML5,$0.000130,HTML5HTMLCOIN,276,"40,659,020,000","$24,759","$5,301,611"
276,EXCL,$1.21,EXCLExclusiveCoin,277,"4,306,478","$148,303","$5,223,198"
277,AUR,$0.600556,AURAuroracoin,278,"8,658,139","$59,069","$5,199,697"
278,GCR,$0.050031,GCRGlobal Curren...,279,"103,324,490*","$23,229","$5,169,428"
279,SEQ,$0.114159,SEQSequence,280,"45,107,522","$49,128","$5,149,430"
280,CRB,$0.305653,CRBCreditbit,281,"16,501,719*","$100,993","$5,043,800"
281,GCC,$0.010105,GCCTheGCCcoin,282,"496,273,939*","$3,794","$5,015,047"
282,ZRC,$1.37,ZRCZrCoin,283,"3,643,706*","$39,387","$4,976,610"
283,MYB,$1.89,MYBMyBit Token,284,"2,616,334*","$9,953","$4,940,449"
284,B3,$0.001004,B3B3Coin,285,"4,884,908,847","$76,483","$4,906,354"
285,VOISE,$0.007522,VOISEVoise,286,"643,012,000*","$42,179","$4,837,032"
286,COVAL,$0.004825,COVALCircuits of V...,287,"1,000,000,000*","$89,247","$4,824,520"
287,POSW,$0.107991,POSWPoSW Coin,288,"44,100,000*","$30,454","$4,762,403"
288,QWARK,$0.120628,QWARKQwark,289,"39,141,645*","$54,963","$4,721,578"
289,EQT,$0.483832,EQTEquiTrader,290,"9,630,237","$56,238","$4,659,417"
290,DOVU,$0.149234,DOVUDovu,291,"31,174,436*","$685,811","$4,652,286"
291,BCPT,$0.102329,BCPTBlockMason Cr...,292,"45,166,200*","$70,659","$4,621,812"
292,DIME,$0.000009,DIMEDimecoin,293,"536,715,165,136","$2,928","$4,614,527"
293,ABY,$0.005800,ABYArtByte,294,"792,537,250","$51,437","$4,596,843"
294,NSR,$0.001630,NSRNuShares,295,"2,777,600,756*","$5,626","$4,527,239"
295,FLDC,$0.008601,FLDCFoldingCoin,296,"524,682,737*","$138,344","$4,512,634"
296,SWIFT,$1.11,SWIFTBitswift,297,"4,068,981*","$42,882","$4,509,814"
297,TFL,$0.717822,TFLTrueFlip,298,"6,247,267*","$10,741","$4,484,426"
298,PASC,$0.303423,PASCPascal Coin,299,"14,728,800","$40,402","$4,469,057"
299,PRO,$0.314530,PROPropy,300,"14,057,212*","$106,303","$4,421,415"
300,CAT,$0.593762,CATBlockCAT,301,"7,360,121*","$24,803","$4,370,160"
301,NOTE,$0.033497,NOTEDNotes,302,"128,550,144","$20,885","$4,306,006"
302,ETT,$0.068254,ETTEncryptoTel [...,303,"62,131,190*",$789,"$4,240,690"
303,SNRG,$1.33,SNRGSynergy,304,"3,156,983*","$1,821,040","$4,205,733"
304,PTC,$0.031795,PTCPesetacoin,305,"131,288,274","$53,501","$4,174,245"
305,HDG,$1.12,HDGHedge,306,"3,709,674*","$60,621","$4,153,388"
306,HUSH,$1.80,HUSHHush,307,"2,242,500","$47,985","$4,041,770"
307,ERC,$0.404347,ERCEuropeCoin,308,"9,937,882","$14,068","$4,018,353"
308,XST,$0.145869,XSTStealthcoin,309,"27,267,888","$36,186","$3,977,540"
309,BLITZ,$0.936022,BLITZBlitzcash,310,"4,100,372*","$114,715","$3,838,039"
310,DENT,$0.000359,DENTDent,311,"10,614,760,961*","$8,412","$3,805,986"
311,APX,$5.41,APXAPX,312,"703,179*","$11,396","$3,805,148"
312,XMY,$0.002481,XMYMyriad,313,"1,525,518,750","$82,558","$3,784,919"
313,MTNC,$0.079220,MTNCMasternodecoin,314,"47,435,781*","$1,259","$3,757,882"
314,CVCOIN,$0.380181,CVCOINCVCoin,315,"9,837,033*","$13,597","$3,739,853"
