,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
128,EVX,$1.50,EVXEverex,129,"16,500,000*","$579,431","$24,681,030"
129,TKN,$1.04,TKNTokenCard,130,"23,644,056*","$271,922","$24,657,913"
130,XVC,$1.61,XVCVcash,131,"15,254,447","$28,174,800","$24,626,017"
131,VIB,$0.152695,VIBViberate,132,"159,318,135*","$1,388,060","$24,327,083"
132,ACT,$0.081773,ACTAchain,133,"295,866,721*","$125,281","$24,193,791"
133,PLR,$0.105921,PLRPillar,134,"227,384,800*","$85,442","$24,084,825"
134,SUB,$0.105853,SUBSubstratum,135,"226,091,449*","$329,148","$23,932,458"
135,XAUR,$0.186920,XAURXaurum,136,"127,108,857*","$70,303","$23,759,188"
136,BAY,$0.023434,BAYBitBay,137,"1,007,825,604*","$27,669","$23,617,688"
137,TNT,$0.055875,TNTTierion,138,"422,513,667*","$293,096","$23,607,993"
138,CLOAK,$4.59,CLOAKCloakCoin,139,"5,123,163*","$172,442","$23,525,257"
139,SKY,$3.90,SKYSkycoin,140,"5,933,198*","$15,601","$23,148,550"
140,TRST,$0.248448,TRSTWeTrust,141,"92,147,500*","$214,855","$22,893,862"
141,CRW,$1.44,CRWCrown,142,"15,878,899","$135,117","$22,886,892"
142,XPA,$0.022857,XPAXPlay,143,"1,000,000,000*","$51,724","$22,857,100"
143,DICE,$3.23,DICEEtheroll,144,"7,001,623*","$39,808","$22,603,548"
144,AEON,$1.53,AEONAeon,145,"14,651,140","$681,740","$22,455,510"
145,FTC,$0.123232,FTCFeathercoin,146,"180,739,320","$2,736,730","$22,272,868"
146,DNT,$0.037068,DNTdistrict0x,147,"600,000,000*","$1,982,900","$22,241,100"
147,POT,$0.101396,POTPotCoin,148,"218,510,818*","$1,135,290","$22,156,123"
148,RPX,$0.040677,RPXRed Pulse,149,"543,348,500*","$865,465","$22,101,733"
149,VRC,$0.723142,VRCVeriCoin,150,"30,438,301","$8,134,670","$22,011,214"
150,EMC,$0.536363,EMCEmercoin,151,"40,924,623","$214,733","$21,950,454"
151,CDT,$0.039468,CDTCoinDash,152,"555,015,474*","$626,458","$21,905,129"
152,DCT,$0.419272,DCTDECENT,153,"51,306,089*","$209,319","$21,511,207"
153,EDO,$1.87,EDOEidoo,154,"10,708,403*","$653,693","$19,998,585"
154,NMC,$1.33,NMCNamecoin,155,"14,736,400","$157,094","$19,651,431"
155,TRIG,$0.602895,TRIGTriggers,156,"32,105,578*","$1,451,310","$19,356,292"
156,OK,$0.262323,OKOKCash,157,"73,151,366*","$3,233,490","$19,189,286"
157,ION,$1.09,IONION,158,"17,406,325*","$25,939","$18,898,395"
158,BLK,$0.239634,BLKBlackCoin,159,"76,471,405*","$964,523","$18,325,149"
159,TCC,$0.109481,TCCThe ChampCoin,160,"164,925,727*","$325,770","$18,056,234"
160,RBY,$0.706024,RBYRubycoin,161,"24,947,442*","$142,278","$17,613,493"
161,STX,$0.581304,STXStox,162,"29,600,000*","$1,033,600","$17,206,598"
162,SIB,$1.08,SIBSIBCoin,163,"15,758,574","$64,246","$16,943,303"
163,R,$0.090298,RRevain,164,"184,450,000*","$60,854","$16,655,466"
164,TIME,$23.17,TIMEChronobank,165,"710,113*","$387,374","$16,453,740"
165,DMD,$6.57,DMDDiamond,166,"2,499,456","$52,594","$16,414,779"
166,TOA,$0.009498,TOAToaCoin,167,"1,727,714,670","$50,160","$16,410,145"
167,XDN,$0.002366,XDNDigitalNote,168,"6,885,695,758","$4,108,300","$16,293,071"
168,CSNO,$0.226940,CSNOBitDice,169,"70,000,000*","$28,588","$15,885,800"
169,MTH,$0.072539,MTHMonetha,170,"216,860,198*","$625,041","$15,730,757"
170,PPP,$0.190264,PPPPayPie,171,"82,500,000*","$18,978","$15,696,780"
171,AGRS,$0.369892,AGRSAgoras Tokens,172,"42,000,000*","$18,818","$15,535,464"
172,CURE,$0.652019,CURECurecoin,173,"23,795,194","$10,248,100","$15,514,919"
173,XRL,$0.181447,XRLRialto,174,"85,000,000*","$12,736","$15,422,995"
174,SAFEX,$0.007128,SAFEXSafe Exchange...,175,"2,147,483,647*","$131,971","$15,306,619"
175,GOLOS,$0.122598,GOLOSGolos,176,"124,518,891","$162,099","$15,265,767"
176,LBC,$0.146024,LBCLBRY Credits,177,"104,394,945","$544,474","$15,244,167"
177,GRC,$0.038604,GRCGridCoin,178,"390,312,753","$102,477","$15,067,673"
178,CND,$0.010384,CNDCindicator,179,"1,445,976,590*","$149,656","$15,014,298"
179,BMC,$0.492489,BMCBlackmoon Crypto,180,"30,049,251*","$611,359","$14,798,925"
180,CLAM,$5.39,CLAMClams,181,"2,698,487*","$2,271,640","$14,536,964"
181,EXP,$1.82,EXPExpanse,182,"7,906,397","$369,026","$14,392,014"
182,NMR,$11.50,NMRNumeraire,183,"1,248,632*","$191,047","$14,356,025"
183,HMQ,$0.087346,HMQHumaniq,184,"162,859,643*","$297,496","$14,225,106"
184,DBIX,$9.73,DBIXDubaiCoin,185,"1,440,415","$165,433","$14,011,936"
185,ECN,$3.13,ECNE-coin,186,"4,467,522","$9,190","$13,962,971"
186,ENRG,$0.113911,ENRGEnergycoin,187,"121,360,796","$18,431","$13,824,330"
187,SLS,$13.66,SLSSaluS,188,"1,004,758*","$34,520","$13,730,014"
188,PPY,$3.58,PPYPeerplays,189,"3,817,919*","$1,343","$13,685,293"
189,CMP,$3.17,CMPCompcoin,190,"4,311,216","$87,307","$13,656,768"
190,XRB,$0.102480,XRBRaiBlocks,191,"133,248,290","$113,772","$13,655,285"
191,TX,$2.19,TXTransferCoin,192,"6,189,523*","$240,382","$13,575,790"
192,MSP,$0.096792,MSPMothership,193,"140,000,000*","$36,098","$13,550,866"
193,OMNI,$22.91,OMNIOmni,194,"560,056*","$784,879","$12,832,166"
194,EMC2,$0.059361,EMC2Einsteinium,195,"215,395,656","$419,757","$12,786,166"
195,PEPECASH,$0.018172,PEPECASHPepe Cash,196,"701,884,009*","$11,859","$12,754,426"
196,XWC,$0.051286,XWCWhiteCoin,197,"248,457,657*","$686,228","$12,742,449"
197,AVT,$2.11,AVTAventus,198,"6,000,000*","$414,408","$12,663,180"
198,CREDO,$0.022769,CREDOCredo,199,"549,891,703*","$5,360","$12,520,594"
199,SAN,$0.221613,SANSantiment Net...,200,"55,967,968*","$269,772","$12,403,229"
200,MUE,$0.096791,MUEMonetaryUnit,201,"127,717,502","$134,728","$12,361,854"
201,XAS,$0.604023,XASAsch,202,"20,330,601","$70,129","$12,280,151"
202,SHIFT,$1.07,SHIFTShift,203,"11,368,722*","$94,836","$12,187,270"
203,AMP,$0.147553,AMPSynereo,204,"82,256,324*","$131,349","$12,137,167"
204,MYST,$0.619229,MYSTMysterium,205,"19,429,024*","$265,349","$12,031,015"
205,POE,$0.005572,POEPo.et,206,"2,156,389,197*","$19,638","$12,014,452"
206,ADT,$0.019818,ADTadToken,207,"600,000,000*","$418,243","$11,890,560"
207,DLT,$0.137673,DLTAgrello,208,"85,978,873*","$22,229","$11,836,969"
208,NXC,$0.176045,NXCNexium,209,"66,521,586*","$87,700","$11,710,793"
209,UNO,$58.94,UNOUnobtanium,210,"197,837","$21,485","$11,660,117"
210,WCT,$1.14,WCTWaves Communi...,211,"9,993,840*","$18,441","$11,352,003"
211,RADS,$3.29,RADSRadium,212,"3,381,606*","$279,773","$11,128,492"
212,ALIS,$0.290495,ALISALIS,213,"37,852,608*","$147,814","$10,995,993"
213,SLR,$0.298793,SLRSolarCoin,214,"36,745,743*","$65,428","$10,979,371"
214,PLBT,$2.88,PLBTPolybius,215,"3,808,454*","$42,828","$10,950,294"
215,CNT,$0.148694,CNTCenturion,216,"72,954,285","$84,963","$10,847,864"
216,PTOY,$0.154891,PTOYPatientory,217,"70,000,000*","$249,380","$10,842,370"
217,OAX,$0.428686,OAXOAX,218,"25,009,250*","$373,427","$10,721,115"
218,LUN,$4.66,LUNLunyr,219,"2,297,853*","$185,047","$10,712,246"
219,NVC,$5.62,NVCNovacoin,220,"1,889,281","$186,241","$10,611,280"
220,FLO,$0.075465,FLOFlorinCoin,221,"139,585,204","$79,568","$10,533,769"
221,BSD,$0.610605,BSDBitSend,222,"17,050,800","$51,024","$10,411,304"
222,PZM,$1.05,PZMPRIZM,223,"9,817,536*","$9,628","$10,318,525"
223,PST,$0.200370,PSTPrimas,224,"51,200,000*","$11,541","$10,258,944"
224,GUP,$0.136636,GUPMatchpool,225,"75,000,000*","$256,625","$10,247,700"
225,KICK,$0.031183,KICKKickCoin,226,"321,137,782*","$193,424","$10,013,943"
226,BURST,$0.005512,BURSTBurst,227,"1,800,339,818","$114,084","$9,922,897"
227,B3,$0.000919,B3B3Coin,228,"10,725,012,946","$99,131","$9,856,158"
228,ART,$0.326158,ARTMaecenas,229,"30,150,150*","$20,237","$9,833,713"
229,SWT,$1.27,SWTSwarm City,230,"7,658,550*","$82,510","$9,761,818"
230,WGR,$0.052429,WGRWagerr,231,"183,000,000*","$10,871","$9,594,544"
231,LMC,$0.043702,LMCLoMoCoin,232,"218,992,609*","$101,611","$9,570,459"
232,SOAR,$0.013441,SOARSoarcoin,233,"711,530,831*","$1,261","$9,563,686"
233,QAU,$0.120697,QAUQuantum,234,"78,480,955*","$8,760","$9,472,416"
234,CAG,$0.288608,CAGChange,235,"31,673,646*","$52,275","$9,141,268"
235,CVCOIN,$0.924434,CVCOINCVCoin,236,"9,837,033*","$84,019","$9,093,688"
236,HVN,$0.023777,HVNHive,237,"375,000,000*","$42,216","$8,916,338"
237,SPHR,$2.88,SPHRSphere,238,"3,082,940*","$11,837","$8,888,333"
238,DTB,$0.389039,DTBDatabits,239,"22,747,809*","$62,693","$8,849,785"
239,IXT,$0.241646,IXTiXledger,240,"35,778,844*","$70,376","$8,645,814"
240,GAM,$7.13,GAMGambit,241,"1,196,852*","$24,604","$8,538,845"
241,NAS,$1.69,NASNebulas Token,242,"5,000,000*","$3,442,400","$8,430,900"
242,XSPEC,$0.403502,XSPECSpectrecoin,243,"20,785,264*","$58,205","$8,386,896"
243,NET,$0.797955,NETNimiq,244,"10,500,000*","$111,630","$8,378,528"
244,NEOS,$2.26,NEOSNeosCoin,245,"3,555,262","$44,515","$8,043,639"
245,OCT,$0.267474,OCTOracleChain,246,"30,000,000*",$551,"$8,024,220"
246,CSC,$0.205527,CSCCasinoCoin,247,"38,601,187","$1,216","$7,933,586"
247,VOX,$0.037297,VOXVoxels,248,"210,000,000*","$175,804","$7,832,412"
248,KORE,$3.84,KOREKore,249,"2,021,985*","$83,932","$7,770,206"
249,OBITS,$0.489466,OBITSOBITS,250,"15,789,900*","$3,675","$7,728,619"
250,PINK,$0.020630,PINKPinkCoin,251,"365,882,300","$101,445","$7,548,005"
251,TIX,$0.185375,TIXBlocktix,252,"40,000,000*","$404,357","$7,415,000"
252,INCNT,$0.159637,INCNTIncent,253,"46,016,625*","$78,993","$7,345,956"
253,EDR,$0.008170,EDRE-Dinar Coin,254,"886,211,988","$655,760","$7,240,024"
254,XBY,$0.016797,XBYXTRABYTES,255,"430,000,000*","$38,728","$7,222,882"
255,IFT,$0.037677,IFTInvestFeed,256,"191,381,257*","$49,961","$7,210,652"
256,BCY,$0.309671,BCYBitcrystals,257,"23,225,989*","$288,023","$7,192,415"
257,BTDX,$0.492632,BTDXBitcloud,258,"14,526,428","$40,678","$7,156,183"
258,DIME,$0.000013,DIMEDimecoin,259,"536,907,166,800","$4,732","$7,000,518"
259,PIX,$0.060291,PIXLampix,260,"113,322,017*","$36,059","$6,832,332"
260,COSS,$0.081422,COSSCOSS,261,"83,000,000*","$243,616","$6,758,034"
261,BITCNY,$0.147560,BITCNYbitCNY,262,"45,702,700*","$606,912","$6,743,890"
262,RVT,$0.253912,RVTRivetz,263,"26,244,468*","$22,794","$6,663,785"
263,XTO,$0.200640,XTOTao,264,"32,607,120",$526,"$6,542,293"
264,MTNC,$0.136900,MTNCMasternodecoin,265,"47,435,781*","$56,896","$6,493,958"
265,DOVU,$0.207761,DOVUDovu,266,"31,174,436*","$107,606","$6,476,832"
266,BITB,$0.002929,BITBBitBean,267,"2,203,412,000*","$234,842","$6,454,631"
267,ODN,$0.261749,ODNObsidian,268,"24,400,000*","$33,942","$6,386,676"
268,BCPT,$0.141120,BCPTBlockMason Cr...,269,"45,166,200*","$179,261","$6,373,854"
269,QWARK,$0.161483,QWARKQwark,270,"39,279,529*","$3,886,950","$6,342,976"
270,AIR,$0.005943,AIRAirToken,271,"1,050,000,000*","$17,956","$6,240,507"
271,NVST,$0.413716,NVSTNVO,272,"15,000,000*","$2,192","$6,205,740"
272,RUP,$0.279969,RUPRupee,273,"22,036,600","$81,849","$6,169,565"
273,PLU,$7.10,PLUPluton,274,"850,000*","$164,632","$6,036,008"
274,GLD,$0.147160,GLDGoldCoin,275,"40,605,528","$50,093","$5,975,510"
275,MUSIC,$0.013739,MUSICMusicoin,276,"426,050,272","$61,552","$5,853,718"
276,DYN,$3.16,DYNDynamic,277,"1,847,985*","$11,314","$5,831,574"
277,BET,$0.051068,BETDAO.Casino,278,"113,761,209*","$9,632","$5,809,523"
278,HEAT,$0.189297,HEATHEAT,279,"29,957,552*","$6,139","$5,670,875"
279,HTML5,$0.000138,HTML5HTMLCOIN,280,"40,659,020,000","$9,797","$5,611,717"
280,EXCL,$1.29,EXCLExclusiveCoin,281,"4,312,565","$18,416","$5,570,756"
281,PDC,$0.110907,PDCProject Decorum,282,"50,000,000*","$28,762","$5,545,350"
282,SEQ,$0.122171,SEQSequence,283,"45,118,588","$31,888","$5,512,183"
283,AUR,$0.631405,AURAuroracoin,284,"8,658,139","$16,104","$5,466,792"
284,ZRC,$1.50,ZRCZrCoin,285,"3,643,706*","$19,255","$5,452,259"
285,VSL,$0.162739,VSLvSlice,286,"33,390,496*","$361,781","$5,433,936"
286,ABY,$0.006844,ABYArtByte,287,"792,537,250","$196,977","$5,423,737"
287,VIBE,$0.031564,VIBEVIBE,288,"170,379,731*","$8,832","$5,377,934"
288,CRB,$0.324211,CRBCreditbit,289,"16,501,719*","$115,349","$5,350,039"
289,FLDC,$0.010191,FLDCFoldingCoin,290,"524,682,737*","$1,045,030","$5,347,094"
290,VOISE,$0.008259,VOISEVoise,291,"643,012,000*","$61,849","$5,310,688"
291,GCR,$0.048037,GCRGlobal Curren...,292,"103,337,013*","$60,522","$4,963,969"
292,SNRG,$1.52,SNRGSynergy,293,"3,167,233*","$64,639","$4,805,516"
293,XST,$0.173423,XSTStealthcoin,294,"27,301,449","$110,013","$4,734,699"
294,NOTE,$0.036413,NOTEDNotes,295,"128,675,771","$22,736","$4,685,497"
295,POSW,$0.106161,POSWPoSW Coin,296,"44,100,000*","$18,178","$4,681,700"
296,COVAL,$0.004656,COVALCircuits of V...,297,"1,000,000,000*","$27,839","$4,655,560"
297,NSR,$0.001652,NSRNuShares,298,"2,777,600,756*","$4,513","$4,588,513"
298,PTC,$0.034336,PTCPesetacoin,299,"131,344,614","$23,655","$4,509,836"
299,PASC,$0.300509,PASCPascal Coin,300,"14,846,800","$23,793","$4,461,597"
300,EQT,$0.461685,EQTEquiTrader,301,"9,657,208","$12,659","$4,458,588"
301,GCC,$0.008928,GCCTheGCCcoin,302,"496,750,461*","$11,606","$4,435,068"
302,SYNX,$0.278043,SYNXSyndicate,303,"15,843,410*","$401,864","$4,405,149"
303,MOON,$0.000019,MOONMooncoin,304,"222,627,719,727","$46,078","$4,335,964"
304,2GIVE,$0.008334,2GIVE2GIVE,305,"516,538,908","$875,408","$4,304,577"
305,MYB,$1.64,MYBMyBit Token,306,"2,616,334*","$25,847","$4,283,540"
306,IOP,$2.36,IOPInternet of P...,307,"1,816,107","$293,558","$4,280,128"
307,SWIFT,$1.05,SWIFTBitswift,308,"4,068,997*","$28,186","$4,275,092"
308,PRO,$0.303508,PROPropy,309,"14,057,212*","$91,356","$4,266,476"
309,VRM,$3.14,VRMVeriumReserve,310,"1,352,751","$99,527","$4,250,356"
310,DENT,$0.000398,DENTDent,311,"10,614,760,961*","$7,029","$4,224,601"
311,ERC,$0.419526,ERCEuropeCoin,312,"9,941,661","$23,130","$4,170,785"
312,CAT,$0.566467,CATBlockCAT,313,"7,360,121*","$10,321","$4,169,266"
313,TFL,$0.654204,TFLTrueFlip,314,"6,247,267*","$3,472","$4,086,987"
314,YOC,$0.037134,YOCYocoin,315,"108,827,500*","$68,093","$4,041,200"
