,Simbol,Preu,Nom,Numero,Oferta circulant,Volum 24 hores,Cap de mercat
171,KICK,$0.047824,KICKKickCoin,172,"321,137,782*","$149,637","$15,357,965"
172,HMQ,$0.093183,HMQHumaniq,173,"162,858,897*","$503,237","$15,175,729"
173,EXP,$1.91,EXPExpanse,174,"7,906,397","$291,964","$15,102,008"
174,ENRG,$0.123648,ENRGEnergycoin,175,"121,339,427","$15,490","$15,003,377"
175,CREDO,$0.027158,CREDOCredo,176,"549,891,703*","$17,028","$14,933,739"
176,TIME,$20.91,TIMEChronobank,177,"710,113*","$638,374","$14,845,689"
177,PEPECASH,$0.020946,PEPECASHPepe Cash,178,"701,884,009*","$5,754","$14,701,733"
178,DLT,$0.170038,DLTAgrello,179,"85,978,873*","$13,268","$14,619,676"
179,XRB,$0.108602,XRBRaiBlocks,180,"133,248,290","$58,200","$14,471,031"
180,OK,$0.195391,OKOKCash,181,"73,098,815*","$357,633","$14,282,851"
181,XAS,$0.702297,XASAsch,182,"20,330,601","$102,141","$14,278,120"
182,LBC,$0.136128,LBCLBRY Credits,183,"104,394,945","$236,306","$14,211,075"
183,EMC2,$0.065614,EMC2Einsteinium,184,"215,353,136","$314,494","$14,130,224"
184,MUE,$0.109785,MUEMonetaryUnit,185,"127,132,214","$112,025","$13,957,210"
185,HVN,$0.037092,HVNHive,186,"375,000,000*","$262,298","$13,909,650"
186,GRC,$0.034996,GRCGridCoin,187,"390,312,753","$36,720","$13,659,307"
187,SHIFT,$1.20,SHIFTShift,188,"11,340,723*","$121,158","$13,593,331"
188,BLK,$0.175058,BLKBlackCoin,189,"76,455,992*","$94,301","$13,384,233"
189,TOA,$0.007668,TOAToaCoin,190,"1,723,632,008","$28,290","$13,216,259"
190,AGRS,$0.313044,AGRSAgoras Tokens,191,"42,000,000*","$33,722","$13,147,848"
191,STX,$0.443150,STXStox,192,"29,600,000*","$453,988","$13,117,240"
192,FLO,$0.093413,FLOFlorinCoin,193,"139,358,177","$188,512","$13,017,907"
193,DIME,$0.000024,DIMEDimecoin,194,"536,535,284,368","$9,674","$12,783,275"
194,FTC,$0.068931,FTCFeathercoin,195,"179,896,760","$1,075,640","$12,400,464"
195,OMNI,$21.98,OMNIOmni,196,"560,008*","$627,060","$12,308,258"
196,TIX,$0.304360,TIXBlocktix,197,"40,000,000*","$1,276,160","$12,174,400"
197,PTOY,$0.173095,PTOYPatientory,198,"70,000,000*","$422,613","$12,116,650"
198,LMC,$0.055438,LMCLoMoCoin,199,"218,458,920*","$519,685","$12,111,013"
199,AMP,$0.146153,AMPSynereo,200,"82,256,324*","$283,268","$12,022,009"
200,BTX,$9.41,BTXBitcore,201,"1,274,301","$240,026","$11,987,553"
201,ART,$0.391563,ARTMaecenas,202,"30,150,150*","$2,994","$11,805,683"
202,UNO,$59.41,UNOUnobtanium,203,"197,833","$10,992","$11,752,536"
203,GOLOS,$0.094352,GOLOSGolos,204,"124,518,891","$28,294","$11,748,644"
204,MYST,$0.599906,MYSTMysterium,205,"19,429,024*","$334,253","$11,655,588"
205,BURST,$0.006379,BURSTBurst,206,"1,800,339,818","$81,386","$11,484,980"
206,LUN,$4.89,LUNLunyr,207,"2,297,853*","$129,493","$11,229,677"
207,SAN,$0.199792,SANSantiment Net...,208,"55,967,968*","$326,848","$11,181,952"
208,ECN,$2.50,ECNE-coin,209,"4,383,415","$30,399","$10,952,663"
209,RVT,$0.414782,RVTRivetz,210,"26,244,468*","$14,961","$10,885,733"
210,PLBT,$2.83,PLBTPolybius,211,"3,808,454*","$18,961","$10,761,585"
211,QAU,$0.134347,QAUQuantum,212,"79,522,355*","$4,132","$10,683,590"
212,XDN,$0.001543,XDNDigitalNote,213,"6,885,695,758","$3,163,970","$10,623,458"
213,POE,$0.004962,POEPo.et,214,"2,136,283,004*","$27,575","$10,599,360"
214,RADS,$3.07,RADSRadium,215,"3,376,094*","$374,791","$10,359,780"
215,PZM,$1.03,PZMPRIZM,216,"9,775,465*","$13,218","$10,115,651"
216,VRC,$0.330365,VRCVeriCoin,217,"30,419,617","$69,445","$10,049,577"
217,BSD,$0.591043,BSDBitSend,218,"16,959,450","$81,761","$10,023,764"
218,SWT,$1.30,SWTSwarm City,219,"7,658,550*","$103,948","$9,972,045"
219,PST,$0.189169,PSTPrimas,220,"51,200,000*","$1,797","$9,685,453"
220,CLAM,$3.60,CLAMClams,221,"2,684,089*","$210,390","$9,672,757"
221,WGR,$0.052562,WGRWagerr,222,"183,000,000*","$21,947","$9,618,809"
222,OAX,$0.384282,OAXOAX,223,"25,009,250*","$180,433","$9,610,604"
223,DBIX,$6.82,DBIXDubaiCoin,224,"1,392,987","$140,918","$9,498,512"
224,ALIS,$0.248665,ALISALIS,225,"37,852,608*","$151,804","$9,412,619"
225,KORE,$4.65,KOREKore,226,"2,021,943*","$121,719","$9,398,618"
226,XBY,$0.021626,XBYXTRABYTES,227,"429,000,000*","$142,254","$9,277,640"
227,NVST,$0.610322,NVSTNVO,228,"15,000,000*","$5,757","$9,154,830"
228,CSC,$0.236459,CSCCasinoCoin,229,"38,601,187","$3,323","$9,127,598"
229,DTB,$0.399296,DTBDatabits,230,"22,747,809*","$29,600","$9,083,109"
230,IXT,$0.243070,IXTiXledger,231,"35,778,844*","$67,778","$8,696,764"
231,GAM,$7.22,GAMGambit,232,"1,196,287*","$7,214","$8,631,334"
232,SLR,$0.229951,SLRSolarCoin,233,"36,740,367*","$28,543","$8,448,484"
233,NEOS,$2.35,NEOSNeosCoin,234,"3,544,300","$230,980","$8,339,313"
234,COSS,$0.096950,COSSCOSS,235,"83,000,000*","$602,099","$8,046,867"
235,BTDX,$0.565098,BTDXBitcloud,236,"14,190,428","$86,578","$8,018,983"
236,SOAR,$0.010502,SOARSoarcoin,237,"763,443,048*","$6,947","$8,017,450"
237,WCT,$0.791232,WCTWaves Communi...,238,"9,993,840*","$5,513","$7,907,446"
238,BET,$0.070939,BETDAO.Casino,239,"109,942,758*","$9,927","$7,799,174"
239,SPHR,$2.49,SPHRSphere,240,"3,082,940*","$25,710","$7,682,009"
240,EDR,$0.008653,EDRE-Dinar Coin,241,"886,211,988","$610,295","$7,668,481"
241,IFT,$0.039603,IFTInvestFeed,242,"191,381,257*","$32,806","$7,579,253"
242,AIR,$0.007189,AIRAirToken,243,"1,050,000,000*","$21,975","$7,548,356"
243,CNT,$0.102796,CNTCenturion,244,"72,528,461","$36,632","$7,455,636"
244,TX,$1.21,TXTransferCoin,245,"6,178,923*","$130,005","$7,454,809"
245,SCL,$0.437354,SCLSocial,246,"16,714,020*","$70,284","$7,309,943"
246,B3,$0.003173,B3B3Coin,247,"2,303,416,328","$172,160","$7,308,510"
247,INCNT,$0.156813,INCNTIncent,248,"46,016,625*","$156,685","$7,216,005"
248,HEAT,$0.240966,HEATHEAT,249,"29,772,992*","$3,246","$7,174,279"
249,BCY,$0.305992,BCYBitcrystals,250,"23,233,059*","$1,158,820","$7,109,130"
250,PLU,$8.30,PLUPluton,251,"850,000*","$176,657","$7,058,974"
251,NET,$0.658350,NETNimiq,252,"10,500,000*","$90,507","$6,912,675"
252,MOON,$0.000031,MOONMooncoin,253,"222,528,950,231","$7,163","$6,899,021"
253,VOX,$0.032834,VOXVoxels,254,"210,000,000*","$50,870","$6,895,224"
254,OBITS,$0.435119,OBITSOBITS,255,"15,819,400*","$8,792","$6,883,321"
255,MUSIC,$0.016588,MUSICMusicoin,256,"410,824,412","$329,666","$6,814,879"
256,ODN,$0.278605,ODNObsidian,257,"24,400,000*","$37,654","$6,797,962"
257,CAG,$0.210798,CAGChange,258,"31,673,646*","$16,474","$6,676,741"
258,VSL,$0.196374,VSLvSlice,259,"33,390,496*","$219,961","$6,557,025"
259,PINK,$0.017869,PINKPinkCoin,260,"365,146,350","$32,186","$6,524,983"
260,PIX,$0.056685,PIXLampix,261,"113,322,017*","$14,637","$6,423,659"
261,XWC,$0.025767,XWCWhiteCoin,262,"248,437,123*","$33,679","$6,401,380"
262,XC,$1.09,XCXCurrency,263,"5,859,879*","$1,653","$6,389,319"
263,ECOB,$0.014224,ECOBEcobit,264,"444,444,444*",$688,"$6,322,000"
264,BITCNY,$0.147566,BITCNYbitCNY,265,"41,249,300*","$128,114","$6,086,994"
265,XVC,$0.391185,XVCVcash,266,"15,254,447","$218,630","$5,967,311"
266,ATCC,$0.563579,ATCCATC Coin,267,"10,525,960*","$457,402","$5,932,210"
267,XSPEC,$0.284891,XSPECSpectrecoin,268,"20,785,264*","$8,952","$5,921,535"
268,MYB,$2.23,MYBMyBit Token,269,"2,616,334*","$19,317","$5,842,822"
269,PDC,$0.115347,PDCProject Decorum,270,"50,000,000*","$89,154","$5,767,350"
270,NVC,$3.04,NVCNovacoin,271,"1,880,816","$20,755","$5,720,991"
271,BCPT,$0.126063,BCPTBlockMason Cr...,272,"45,166,200*","$6,395","$5,693,787"
272,BITB,$0.002584,BITBBitBean,273,"2,190,850,000*","$35,168","$5,661,660"
273,DYN,$2.99,DYNDynamic,274,"1,840,061*","$20,957","$5,508,039"
274,TFL,$0.878232,TFLTrueFlip,275,"6,247,267*","$14,790","$5,486,550"
275,SEQ,$0.119881,SEQSequence,276,"45,097,400","$54,239","$5,406,321"
276,CRB,$0.326648,CRBCreditbit,277,"16,501,703*","$127,068","$5,390,248"
277,GLD,$0.132611,GLDGoldCoin,278,"40,587,864","$46,355","$5,382,397"
278,GCC,$0.010559,GCCTheGCCcoin,279,"495,829,944*","$7,437","$5,235,518"
279,EXCL,$1.20,EXCLExclusiveCoin,280,"4,300,842","$13,141","$5,170,988"
280,CAT,$0.701600,CATBlockCAT,281,"7,360,121*","$26,273","$5,163,861"
281,EQT,$0.537544,EQTEquiTrader,282,"9,605,271","$233,612","$5,163,256"
282,VOISE,$0.007922,VOISEVoise,283,"643,012,000*","$54,663","$5,094,044"
283,AUR,$0.585820,AURAuroracoin,284,"8,658,139","$26,468","$5,072,111"
284,CVCOIN,$0.498758,CVCOINCVCoin,285,"9,837,033*","$1,976","$4,906,299"
285,OCT,$0.163401,OCTOracleChain,286,"30,000,000*","$6,525","$4,902,030"
286,QWARK,$0.125906,QWARKQwark,287,"38,911,165*","$74,481","$4,899,149"
287,CURE,$0.205906,CURECurecoin,288,"23,792,460","$37,836","$4,899,010"
288,GCR,$0.047053,GCRGlobal Curren...,289,"103,311,913*","$15,670","$4,861,156"
289,REAL,$0.482812,REALREAL,290,"10,055,817*","$42,979","$4,855,069"
290,TRC,$0.226345,TRCTerracoin,291,"21,380,350","$21,964","$4,839,335"
291,ABY,$0.005968,ABYArtByte,292,"792,537,250","$43,671","$4,729,712"
292,POSW,$0.107153,POSWPoSW Coin,293,"44,100,000*","$19,549","$4,725,447"
293,HTML5,$0.000115,HTML5HTMLCOIN,294,"40,659,020,000","$17,680","$4,672,372"
294,PRO,$0.328867,PROPropy,295,"14,057,212*","$133,056","$4,622,953"
295,NYC,$0.000035,NYCNewYorkCoin,296,"129,032,781,759","$2,548","$4,520,986"
296,YOC,$0.041560,YOCYocoin,297,"108,770,700*","$27,905","$4,520,489"
297,IOP,$2.48,IOPInternet of P...,298,"1,816,107","$199,064","$4,512,517"
298,VIBE,$0.026437,VIBEVIBE,299,"169,426,215*","$19,900","$4,479,121"
299,HBT,$0.200992,HBTHubii Network,300,"22,261,249*","$30,379","$4,474,333"
300,NOTE,$0.034690,NOTEDNotes,301,"128,432,041","$23,250","$4,455,359"
301,PASC,$0.299041,PASCPascal Coin,302,"14,614,100","$23,481","$4,370,215"
302,ZRC,$1.20,ZRCZrCoin,303,"3,643,706*","$12,183","$4,357,508"
303,SWIFT,$1.07,SWIFTBitswift,304,"4,068,965*","$75,512","$4,355,542"
304,HUSH,$1.91,HUSHHush,305,"2,242,500","$28,016","$4,288,355"
305,HDG,$1.12,HDGHedge,306,"3,709,674*","$172,069","$4,143,447"
306,SNC,$0.037559,SNCSunContract,307,"107,712,011*","$331,151","$4,045,545"
307,XTO,$0.123535,XTOTao,308,"32,594,641","$3,272","$4,026,579"
308,DENT,$0.000376,DENTDent,309,"10,614,760,961*","$5,732","$3,992,371"
309,NSR,$0.001435,NSRNuShares,310,"2,777,600,756*","$12,559","$3,984,913"
310,FLDC,$0.007574,FLDCFoldingCoin,311,"524,682,737*","$64,770","$3,974,089"
311,XST,$0.145161,XSTStealthcoin,312,"27,241,526","$56,125","$3,954,407"
312,PTC,$0.030058,PTCPesetacoin,313,"131,235,904","$16,242","$3,944,676"
313,BLITZ,$0.936377,BLITZBlitzcash,314,"4,100,113*","$18,299","$3,839,251"
314,XBC,$37.05,XBCBitcoin Plus,315,"102,170*","$16,745","$3,785,716"
315,SNRG,$1.19,SNRGSynergy,316,"3,147,293*","$21,748","$3,752,329"
